,Fayetteville,Studley,Bold Contender,Kiwi Turtle,Lights Strike
08-01-2023 19:33:59.871419,"(3.0, 6.4, 6.114285714285715)","(1.85, 1.9, 1.825)","(3.7, 4.3, 4.025)","(26.0, 75.0, 53.88)","(15.0, 28.0, 19.363636363636363)"
08-01-2023 19:34:00.647979,"(3.0, 6.4, 6.16)","(1.85, 1.9, 1.825)","(3.7, 4.3, 4.025)","(26.0, 75.0, 53.88)","(15.0, 28.0, 19.363636363636363)"
08-01-2023 19:34:01.496754,"(3.0, 6.4, 6.16)","(1.85, 1.9, 1.825)","(3.7, 4.3, 4.025)","(26.0, 75.0, 53.88)","(15.0, 28.0, 19.363636363636363)"
08-01-2023 19:34:02.371923,"(3.0, 6.4, 6.16)","(1.85, 1.9, 1.825)","(3.7, 4.3, 4.025)","(26.0, 75.0, 53.88)","(15.0, 28.0, 19.363636363636363)"
08-01-2023 19:34:03.221594,"(3.0, 6.4, 6.16)","(1.85, 1.9, 1.825)","(3.7, 4.3, 4.025)","(26.0, 75.0, 53.88)","(15.0, 28.0, 19.363636363636363)"
08-01-2023 19:34:04.103465,"(3.0, 6.4, 6.16)","(1.85, 1.9, 1.825)","(3.7, 4.3, 4.025)","(26.0, 75.0, 53.88)","(15.0, 28.0, 19.363636363636363)"
08-01-2023 19:34:04.917730,"(3.0, 6.4, 6.24)","(1.85, 1.9, 1.825)","(3.7, 4.3, 4.025)","(26.0, 75.0, 53.88)","(15.0, 27.0, 20.625)"
08-01-2023 19:34:05.701293,"(3.1, 6.4, 6.114285714285715)","(1.85, 1.9, 1.825)","(3.7, 4.3, 4.025)","(26.0, 75.0, 53.88)","(14.0, 27.0, 20.625)"
08-01-2023 19:34:06.578169,"(3.1, 6.4, 6.177777777777778)","(1.85, 1.9, 1.825)","(3.7, 4.3, 4.025)","(26.0, 75.0, 53.88)","(14.0, 27.0, 20.625)"
08-01-2023 19:34:07.460174,"(3.1, 6.4, 6.177777777777778)","(1.85, 1.9, 1.825)","(3.7, 4.3, 4.025)","(26.0, 75.0, 53.88)","(14.0, 27.0, 20.625)"
08-01-2023 19:34:08.341522,"(3.1, 6.4, 6.177777777777778)","(1.85, 1.89, 1.8144444444444445)","(3.7, 4.3, 4.2214285714285715)","(26.0, 75.0, 53.88)","(14.0, 27.0, 20.625)"
08-01-2023 19:34:09.255626,"(3.1, 6.4, 6.177777777777778)","(1.85, 1.89, 1.8217241379310345)","(3.7, 4.3, 4.2214285714285715)","(26.0, 75.0, 53.88)","(14.0, 27.0, 19.153846153846153)"
08-01-2023 19:34:10.073240,"(3.1, 6.4, 6.2)","(1.85, 1.88, 1.8466666666666667)","(3.7, 4.3, 4.2214285714285715)","(26.0, 75.0, 53.88)","(14.0, 27.0, 19.153846153846153)"
08-01-2023 19:34:10.934530,"(3.1, 6.4, 6.2)","(1.85, 1.88, 1.8466666666666667)","(3.7, 4.3, 4.2)","(26.0, 75.0, 53.88)","(14.0, 27.0, 19.272727272727273)"
08-01-2023 19:34:11.894066,"(3.1, 6.4, 6.218181818181819)","(1.85, 1.88, 1.8085714285714285)","(3.7, 4.3, 4.2)","(26.0, 75.0, 53.88)","(14.0, 26.0, 20.375)"
08-01-2023 19:34:12.754343,"(3.1, 6.4, 6.218181818181819)","(1.85, 1.88, 1.8085714285714285)","(3.7, 4.3, 4.2)","(26.0, 75.0, 53.88)","(14.0, 26.0, 20.375)"
08-01-2023 19:34:13.617723,"(3.1, 6.4, 5.866666666666666)","(1.85, 1.88, 1.8085714285714285)","(3.7, 4.3, 4.2)","(26.0, 75.0, 53.88)","(14.0, 26.0, 20.375)"
08-01-2023 19:34:14.445889,"(3.1, 6.4, 6.2)","(1.85, 1.88, 1.8085714285714285)","(3.7, 4.3, 4.2)","(26.0, 75.0, 53.88)","(14.0, 26.0, 20.375)"
08-01-2023 19:34:15.268239,"(3.1, 6.4, 6.233333333333333)","(1.85, 1.88, 1.8085714285714285)","(3.7, 4.3, 4.2)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:16.130280,"(3.1, 6.4, 6.2)","(1.85, 1.88, 1.8175)","(3.7, 4.3, 4.2)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:17.018168,"(3.1, 6.6, 6.3428571428571425)","(1.85, 1.88, 1.870983606557377)","(3.7, 4.7, 4.383333333333334)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:17.854035,"(3.1, 7.0, 6.877777777777778)","(1.85, 1.88, 1.870983606557377)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:18.731800,"(3.1, 7.0, 6.35)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:19.598065,"(3.1, 7.0, 6.35)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:20.471092,"(3.1, 7.0, 6.74)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:21.493933,"(3.1, 7.0, 6.890909090909091)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:22.304881,"(3.1, 7.0, 6.890909090909091)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:23.230037,"(3.1, 7.0, 6.890909090909091)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:24.073366,"(3.1, 7.0, 6.890909090909091)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:24.873372,"(3.1, 7.0, 6.890909090909091)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:25.752357,"(3.1, 7.0, 6.890909090909091)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:26.629788,"(3.1, 7.0, 6.888888888888889)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:27.562975,"(3.1, 7.0, 6.9)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:28.508918,"(3.1, 7.0, 6.9)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:29.355619,"(3.1, 7.0, 6.9)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:30.278906,"(3.1, 7.0, 6.9)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:31.219804,"(3.1, 7.0, 6.9)","(1.85, 1.88, 1.8415384615384616)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:32.097429,"(3.1, 7.0, 6.9)","(1.85, 1.88, 1.8726666666666665)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:33.049576,"(3.1, 7.0, 6.9)","(1.85, 1.88, 1.8599999999999999)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:33.872976,"(3.1, 7.0, 6.9)","(1.85, 1.88, 1.8575)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:34.686720,"(3.1, 7.0, 6.9)","(1.85, 1.88, 1.8575)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:35.596281,"(3.1, 7.0, 6.9)","(1.85, 1.88, 1.8575)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:36.434918,"(3.1, 7.0, 6.9)","(1.85, 1.88, 1.8575)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:37.285903,"(3.1, 7.0, 6.925)","(1.85, 1.88, 1.8453846153846154)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 53.88)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:38.199707,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.88, 1.8453846153846154)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 48.89473684210526)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:39.075570,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.88, 1.8453846153846154)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 48.89473684210526)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:39.956936,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.88, 1.8453846153846154)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 49.22222222222222)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:40.861936,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.87, 1.8073913043478262)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 49.22222222222222)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:41.664900,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.87, 1.798)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 49.22222222222222)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:42.532195,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.87, 1.8463157894736844)","(3.7, 4.7, 4.066666666666666)","(26.0, 75.0, 49.22222222222222)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:43.427940,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.87, 1.8003225806451613)","(3.7, 4.5, 4.416666666666667)","(26.0, 75.0, 52.26315789473684)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:44.378441,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.86, 1.85)","(3.7, 4.5, 4.416666666666667)","(26.0, 75.0, 52.77777777777778)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:45.274906,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.86, 1.85)","(3.7, 4.5, 4.416666666666667)","(26.0, 75.0, 52.77777777777778)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:46.181806,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.86, 1.844)","(3.7, 4.5, 4.416666666666667)","(26.0, 75.0, 57.608695652173914)","(14.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:47.120709,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.86, 1.8333333333333335)","(3.7, 4.5, 4.266666666666667)","(31.0, 75.0, 59.21052631578947)","(15.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:48.044589,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.85, 1.8472881355932205)","(3.7, 4.5, 4.15)","(31.0, 75.0, 59.21052631578947)","(15.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:48.884782,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.85, 1.8473333333333335)","(3.7, 4.5, 4.15)","(31.0, 75.0, 59.21052631578947)","(15.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:49.807897,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.85, 1.8473333333333335)","(3.7, 4.5, 3.9166666666666665)","(31.0, 75.0, 59.21052631578947)","(15.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:50.707340,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.85, 1.8471929824561404)","(3.7, 4.5, 3.9166666666666665)","(31.0, 75.0, 59.21052631578947)","(15.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:51.516309,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.85, 1.8471929824561404)","(3.7, 4.5, 3.9166666666666665)","(31.0, 75.0, 59.21052631578947)","(15.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:52.431367,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.85, 1.847037037037037)","(3.7, 4.5, 3.8341463414634145)","(31.0, 75.0, 59.21052631578947)","(15.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:53.357088,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.85, 1.8276470588235294)","(3.7, 4.4, 4.2)","(31.0, 75.0, 59.21052631578947)","(15.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:54.279239,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.85, 1.8276470588235294)","(3.7, 4.4, 3.9714285714285715)","(31.0, 75.0, 59.21052631578947)","(15.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:55.141576,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.85, 1.8266153846153848)","(3.7, 4.3, 4.133333333333333)","(31.0, 75.0, 59.21052631578947)","(15.0, 26.0, 19.181818181818183)"
08-01-2023 19:34:55.997759,"(3.1, 7.2, 6.447058823529412)","(1.85, 1.85, 1.825483870967742)","(3.7, 4.3, 4.133333333333333)","(31.0, 75.0, 59.21052631578947)","(15.0, 26.0, 19.181818181818183)"
