,Magical Trav,Wheres The Ford,Two Jabs,Magical Len,Ferocity
08-01-2023 14:15:27.900568,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.2, 5.00909090909091)","(31.0, 80.0, 72.5)","(17.0, 55.0, 46.5)","(1.3, 1.4, 1.3880434782608695)"
08-01-2023 14:15:28.739879,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.2, 5.00909090909091)","(31.0, 80.0, 72.0)","(17.0, 55.0, 49.333333333333336)","(1.3, 1.4, 1.3880434782608695)"
08-01-2023 14:15:29.627962,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.2, 5.00909090909091)","(31.0, 80.0, 72.0)","(17.0, 55.0, 47.5)","(1.3, 1.4, 1.3880434782608695)"
08-01-2023 14:15:30.565127,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.2, 5.072727272727273)","(31.0, 80.0, 72.0)","(17.0, 55.0, 45.0)","(1.3, 1.4, 1.3880434782608695)"
08-01-2023 14:15:31.516471,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.2, 5.072727272727273)","(31.0, 80.0, 72.0)","(17.0, 55.0, 45.0)","(1.3, 1.4, 1.3880434782608695)"
08-01-2023 14:15:32.530293,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.2, 5.072727272727273)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 45.0)","(1.3, 1.4, 1.3880434782608695)"
08-01-2023 14:15:33.400929,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.2, 5.072727272727273)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 45.0)","(1.3, 1.4, 1.3880434782608695)"
08-01-2023 14:15:34.384348,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.3, 5.16)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 48.2)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:35.355275,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.3, 5.16)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 48.2)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:36.365328,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.3, 5.16)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 48.2)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:37.238058,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.3, 5.16)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 48.2)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:38.338547,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.3, 5.16)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 48.2)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:39.341741,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.3, 5.16)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 48.2)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:40.242909,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.3, 5.109090909090909)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 48.2)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:41.146180,"(12.0, 27.0, 22.058823529411764)","(3.3, 5.3, 5.109090909090909)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 48.2)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:42.049071,"(12.0, 27.0, 22.764705882352942)","(3.3, 5.3, 5.109090909090909)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 48.2)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:42.995824,"(12.0, 27.0, 23.727272727272727)","(3.3, 5.3, 5.109090909090909)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 48.2)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:43.916608,"(12.0, 27.0, 24.0)","(3.3, 5.3, 5.109090909090909)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 48.2)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:44.836561,"(12.0, 27.0, 24.0)","(3.3, 5.3, 5.109090909090909)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 43.666666666666664)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:45.694975,"(12.0, 27.0, 24.0)","(3.3, 5.3, 5.109090909090909)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 45.0)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:46.526727,"(12.0, 27.0, 24.0)","(3.3, 5.3, 5.109090909090909)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 47.5)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:47.426072,"(12.0, 27.0, 23.869565217391305)","(3.3, 5.3, 5.125806451612903)","(31.0, 80.0, 72.0)","(17.0, 55.0, 45.0)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:48.302203,"(12.0, 27.0, 23.869565217391305)","(3.3, 5.3, 5.125806451612903)","(31.0, 80.0, 72.0)","(17.0, 55.0, 45.0)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:49.246485,"(12.0, 27.0, 23.869565217391305)","(3.3, 5.3, 5.125806451612903)","(31.0, 80.0, 72.0)","(17.0, 55.0, 45.0)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:50.129232,"(12.0, 27.0, 23.869565217391305)","(3.3, 5.3, 5.125806451612903)","(31.0, 80.0, 72.0)","(17.0, 55.0, 43.666666666666664)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:50.969420,"(12.0, 27.0, 23.869565217391305)","(3.3, 5.3, 5.125806451612903)","(31.0, 80.0, 72.0)","(17.0, 55.0, 43.666666666666664)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:51.873146,"(12.0, 27.0, 23.869565217391305)","(3.3, 5.3, 5.125806451612903)","(31.0, 80.0, 72.0)","(16.0, 55.0, 43.666666666666664)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:52.819570,"(12.0, 27.0, 23.869565217391305)","(3.3, 5.3, 5.125806451612903)","(31.0, 80.0, 72.0)","(16.0, 55.0, 43.666666666666664)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:53.713917,"(12.0, 27.0, 23.869565217391305)","(3.3, 5.3, 5.125806451612903)","(31.0, 80.0, 72.0)","(16.0, 55.0, 43.666666666666664)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:54.575903,"(12.0, 27.0, 23.869565217391305)","(3.3, 5.3, 5.125806451612903)","(31.0, 80.0, 72.0)","(16.0, 55.0, 43.666666666666664)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:55.365988,"(12.0, 27.0, 23.869565217391305)","(3.3, 5.3, 5.174418604651163)","(31.0, 80.0, 72.0)","(16.0, 55.0, 43.666666666666664)","(1.3, 1.4, 1.365625)"
08-01-2023 14:15:56.260659,"(12.0, 27.0, 23.869565217391305)","(3.3, 5.3, 5.174418604651163)","(31.0, 80.0, 72.0)","(16.0, 55.0, 40.125)","(1.3, 1.4, 1.3642105263157895)"
08-01-2023 14:15:57.157819,"(12.0, 27.0, 23.25)","(3.3, 5.3, 5.2176470588235295)","(31.0, 80.0, 72.0)","(16.0, 55.0, 40.125)","(1.3, 1.38, 1.3642105263157895)"
08-01-2023 14:15:57.977902,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.3, 5.172727272727273)","(31.0, 80.0, 72.0)","(16.0, 55.0, 40.125)","(1.3, 1.38, 1.3642105263157895)"
08-01-2023 14:15:58.779286,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.3, 5.144444444444444)","(31.0, 80.0, 72.0)","(16.0, 55.0, 40.125)","(1.3, 1.38, 1.3642105263157895)"
08-01-2023 14:15:59.711639,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.3, 5.144444444444444)","(31.0, 80.0, 72.0)","(16.0, 55.0, 40.125)","(1.3, 1.38, 1.3642105263157895)"
08-01-2023 14:16:00.641308,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.3, 5.144444444444444)","(31.0, 80.0, 72.0)","(16.0, 55.0, 40.125)","(1.3, 1.38, 1.3642105263157895)"
08-01-2023 14:16:01.434053,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.3, 5.172727272727273)","(31.0, 80.0, 72.0)","(16.0, 55.0, 40.125)","(1.3, 1.38, 1.365)"
08-01-2023 14:16:02.294307,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.3, 5.172727272727273)","(31.0, 80.0, 66.66666666666667)","(16.0, 55.0, 40.42857142857143)","(1.3, 1.38, 1.365)"
08-01-2023 14:16:03.266054,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.3, 5.172727272727273)","(31.0, 80.0, 66.66666666666667)","(16.0, 55.0, 40.42857142857143)","(1.3, 1.38, 1.365)"
08-01-2023 14:16:04.128934,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.3, 5.172727272727273)","(31.0, 80.0, 66.66666666666667)","(16.0, 55.0, 40.42857142857143)","(1.3, 1.38, 1.365)"
08-01-2023 14:16:04.950132,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.3, 5.172727272727273)","(31.0, 80.0, 66.66666666666667)","(16.0, 55.0, 40.42857142857143)","(1.3, 1.38, 1.365)"
08-01-2023 14:16:05.805181,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.3, 5.244)","(31.0, 80.0, 66.66666666666667)","(16.0, 55.0, 40.42857142857143)","(1.3, 1.38, 1.365)"
08-01-2023 14:16:06.677560,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.3, 5.244)","(31.0, 80.0, 66.66666666666667)","(16.0, 55.0, 40.42857142857143)","(1.3, 1.38, 1.365)"
08-01-2023 14:16:07.497558,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.3, 5.273333333333333)","(31.0, 80.0, 66.66666666666667)","(16.0, 55.0, 40.42857142857143)","(1.3, 1.38, 1.365)"
08-01-2023 14:16:08.304785,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(16.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:09.145776,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(16.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:09.992458,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:10.840110,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:11.657193,"(12.0, 27.0, 24.708333333333332)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:12.554910,"(12.0, 27.0, 24.555555555555557)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:13.421165,"(12.0, 27.0, 24.8)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:14.229650,"(12.0, 27.0, 24.8)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:15.072159,"(12.0, 27.0, 24.8)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:15.966356,"(12.0, 27.0, 24.8)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:16.859243,"(12.0, 27.0, 24.8)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:17.666947,"(12.0, 27.0, 24.8)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:18.454540,"(12.0, 27.0, 24.8)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:19.249569,"(12.0, 27.0, 24.8)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:20.130040,"(12.0, 27.0, 24.8)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:21.012140,"(12.0, 27.0, 24.8)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:21.818267,"(12.0, 27.0, 24.8)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:22.617079,"(12.0, 27.0, 24.8)","(3.3, 5.4, 5.3375)","(31.0, 80.0, 66.66666666666667)","(17.0, 55.0, 40.42857142857143)","(1.3, 1.37, 1.3560869565217393)"
08-01-2023 14:16:23.521869,"(12.0, 27.0, 24.684210526315788)","(3.3, 5.4, 5.352380952380953)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 39.5)","(1.3, 1.37, 1.3585714285714288)"
08-01-2023 14:16:24.405937,"(12.0, 27.0, 24.684210526315788)","(3.3, 5.5, 5.4)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 39.5)","(1.3, 1.37, 1.3578260869565217)"
08-01-2023 14:16:25.289883,"(12.0, 27.0, 24.684210526315788)","(3.3, 5.5, 5.4)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 39.2)","(1.3, 1.37, 1.3578260869565217)"
08-01-2023 14:16:26.193371,"(12.0, 27.0, 24.684210526315788)","(3.3, 5.5, 5.4)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 39.2)","(1.3, 1.37, 1.3578260869565217)"
08-01-2023 14:16:26.987074,"(12.0, 27.0, 24.684210526315788)","(3.3, 5.5, 5.4)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 39.2)","(1.3, 1.37, 1.3578260869565217)"
08-01-2023 14:16:27.847874,"(12.0, 27.0, 24.684210526315788)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 39.2)","(1.3, 1.37, 1.3578260869565217)"
08-01-2023 14:16:28.740647,"(12.0, 27.0, 24.684210526315788)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3578260869565217)"
08-01-2023 14:16:29.531149,"(12.0, 27.0, 24.684210526315788)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3578260869565217)"
08-01-2023 14:16:30.324292,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3578260869565217)"
08-01-2023 14:16:31.190235,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:32.068446,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:32.911607,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:33.704684,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:34.596658,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:35.504098,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:36.350001,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:37.166262,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:38.004554,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:38.854096,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:39.683401,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:40.487351,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.373684210526316)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:41.324663,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.422580645161291)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:42.125162,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.3769230769230765)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:42.966074,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.3769230769230765)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.37, 1.3512162162162162)"
08-01-2023 14:16:43.870997,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.466666666666667)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.36, 1.3516279069767443)"
08-01-2023 14:16:44.756099,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.477777777777778)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.36, 1.3529411764705883)"
08-01-2023 14:16:45.658923,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.477777777777778)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.36, 1.3531111111111112)"
08-01-2023 14:16:46.484881,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.477777777777778)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.36, 1.3531111111111112)"
08-01-2023 14:16:47.323738,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.477777777777778)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.36, 1.3462222222222222)"
08-01-2023 14:16:48.211829,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.477777777777778)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.36, 1.3462222222222222)"
08-01-2023 14:16:49.133361,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.477777777777778)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.36, 1.3462222222222222)"
08-01-2023 14:16:49.941167,"(12.0, 27.0, 24.8)","(3.3, 5.5, 5.477777777777778)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.36, 1.3462222222222222)"
08-01-2023 14:16:50.755319,"(12.0, 27.0, 24.8)","(3.3, 5.7, 5.5)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.34, 1.3380232558139535)"
08-01-2023 14:16:51.650042,"(12.0, 27.0, 24.8)","(3.3, 5.7, 5.516666666666667)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.34, 1.3378750000000001)"
08-01-2023 14:16:52.568694,"(12.0, 27.0, 24.8)","(3.3, 5.7, 5.516666666666667)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.34, 1.3378750000000001)"
08-01-2023 14:16:53.385946,"(12.0, 27.0, 24.8)","(3.3, 5.7, 5.61)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.34, 1.3378750000000001)"
08-01-2023 14:16:54.192434,"(12.0, 27.0, 24.8)","(3.3, 5.7, 5.61)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.34, 1.3378750000000001)"
08-01-2023 14:16:55.080988,"(12.0, 27.0, 24.8)","(3.3, 5.7, 5.61)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.34, 1.3378750000000001)"
08-01-2023 14:16:56.013986,"(12.0, 27.0, 24.8)","(3.3, 5.7, 5.61)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.34, 1.3378750000000001)"
08-01-2023 14:16:56.901672,"(12.0, 27.0, 24.8)","(3.3, 5.7, 5.61)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.34, 1.331909090909091)"
08-01-2023 14:16:57.722721,"(12.0, 27.0, 24.8)","(3.3, 5.7, 5.683333333333334)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.34, 1.331010101010101)"
08-01-2023 14:16:58.543834,"(12.0, 27.0, 24.8)","(3.3, 5.7, 5.683333333333334)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.34, 1.331010101010101)"
08-01-2023 14:16:59.429813,"(12.0, 27.0, 24.8)","(3.3, 5.8, 5.764285714285714)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.34, 1.331010101010101)"
08-01-2023 14:17:00.266548,"(12.0, 27.0, 24.8)","(3.3, 5.8, 5.55)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.34, 1.331010101010101)"
08-01-2023 14:17:01.066421,"(12.0, 27.0, 24.8)","(3.3, 5.8, 5.55)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 38.54545454545455)","(1.3, 1.34, 1.331010101010101)"
08-01-2023 14:17:01.881092,"(12.0, 27.0, 24.44)","(3.3, 5.8, 5.711764705882353)","(31.0, 80.0, 70.0)","(17.0, 50.0, 41.6)","(1.3, 1.34, 1.3311589403973512)"
08-01-2023 14:17:02.746471,"(12.0, 27.0, 24.44)","(3.3, 5.9, 5.728571428571429)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 41.6)","(1.3, 1.34, 1.3310702341137124)"
08-01-2023 14:17:03.581326,"(12.0, 27.0, 25.814814814814813)","(3.3, 5.9, 5.757142857142857)","(31.0, 80.0, 70.0)","(17.0, 50.0, 46.0)","(1.3, 1.33, 1.326376811594203)"
08-01-2023 14:17:04.441399,"(12.0, 27.0, 25.814814814814813)","(3.3, 5.9, 5.814285714285715)","(31.0, 80.0, 70.0)","(17.0, 50.0, 47.1764705882353)","(1.3, 1.32, 1.3179687500000001)"
08-01-2023 14:17:05.254485,"(12.0, 27.0, 25.814814814814813)","(3.3, 5.9, 5.821052631578947)","(31.0, 80.0, 70.0)","(17.0, 50.0, 47.1764705882353)","(1.3, 1.32, 1.3179687500000001)"
08-01-2023 14:17:06.113766,"(12.0, 27.0, 24.44)","(3.3, 5.9, 5.800000000000001)","(31.0, 80.0, 70.0)","(17.0, 50.0, 46.8)","(1.3, 1.33, 1.3242268041237113)"
08-01-2023 14:17:06.957980,"(12.0, 27.0, 24.176470588235293)","(3.3, 5.9, 5.818918918918919)","(31.0, 80.0, 70.0)","(17.0, 50.0, 47.0)","(1.3, 1.32, 1.3187190082644629)"
08-01-2023 14:17:07.836945,"(12.0, 27.0, 24.176470588235293)","(3.3, 5.9, 5.80625)","(31.0, 80.0, 70.0)","(17.0, 50.0, 47.0)","(1.3, 1.32, 1.3187190082644629)"
08-01-2023 14:17:08.704503,"(12.0, 27.0, 24.176470588235293)","(3.3, 5.9, 5.8534883720930235)","(31.0, 80.0, 70.0)","(17.0, 50.0, 47.0)","(1.3, 1.32, 1.3327007299270073)"
08-01-2023 14:17:09.524512,"(12.0, 27.0, 24.818181818181817)","(3.3, 5.9, 5.826315789473685)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 43.0)","(1.3, 1.34, 1.3327007299270073)"
08-01-2023 14:17:10.339366,"(12.0, 27.0, 24.333333333333332)","(3.3, 5.9, 5.81764705882353)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 42.36363636363636)","(1.3, 1.35, 1.3437704918032787)"
08-01-2023 14:17:11.161216,"(12.0, 27.0, 24.818181818181817)","(3.3, 5.7, 5.607142857142858)","(31.0, 80.0, 66.66666666666667)","(17.0, 50.0, 42.36363636363636)","(1.3, 1.35, 1.341764705882353)"
08-01-2023 14:17:11.977097,"(12.0, 27.0, 26.238095238095237)","(3.3, 5.7, 5.627777777777777)","(31.0, 80.0, 70.0)","(17.0, 50.0, 47.81818181818182)","(1.3, 1.34, 1.3391071428571428)"
08-01-2023 14:17:12.831476,"(12.0, 27.0, 26.294117647058822)","(3.3, 5.7, 5.683333333333334)","(31.0, 80.0, 70.0)","(17.0, 50.0, 47.81818181818182)","(1.3, 1.34, 1.3356000000000001)"
08-01-2023 14:17:13.687546,"(12.0, 27.0, 26.294117647058822)","(3.3, 5.7, 5.671428571428572)","(31.0, 80.0, 70.0)","(17.0, 50.0, 48.5)","(1.3, 1.34, 1.3356000000000001)"
08-01-2023 14:17:14.495940,"(12.0, 27.0, 25.58823529411765)","(3.3, 5.7, 5.683333333333334)","(31.0, 80.0, 70.0)","(17.0, 50.0, 48.5)","(1.3, 1.34, 1.3356000000000001)"
