,Alta Billy,Southbound Train Nz,Uncle Jay,Selsey Bill Nz,Our Money Rocks,Red Reactor Nz,Carlo Gambino Nz,Father Bob,Soho Sinatra,Blue Chip Delight Nz
07-01-2023 17:19:14.295308,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:15.426897,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:16.555390,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:17.697718,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:18.834215,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:19.963289,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:21.120372,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:22.264498,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 15.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:23.390216,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:24.507822,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:25.649895,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:26.753735,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:27.895203,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:29.025299,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:30.134058,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:31.264980,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:32.373222,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:33.529311,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:34.647773,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:35.761553,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:36.939077,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:38.054699,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:39.183735,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:40.307922,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:41.451526,"(9.0, 16.0, 11.6)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:42.574670,"(9.0, 16.0, 11.6)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:43.681079,"(9.0, 16.0, 11.6)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:44.765691,"(9.0, 16.0, 11.6)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:45.889699,"(9.0, 16.0, 11.6)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:47.024946,"(9.0, 16.0, 11.6)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:48.158969,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:49.312122,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:50.441323,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 5.316666666666666)","(5.5, 99999, 99990)"
07-01-2023 17:19:51.568819,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.2, 3.95)","(5.5, 99999, 99990)"
07-01-2023 17:19:52.702090,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 4.0, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:19:53.857424,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:19:54.963827,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:19:56.091711,"(9.0, 16.0, 12.7)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:19:57.216842,"(9.0, 16.0, 14.35)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:19:58.330596,"(9.0, 16.0, 14.35)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:19:59.445267,"(9.0, 16.0, 14.35)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:20:00.582473,"(9.0, 16.0, 14.35)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:20:01.708827,"(9.0, 16.0, 14.35)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:20:02.828360,"(9.0, 16.0, 14.35)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:20:03.938029,"(9.0, 16.0, 14.35)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:20:05.039718,"(9.0, 16.0, 14.35)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:20:06.154066,"(9.0, 16.0, 14.35)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:20:07.284018,"(9.0, 16.0, 14.35)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.4)","(5.5, 99999, 99990)"
07-01-2023 17:20:08.412484,"(9.0, 16.0, 14.35)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.8)","(5.5, 99999, 99990)"
07-01-2023 17:20:09.525917,"(9.0, 17.0, 13.2)","(61.0, 99999, 99990)","(14.0, 27.0, 19.25)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.8)","(5.5, 99999, 99990)"
07-01-2023 17:20:10.631524,"(9.0, 17.0, 13.2)","(61.0, 99999, 99990)","(14.0, 25.0, 19.25)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.8)","(5.5, 99999, 99990)"
07-01-2023 17:20:11.771838,"(9.0, 17.0, 13.2)","(61.0, 99999, 99990)","(14.0, 25.0, 19.25)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.8)","(5.5, 99999, 99990)"
07-01-2023 17:20:12.930171,"(9.0, 17.0, 13.2)","(61.0, 99999, 99990)","(14.0, 25.0, 19.25)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.133333333333333)","(3.5, 6.0, 5.8)","(5.5, 99999, 99990)"
07-01-2023 17:20:14.056051,"(9.0, 17.0, 13.2)","(61.0, 99999, 99990)","(14.0, 25.0, 19.25)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 9.080000000000002)","(3.5, 6.0, 5.8)","(5.5, 99999, 99990)"
07-01-2023 17:20:15.180574,"(9.0, 17.0, 13.2)","(61.0, 99999, 99990)","(14.0, 25.0, 19.25)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 9.080000000000002)","(3.5, 6.0, 5.8)","(5.5, 99999, 99990)"
07-01-2023 17:20:16.339160,"(9.0, 17.0, 13.2)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 9.080000000000002)","(3.5, 6.0, 5.8)","(5.5, 99999, 99990)"
07-01-2023 17:20:17.450323,"(9.0, 17.0, 13.2)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 9.080000000000002)","(3.5, 6.0, 5.8)","(5.5, 99999, 99990)"
07-01-2023 17:20:18.570519,"(9.0, 17.0, 13.2)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 9.080000000000002)","(3.5, 6.0, 5.8)","(5.5, 99999, 99990)"
07-01-2023 17:20:19.689495,"(9.0, 17.0, 13.82857142857143)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 9.080000000000002)","(3.5, 6.0, 5.819230769230769)","(5.5, 99999, 99990)"
07-01-2023 17:20:20.826156,"(9.0, 17.0, 13.82857142857143)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 9.080000000000002)","(3.5, 6.0, 5.819230769230769)","(5.5, 99999, 99990)"
07-01-2023 17:20:21.996142,"(9.0, 17.0, 13.82857142857143)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 9.080000000000002)","(3.5, 6.0, 5.425)","(5.5, 99999, 99990)"
07-01-2023 17:20:23.149018,"(9.0, 17.0, 13.82857142857143)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 9.080000000000002)","(3.5, 6.0, 5.425)","(5.5, 99999, 99990)"
07-01-2023 17:20:24.228973,"(9.0, 17.0, 13.82857142857143)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 9.080000000000002)","(3.5, 6.0, 5.425)","(5.5, 99999, 99990)"
07-01-2023 17:20:25.400838,"(9.0, 17.0, 13.82857142857143)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.98)","(3.5, 6.0, 5.425)","(5.5, 99999, 99990)"
07-01-2023 17:20:26.570581,"(9.0, 17.0, 11.600000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.98)","(3.5, 6.0, 5.425)","(5.5, 99999, 99990)"
07-01-2023 17:20:27.847748,"(9.0, 17.0, 11.600000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.98)","(3.5, 6.0, 5.425)","(5.5, 99999, 99990)"
07-01-2023 17:20:29.027859,"(9.0, 17.0, 11.600000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.98)","(3.5, 6.0, 5.425)","(5.5, 99999, 99990)"
07-01-2023 17:20:30.196745,"(9.0, 17.0, 11.600000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.98)","(3.5, 6.0, 5.425)","(5.5, 99999, 99990)"
07-01-2023 17:20:31.343893,"(9.0, 17.0, 11.600000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.98)","(3.5, 6.0, 5.425)","(5.5, 99999, 99990)"
07-01-2023 17:20:32.605980,"(9.0, 17.0, 11.600000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.98)","(3.5, 6.0, 4.390000000000001)","(5.5, 99999, 99990)"
07-01-2023 17:20:33.899916,"(9.0, 17.0, 11.600000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.98)","(3.5, 6.0, 4.390000000000001)","(5.5, 99999, 99990)"
07-01-2023 17:20:35.399089,"(9.0, 17.0, 11.600000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.98)","(3.5, 6.0, 4.771428571428571)","(5.5, 99999, 99990)"
07-01-2023 17:20:36.752682,"(9.0, 17.0, 11.600000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.98)","(3.5, 6.2, 4.771428571428571)","(5.5, 99999, 99990)"
07-01-2023 17:20:38.044491,"(9.0, 17.0, 11.600000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.98)","(3.5, 5.9, 5.3500000000000005)","(5.5, 99999, 99990)"
07-01-2023 17:20:39.291990,"(9.0, 17.0, 11.600000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(9.0, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.98)","(3.5, 5.9, 5.3500000000000005)","(5.5, 99999, 99990)"
07-01-2023 17:20:40.565671,"(10.0, 17.5, 11.34)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.144444444444444)","(3.5, 6.0, 5.3500000000000005)","(5.5, 99999, 99990)"
07-01-2023 17:20:41.816117,"(10.0, 17.5, 12.366666666666667)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.144444444444444)","(3.5, 5.9, 4.390000000000001)","(5.5, 99999, 99990)"
