,Two Bit Kid,Franco,Likeable,Torontotoro,Black Candy,My Buddy B
14-12-2022 12:20:45.277630,"(4.4, 6.2, 5.4)","(21.0, 38.0, 32.285714285714285)","(7.5, 10.5, 8.921428571428573)","(3.3, 5.0, 4.8)","(41.0, 340.0, 153.33333333333331)","(2.15, 2.3, 2.212258064516129)"
14-12-2022 12:20:46.549240,"(4.4, 5.9, 5.277777777777778)","(21.0, 38.0, 32.285714285714285)","(7.5, 10.5, 8.793750000000001)","(3.3, 5.0, 4.8)","(41.0, 340.0, 153.33333333333331)","(2.15, 2.3, 2.222962962962963)"
14-12-2022 12:20:47.772189,"(4.4, 5.9, 5.827272727272728)","(21.0, 38.0, 32.285714285714285)","(7.5, 10.5, 8.983333333333334)","(3.3, 5.0, 4.8)","(41.0, 340.0, 130.0)","(2.15, 2.3, 2.222962962962963)"
14-12-2022 12:20:48.959029,"(4.4, 6.2, 5.4)","(21.0, 38.0, 32.285714285714285)","(7.5, 10.5, 8.770588235294118)","(3.3, 5.0, 4.8)","(41.0, 340.0, 130.0)","(2.15, 2.3, 2.222962962962963)"
14-12-2022 12:20:50.170285,"(4.4, 5.8, 5.2272727272727275)","(21.0, 38.0, 32.285714285714285)","(7.5, 10.5, 8.770588235294118)","(3.3, 5.0, 4.8)","(41.0, 340.0, 130.0)","(2.15, 2.3, 2.222962962962963)"
14-12-2022 12:20:51.364236,"(4.4, 5.9, 5.229166666666667)","(21.0, 38.0, 32.285714285714285)","(7.5, 10.5, 8.82)","(3.3, 5.0, 4.566666666666666)","(41.0, 340.0, 130.0)","(2.15, 2.3, 2.222962962962963)"
14-12-2022 12:20:52.561341,"(4.4, 5.8, 5.2250000000000005)","(21.0, 38.0, 32.285714285714285)","(7.5, 10.5, 9.076923076923077)","(3.3, 5.1, 4.555555555555555)","(41.0, 340.0, 130.0)","(2.15, 2.3, 2.235)"
14-12-2022 12:20:53.866517,"(4.4, 5.8, 5.2250000000000005)","(21.0, 38.0, 32.285714285714285)","(7.5, 10.0, 9.75)","(3.3, 5.0, 4.575)","(41.0, 340.0, 130.0)","(2.15, 2.3, 2.235)"
14-12-2022 12:20:55.046286,"(4.4, 5.8, 5.2250000000000005)","(21.0, 38.0, 32.285714285714285)","(7.5, 10.5, 9.75)","(3.3, 5.2, 4.575)","(41.0, 340.0, 130.0)","(2.15, 2.3, 2.235)"
14-12-2022 12:20:56.221113,"(4.4, 5.8, 5.2250000000000005)","(21.0, 38.0, 33.0)","(7.5, 10.5, 9.75)","(3.3, 5.2, 4.575)","(41.0, 340.0, 130.0)","(2.15, 2.3, 2.235)"
14-12-2022 12:20:57.391743,"(4.4, 5.8, 5.2250000000000005)","(21.0, 38.0, 33.0)","(7.5, 10.5, 10.25)","(3.3, 5.2, 4.859999999999999)","(41.0, 340.0, 130.0)","(2.15, 2.3, 2.235)"
14-12-2022 12:20:58.514163,"(4.4, 5.9, 5.277777777777778)","(21.0, 38.0, 33.0)","(7.5, 11.5, 10.25)","(3.3, 5.1, 4.562068965517241)","(41.0, 340.0, 130.0)","(2.15, 2.3, 2.235)"
14-12-2022 12:20:59.740319,"(4.4, 5.8, 5.2272727272727275)","(21.0, 38.0, 33.0)","(7.5, 11.5, 10.25)","(3.3, 5.1, 4.859999999999999)","(41.0, 340.0, 130.0)","(2.15, 2.3, 2.235)"
14-12-2022 12:21:01.117306,"(4.4, 5.9, 5.34)","(21.0, 38.0, 33.0)","(7.5, 11.5, 10.25)","(3.3, 5.1, 4.859999999999999)","(41.0, 340.0, 130.0)","(2.15, 2.3, 2.2199999999999998)"
14-12-2022 12:21:02.596492,"(4.4, 5.9, 5.34)","(21.0, 38.0, 33.0)","(7.5, 11.5, 10.25)","(3.3, 5.1, 4.859999999999999)","(41.0, 340.0, 228.0)","(2.15, 2.28, 2.1670175438596493)"
14-12-2022 12:21:04.093801,"(4.4, 5.9, 5.34)","(21.0, 36.0, 33.0)","(7.5, 11.5, 10.25)","(3.3, 5.1, 4.92)","(41.0, 340.0, 228.0)","(2.15, 2.26, 2.1670175438596493)"
14-12-2022 12:21:05.395533,"(4.4, 5.9, 5.34)","(21.0, 38.0, 33.0)","(7.5, 11.5, 10.25)","(3.3, 5.2, 4.7700000000000005)","(41.0, 340.0, 228.0)","(2.15, 2.26, 2.1670175438596493)"
14-12-2022 12:21:06.647459,"(4.4, 5.7, 5.3)","(21.0, 36.0, 32.0)","(7.5, 11.5, 10.25)","(3.3, 5.4, 5.175000000000001)","(41.0, 340.0, 228.0)","(2.15, 2.26, 2.2285714285714286)"
14-12-2022 12:21:07.848602,"(4.4, 5.7, 5.3)","(21.0, 38.0, 33.0)","(7.5, 11.5, 10.25)","(3.3, 5.3, 4.625)","(41.0, 340.0, 228.0)","(2.15, 2.28, 2.2285714285714286)"
14-12-2022 12:21:09.201665,"(4.4, 5.7, 5.5)","(21.0, 38.0, 33.0)","(7.5, 11.0, 9.166666666666666)","(3.3, 5.2, 4.625)","(41.0, 340.0, 228.0)","(2.15, 2.28, 2.2285714285714286)"
14-12-2022 12:21:10.506314,"(4.4, 5.8, 5.5)","(21.0, 38.0, 32.285714285714285)","(7.5, 11.0, 10.25)","(3.3, 5.2, 5.0)","(41.0, 340.0, 228.0)","(2.15, 2.28, 2.2285714285714286)"
14-12-2022 12:21:11.844537,"(4.4, 6.0, 5.6)","(21.0, 38.0, 32.285714285714285)","(7.5, 11.5, 9.166666666666666)","(3.3, 5.1, 4.586206896551724)","(41.0, 340.0, 228.0)","(2.15, 2.28, 2.2285714285714286)"
14-12-2022 12:21:13.199974,"(4.4, 5.8, 5.32)","(21.0, 38.0, 32.285714285714285)","(7.5, 11.0, 10.25)","(3.3, 5.0, 5.0)","(41.0, 340.0, 228.0)","(2.15, 2.28, 2.2285714285714286)"
14-12-2022 12:21:14.426086,"(4.4, 5.8, 5.32)","(21.0, 38.0, 32.285714285714285)","(7.5, 11.5, 10.25)","(3.3, 5.1, 5.0)","(41.0, 340.0, 228.0)","(2.15, 2.28, 2.2285714285714286)"
14-12-2022 12:21:15.697155,"(4.4, 5.8, 5.32)","(21.0, 38.0, 32.285714285714285)","(7.5, 11.5, 10.25)","(3.3, 5.1, 4.785714285714286)","(41.0, 340.0, 228.0)","(2.15, 2.28, 2.1670175438596493)"
14-12-2022 12:21:17.011422,"(4.4, 5.8, 5.533333333333333)","(21.0, 38.0, 32.285714285714285)","(7.5, 11.5, 10.25)","(3.3, 4.9, 4.785714285714286)","(41.0, 340.0, 133.75)","(2.15, 2.26, 2.255294117647059)"
14-12-2022 12:21:18.505823,"(4.4, 5.8, 5.5)","(21.0, 38.0, 32.285714285714285)","(7.5, 11.5, 9.208333333333334)","(3.3, 4.9, 4.785714285714286)","(41.0, 340.0, 133.75)","(2.15, 2.28, 2.255294117647059)"
14-12-2022 12:21:19.922133,"(4.4, 5.8, 5.316666666666666)","(21.0, 38.0, 32.285714285714285)","(7.5, 11.5, 9.208333333333334)","(3.3, 4.9, 4.933333333333333)","(41.0, 340.0, 133.75)","(2.15, 2.28, 2.2617391304347825)"
14-12-2022 12:21:21.350715,"(4.4, 5.9, 5.316666666666666)","(21.0, 38.0, 32.285714285714285)","(7.5, 11.5, 9.208333333333334)","(3.3, 5.1, 4.933333333333333)","(41.0, 340.0, 133.75)","(2.15, 2.28, 2.172876712328767)"
14-12-2022 12:21:22.713307,"(4.4, 5.9, 5.316666666666666)","(21.0, 38.0, 32.285714285714285)","(7.5, 11.5, 9.208333333333334)","(3.3, 5.1, 4.933333333333333)","(41.0, 340.0, 133.75)","(2.15, 2.26, 2.1670175438596493)"
14-12-2022 12:21:23.990719,"(4.4, 5.8, 5.5)","(21.0, 38.0, 32.285714285714285)","(7.5, 11.5, 9.208333333333334)","(3.3, 5.1, 5.133333333333334)","(41.0, 340.0, 133.75)","(2.15, 2.26, 2.1675)"
14-12-2022 12:21:25.234614,"(4.4, 5.8, 5.5)","(21.0, 38.0, 32.0)","(7.5, 11.5, 9.208333333333334)","(3.3, 5.4, 5.133333333333334)","(41.0, 340.0, 133.75)","(2.15, 2.28, 2.1675)"
14-12-2022 12:21:26.612214,"(4.4, 5.8, 5.52)","(21.0, 36.0, 32.0)","(7.5, 11.5, 9.208333333333334)","(3.3, 5.4, 4.84)","(41.0, 340.0, 133.75)","(2.15, 2.28, 2.1675)"
14-12-2022 12:21:28.388866,"(4.4, 5.8, 5.52)","(21.0, 36.0, 32.0)","(7.5, 11.5, 9.208333333333334)","(3.3, 5.2, 4.84)","(41.0, 340.0, 133.75)","(2.15, 2.28, 2.1675)"
14-12-2022 12:21:29.654585,"(4.4, 5.8, 5.233333333333333)","(21.0, 36.0, 32.285714285714285)","(7.5, 11.5, 9.208333333333334)","(3.3, 5.2, 4.638461538461538)","(41.0, 340.0, 133.75)","(2.15, 2.28, 2.1675)"
14-12-2022 12:21:31.119237,"(4.4, 5.7, 5.233333333333333)","(21.0, 38.0, 32.0)","(7.5, 11.5, 9.208333333333334)","(3.3, 5.1, 4.84)","(41.0, 340.0, 133.75)","(2.15, 2.28, 2.1675)"
14-12-2022 12:21:32.455069,"(4.4, 5.8, 5.3)","(21.0, 36.0, 27.75)","(7.5, 11.5, 9.666666666666666)","(3.3, 5.2, 4.84)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.28, 2.175)"
14-12-2022 12:21:33.768759,"(4.4, 5.9, 5.316666666666666)","(21.0, 36.0, 29.714285714285715)","(7.5, 11.0, 9.666666666666666)","(3.3, 5.2, 5.133333333333334)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.28, 2.21875)"
14-12-2022 12:21:34.985302,"(4.4, 5.8, 5.5)","(21.0, 36.0, 29.714285714285715)","(7.5, 11.0, 9.666666666666666)","(3.3, 5.4, 4.92)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.28, 2.21875)"
14-12-2022 12:21:36.171173,"(4.4, 5.8, 5.5)","(21.0, 36.0, 31.6)","(7.5, 11.0, 9.142857142857142)","(3.3, 5.2, 4.88)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.28, 2.21875)"
14-12-2022 12:21:37.515000,"(4.4, 5.8, 5.5)","(21.0, 36.0, 32.09090909090909)","(7.5, 11.0, 10.25)","(3.3, 5.2, 4.88)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.28, 2.245)"
14-12-2022 12:21:39.014204,"(4.4, 5.8, 5.5)","(21.0, 38.0, 34.42857142857143)","(7.5, 11.5, 10.25)","(3.3, 5.2, 4.833333333333333)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.28, 2.245)"
14-12-2022 12:21:40.381037,"(4.4, 5.8, 5.5)","(21.0, 36.0, 34.42857142857143)","(7.5, 11.5, 10.25)","(3.3, 5.5, 4.9)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.28, 2.245)"
14-12-2022 12:21:42.013965,"(4.4, 6.0, 5.5)","(21.0, 36.0, 31.0)","(7.5, 11.5, 10.25)","(3.3, 5.5, 4.82)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.28, 2.2666666666666666)"
14-12-2022 12:21:43.547948,"(4.4, 5.8, 5.5)","(21.0, 34.0, 29.5)","(7.5, 11.5, 10.25)","(3.3, 5.3, 4.8)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.28, 2.2666666666666666)"
14-12-2022 12:21:45.016572,"(4.4, 5.8, 5.4)","(21.0, 34.0, 29.5)","(7.5, 11.5, 9.166666666666666)","(3.3, 5.1, 4.542857142857143)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.28, 2.2666666666666666)"
14-12-2022 12:21:46.366954,"(4.4, 5.8, 5.4)","(21.0, 34.0, 29.5)","(7.5, 11.0, 9.166666666666666)","(3.3, 5.1, 4.542857142857143)","(41.0, 340.0, 130.0)","(2.2, 2.28, 2.2673684210526313)"
14-12-2022 12:21:47.744336,"(4.4, 5.8, 5.56)","(21.0, 34.0, 29.5)","(7.5, 11.0, 9.166666666666666)","(3.3, 5.1, 4.542857142857143)","(41.0, 340.0, 130.0)","(2.2, 2.28, 2.2457142857142856)"
14-12-2022 12:21:49.085297,"(4.4, 5.8, 5.5)","(21.0, 34.0, 29.5)","(7.5, 11.0, 9.428571428571429)","(3.3, 5.2, 5.111111111111112)","(41.0, 340.0, 130.0)","(2.2, 2.26, 2.2414285714285715)"
14-12-2022 12:21:50.290548,"(4.4, 5.8, 5.5)","(21.0, 34.0, 27.25)","(7.5, 11.5, 9.535714285714286)","(3.3, 5.2, 5.111111111111112)","(41.0, 340.0, 130.0)","(2.2, 2.26, 2.2414285714285715)"
14-12-2022 12:21:51.568341,"(4.4, 5.8, 5.296)","(21.0, 36.0, 30.5)","(7.5, 11.5, 9.535714285714286)","(3.3, 5.0, 4.88)","(41.0, 340.0, 130.0)","(2.2, 2.26, 2.2414285714285715)"
14-12-2022 12:21:52.868148,"(4.4, 5.9, 5.550000000000001)","(21.0, 36.0, 30.5)","(7.5, 11.5, 9.535714285714286)","(3.3, 5.0, 4.525)","(41.0, 340.0, 130.0)","(2.2, 2.26, 2.28)"
14-12-2022 12:21:54.142941,"(4.4, 5.7, 5.45)","(21.0, 36.0, 30.5)","(7.5, 11.5, 9.535714285714286)","(3.3, 4.9, 4.541176470588235)","(41.0, 340.0, 130.0)","(2.2, 2.3, 2.28)"
14-12-2022 12:21:55.366907,"(4.4, 5.7, 5.45)","(21.0, 36.0, 29.714285714285715)","(7.5, 11.5, 9.535714285714286)","(3.3, 5.0, 5.111111111111112)","(41.0, 340.0, 130.0)","(2.2, 2.3, 2.233235294117647)"
14-12-2022 12:21:56.692858,"(4.4, 5.7, 5.45)","(21.0, 36.0, 29.714285714285715)","(7.5, 11.5, 9.535714285714286)","(3.3, 5.2, 5.111111111111112)","(41.0, 340.0, 130.0)","(2.2, 2.28, 2.28)"
14-12-2022 12:21:57.875649,"(4.4, 5.7, 5.45)","(21.0, 36.0, 29.714285714285715)","(7.5, 11.5, 9.535714285714286)","(3.3, 5.2, 5.111111111111112)","(41.0, 340.0, 130.0)","(2.2, 2.3, 2.233235294117647)"
14-12-2022 12:21:59.115251,"(4.4, 5.8, 5.296)","(21.0, 36.0, 29.714285714285715)","(7.5, 11.5, 9.535714285714286)","(3.3, 5.2, 4.575)","(41.0, 340.0, 130.0)","(2.2, 2.28, 2.2745454545454544)"
14-12-2022 12:22:00.324888,"(4.4, 5.9, 5.760000000000001)","(21.0, 36.0, 29.714285714285715)","(7.5, 11.5, 9.535714285714286)","(3.3, 5.1, 4.575)","(41.0, 340.0, 130.0)","(2.2, 2.3, 2.2745454545454544)"
14-12-2022 12:22:01.580056,"(4.4, 5.9, 5.760000000000001)","(21.0, 36.0, 29.714285714285715)","(7.5, 11.5, 9.535714285714286)","(3.3, 5.1, 4.953846153846154)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.3, 2.2745454545454544)"
14-12-2022 12:22:02.752982,"(4.4, 6.0, 5.84)","(21.0, 36.0, 29.714285714285715)","(7.5, 11.5, 9.666666666666666)","(3.3, 5.3, 4.611764705882353)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.3, 2.233235294117647)"
14-12-2022 12:22:03.962967,"(4.4, 5.7, 5.533333333333333)","(21.0, 36.0, 29.714285714285715)","(7.5, 11.0, 9.666666666666666)","(3.3, 5.3, 5.2)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.28, 2.233235294117647)"
14-12-2022 12:22:05.426009,"(4.4, 5.7, 5.4)","(21.0, 36.0, 29.714285714285715)","(7.5, 11.0, 9.125)","(3.3, 5.3, 4.5807692307692305)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.28, 2.2745454545454544)"
14-12-2022 12:22:06.790184,"(4.4, 5.7, 5.566666666666666)","(21.0, 36.0, 29.714285714285715)","(7.5, 10.5, 9.125)","(3.3, 5.2, 4.5807692307692305)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.3, 2.2745454545454544)"
14-12-2022 12:22:08.096820,"(4.4, 5.7, 5.566666666666666)","(21.0, 36.0, 29.714285714285715)","(7.5, 10.5, 9.166666666666666)","(3.3, 5.2, 4.5807692307692305)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.3, 2.2745454545454544)"
14-12-2022 12:22:09.498360,"(4.4, 5.9, 5.280645161290322)","(21.0, 36.0, 29.714285714285715)","(7.5, 11.0, 9.166666666666666)","(3.3, 5.2, 4.5807692307692305)","(41.0, 340.0, 153.33333333333331)","(2.2, 2.3, 2.2745454545454544)"
14-12-2022 12:22:10.854036,"(4.4, 5.9, 5.280645161290322)","(21.0, 36.0, 29.714285714285715)","(7.5, 11.0, 9.166666666666666)","(3.3, 5.2, 4.5807692307692305)","(41.0, 340.0, 180.0)","(2.2, 2.3, 2.2362162162162162)"
14-12-2022 12:22:12.203982,"(4.4, 5.9, 5.280645161290322)","(21.0, 36.0, 29.714285714285715)","(7.5, 11.0, 9.166666666666666)","(3.3, 5.2, 4.949999999999999)","(41.0, 300.0, 180.0)","(2.2, 2.3, 2.2362162162162162)"
14-12-2022 12:22:13.535775,"(4.4, 5.9, 5.722222222222222)","(21.0, 36.0, 30.4)","(7.5, 11.0, 9.166666666666666)","(3.3, 5.1, 4.74)","(41.0, 300.0, 180.0)","(2.2, 2.3, 2.28)"
14-12-2022 12:22:14.826432,"(4.4, 5.7, 5.566666666666666)","(21.0, 34.0, 28.5)","(7.5, 11.0, 9.166666666666666)","(3.3, 4.9, 4.74)","(41.0, 300.0, 180.0)","(2.2, 2.3, 2.28)"
14-12-2022 12:22:16.173981,"(4.4, 5.6, 5.1961538461538455)","(21.0, 32.0, 28.5)","(7.5, 11.0, 9.1)","(3.3, 4.9, 4.74)","(41.0, 300.0, 180.0)","(2.2, 2.3, 2.28)"
14-12-2022 12:22:17.477016,"(4.4, 5.6, 5.276923076923077)","(21.0, 32.0, 27.8)","(7.5, 10.5, 9.333333333333334)","(3.3, 4.9, 4.74)","(41.0, 300.0, 180.0)","(2.2, 2.3, 2.28)"
14-12-2022 12:22:18.732645,"(4.4, 5.7, 5.557142857142857)","(21.0, 32.0, 27.2)","(7.5, 10.0, 9.333333333333334)","(3.3, 4.9, 4.74)","(41.0, 300.0, 180.0)","(2.2, 2.3, 2.28)"
14-12-2022 12:22:19.953143,"(4.4, 5.7, 5.557142857142857)","(21.0, 32.0, 27.2)","(7.5, 10.0, 9.333333333333334)","(3.3, 4.9, 4.74)","(41.0, 300.0, 180.0)","(2.2, 2.3, 2.28)"
14-12-2022 12:22:21.121486,"(4.4, 5.9, 5.5888888888888895)","(21.0, 32.0, 27.2)","(7.5, 9.8, 9.266666666666667)","(3.3, 5.1, 4.8)","(41.0, 300.0, 180.0)","(2.2, 2.3, 2.28)"
14-12-2022 12:22:22.346993,"(4.4, 5.9, 5.6)","(21.0, 32.0, 27.2)","(7.5, 9.8, 9.266666666666667)","(3.3, 5.1, 4.555555555555555)","(41.0, 300.0, 180.0)","(2.2, 2.3, 2.28)"
14-12-2022 12:22:23.545847,"(4.4, 5.9, 5.6)","(21.0, 32.0, 27.2)","(7.5, 9.8, 9.266666666666667)","(3.3, 5.0, 4.555555555555555)","(41.0, 300.0, 180.0)","(2.2, 2.3, 2.28)"
14-12-2022 12:22:24.969200,"(4.4, 5.9, 5.5)","(21.0, 32.0, 27.2)","(7.5, 9.8, 9.266666666666667)","(3.3, 5.0, 4.555555555555555)","(41.0, 300.0, 180.0)","(2.2, 2.3, 2.28)"
14-12-2022 12:22:26.303181,"(4.4, 5.9, 5.5)","(21.0, 32.0, 27.2)","(7.5, 9.8, 9.266666666666667)","(3.3, 5.0, 4.74)","(41.0, 300.0, 180.0)","(2.2, 2.3, 2.28)"
14-12-2022 12:22:27.666526,"(4.4, 5.8, 5.633333333333333)","(21.0, 32.0, 27.2)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.9, 4.74)","(41.0, 300.0, 180.0)","(2.2, 2.3, 2.28)"
14-12-2022 12:22:29.084315,"(4.4, 5.8, 5.633333333333333)","(21.0, 32.0, 27.2)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.9, 4.74)","(41.0, 300.0, 180.0)","(2.2, 2.3, 2.28)"
14-12-2022 12:22:30.489941,"(4.4, 5.8, 5.633333333333333)","(21.0, 32.0, 27.2)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.9, 4.302868852459016)","(41.0, 300.0, 136.66666666666669)","(2.2, 2.3, 2.28)"
14-12-2022 12:22:31.760419,"(4.4, 5.8, 5.633333333333333)","(21.0, 32.0, 28.25)","(7.5, 9.8, 9.2)","(3.3, 4.4, 4.3020661157024795)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.3, 2.2818181818181817)"
14-12-2022 12:22:32.977402,"(4.4, 5.9, 5.5181818181818185)","(21.0, 38.0, 28.25)","(7.5, 10.0, 9.2)","(3.3, 4.4, 4.3020661157024795)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.3, 2.2533333333333334)"
14-12-2022 12:22:34.265832,"(4.4, 5.9, 5.5181818181818185)","(21.0, 36.0, 34.625)","(7.5, 10.0, 9.333333333333334)","(3.3, 4.4, 4.216988416988417)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.2533333333333334)"
14-12-2022 12:22:35.624866,"(4.4, 5.9, 5.736666666666667)","(21.0, 36.0, 34.0)","(7.5, 10.0, 9.333333333333334)","(3.3, 4.4, 4.289424572317263)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.2533333333333334)"
14-12-2022 12:22:36.875915,"(4.4, 5.9, 5.736666666666667)","(21.0, 36.0, 34.0)","(7.5, 10.0, 9.266666666666667)","(3.3, 4.4, 4.289424572317263)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.2533333333333334)"
14-12-2022 12:22:38.147386,"(4.4, 5.8, 5.5)","(21.0, 36.0, 31.142857142857142)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.4, 4.289424572317263)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.2533333333333334)"
14-12-2022 12:22:39.437012,"(4.4, 5.8, 5.5)","(21.0, 38.0, 31.142857142857142)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.4, 4.597549019607843)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.2533333333333334)"
14-12-2022 12:22:40.644028,"(4.4, 5.8, 5.5)","(21.0, 38.0, 31.142857142857142)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.6, 4.597549019607843)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.2533333333333334)"
14-12-2022 12:22:41.913536,"(4.4, 5.8, 5.5)","(21.0, 38.0, 31.142857142857142)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.6, 4.792307692307693)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.2533333333333334)"
14-12-2022 12:22:43.048928,"(4.4, 5.8, 5.5)","(21.0, 38.0, 31.142857142857142)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.9, 4.75)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.2533333333333334)"
14-12-2022 12:22:44.421961,"(4.4, 5.8, 5.449999999999999)","(21.0, 38.0, 31.142857142857142)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.9, 4.800000000000001)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.2836363636363637)"
14-12-2022 12:22:45.668119,"(4.4, 5.8, 5.308108108108108)","(21.0, 38.0, 31.142857142857142)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.9, 4.7)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.2836363636363637)"
14-12-2022 12:22:46.998057,"(4.4, 5.7, 5.366666666666667)","(21.0, 38.0, 31.333333333333332)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.9, 4.7)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.2836363636363637)"
14-12-2022 12:22:48.307486,"(4.4, 5.7, 5.247619047619048)","(21.0, 38.0, 31.333333333333332)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.9, 4.7)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.2836363636363637)"
14-12-2022 12:22:49.931576,"(4.4, 5.4, 5.219047619047619)","(21.0, 38.0, 31.142857142857142)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.9, 4.7)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.2836363636363637)"
14-12-2022 12:22:51.492674,"(4.4, 5.4, 5.219047619047619)","(21.0, 38.0, 31.142857142857142)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.9, 4.75)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.27)"
14-12-2022 12:22:53.172651,"(4.4, 5.4, 5.16)","(21.0, 38.0, 31.142857142857142)","(7.5, 9.8, 9.266666666666667)","(3.3, 4.9, 4.216)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.27)"
14-12-2022 12:22:55.038144,"(4.4, 5.4, 5.1454545454545455)","(21.0, 38.0, 31.142857142857142)","(7.5, 9.8, 9.333333333333334)","(3.3, 4.3, 4.216)","(41.0, 290.0, 175.0)","(2.2, 2.32, 2.2933333333333334)"
14-12-2022 12:22:58.342248,"(4.4, 5.2, 5.1454545454545455)","(21.0, 38.0, 32.0)","(7.5, 10.5, 9.1)","(3.3, 4.5, 4.4625)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.3)"
14-12-2022 12:22:59.813350,"(4.4, 5.2, 5.1454545454545455)","(21.0, 38.0, 32.0)","(7.5, 10.5, 9.1)","(3.3, 4.5, 4.916)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.3)"
14-12-2022 12:23:01.105445,"(4.4, 5.2, 5.1454545454545455)","(21.0, 38.0, 32.0)","(7.5, 10.5, 9.333333333333334)","(3.3, 5.0, 4.8500000000000005)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.3)"
14-12-2022 12:23:02.420245,"(4.4, 5.2, 5.1454545454545455)","(21.0, 38.0, 32.0)","(7.5, 10.0, 9.333333333333334)","(3.3, 4.9, 4.8500000000000005)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.3)"
14-12-2022 12:23:03.636479,"(4.4, 5.2, 5.136842105263158)","(21.0, 38.0, 32.0)","(7.5, 10.0, 9.333333333333334)","(3.3, 4.9, 4.8500000000000005)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.3)"
14-12-2022 12:23:05.092090,"(4.4, 5.2, 5.136842105263158)","(21.0, 38.0, 32.0)","(7.5, 10.0, 9.333333333333334)","(3.3, 4.9, 4.8500000000000005)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.3018181818181818)"
14-12-2022 12:23:06.692713,"(4.4, 5.2, 5.136842105263158)","(21.0, 38.0, 32.0)","(7.5, 10.0, 9.333333333333334)","(3.3, 4.9, 4.8500000000000005)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.3018181818181818)"
14-12-2022 12:23:07.965734,"(4.4, 5.2, 5.136842105263158)","(21.0, 38.0, 32.0)","(7.5, 10.0, 9.333333333333334)","(3.3, 4.9, 4.8500000000000005)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.3018181818181818)"
14-12-2022 12:23:09.271240,"(4.4, 5.2, 5.136842105263158)","(21.0, 38.0, 32.0)","(7.5, 10.0, 9.2)","(3.3, 4.9, 4.757142857142857)","(41.0, 290.0, 136.66666666666669)","(2.2, 2.32, 2.3033333333333332)"
