,Double Standards,Frozen Jewel,Kalypso Sam,Shes An Artist,Switchem All In,Preachers Daughter,Llanfair Llewellan,Rusty Mccool
11-01-2023 20:36:34.422224,"(4.2, 7.0, 6.454545454545455)","(2.3, 2.78, 2.6871428571428573)","(9.0, 13.5, 13.423728813559322)","(101.0, 200.0, 173.33333333333334)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.4, 6.661538461538461)","(101.0, 350.0, 342.8571428571429)","(3.5, 4.8, 4.48421052631579)"
11-01-2023 20:36:35.770199,"(4.2, 7.0, 6.454545454545455)","(2.3, 2.78, 2.6871428571428573)","(9.0, 13.5, 13.423728813559322)","(101.0, 180.0, 173.33333333333334)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.4, 6.661538461538461)","(101.0, 350.0, 342.8571428571429)","(3.5, 4.8, 4.48421052631579)"
11-01-2023 20:36:37.118043,"(4.2, 7.0, 6.454545454545455)","(2.3, 2.78, 2.6871428571428573)","(9.0, 13.5, 13.423728813559322)","(101.0, 180.0, 173.33333333333334)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.4, 6.661538461538461)","(101.0, 350.0, 342.8571428571429)","(3.5, 4.8, 4.48421052631579)"
11-01-2023 20:36:38.351332,"(4.2, 7.0, 6.454545454545455)","(2.3, 2.78, 2.683846153846154)","(9.0, 13.5, 13.423728813559322)","(101.0, 180.0, 173.33333333333334)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.4, 6.661538461538461)","(101.0, 350.0, 342.8571428571429)","(3.5, 4.8, 4.48421052631579)"
11-01-2023 20:36:39.571258,"(4.2, 7.0, 6.454545454545455)","(2.3, 2.78, 2.6871428571428573)","(9.0, 13.5, 13.423728813559322)","(101.0, 180.0, 173.33333333333334)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.4, 6.661538461538461)","(101.0, 350.0, 342.8571428571429)","(3.5, 4.8, 4.48421052631579)"
11-01-2023 20:36:40.783652,"(4.2, 7.0, 6.454545454545455)","(2.3, 2.78, 2.6871428571428573)","(9.0, 13.5, 13.423728813559322)","(101.0, 180.0, 220.0)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.4, 6.661538461538461)","(101.0, 350.0, 342.8571428571429)","(3.5, 4.8, 4.461538461538462)"
11-01-2023 20:36:41.997070,"(4.2, 7.0, 6.454545454545455)","(2.3, 2.78, 2.755)","(9.0, 13.5, 13.423728813559322)","(101.0, 230.0, 196.66666666666669)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.4, 6.661538461538461)","(101.0, 350.0, 342.8571428571429)","(3.5, 4.8, 4.461538461538462)"
11-01-2023 20:36:43.194178,"(4.2, 7.0, 6.454545454545455)","(2.3, 2.78, 2.755)","(9.0, 13.5, 13.423728813559322)","(101.0, 230.0, 188.1818181818182)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.4, 6.661538461538461)","(101.0, 350.0, 342.8571428571429)","(3.5, 4.8, 4.461538461538462)"
11-01-2023 20:36:44.387502,"(4.2, 7.0, 6.454545454545455)","(2.3, 2.78, 2.755)","(9.0, 13.5, 13.423728813559322)","(101.0, 210.0, 180.0)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.4, 6.661538461538461)","(101.0, 350.0, 342.8571428571429)","(3.5, 4.8, 4.461538461538462)"
11-01-2023 20:36:45.606805,"(4.2, 7.0, 6.454545454545455)","(2.3, 2.78, 2.755)","(9.0, 13.5, 14.818181818181818)","(101.0, 210.0, 188.88888888888889)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.4, 6.661538461538461)","(101.0, 350.0, 342.8571428571429)","(3.6, 4.8, 4.461538461538462)"
11-01-2023 20:36:46.877664,"(4.2, 7.0, 6.434782608695652)","(2.3, 2.78, 2.755)","(9.0, 15.5, 14.54)","(101.0, 200.0, 179.16666666666666)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.4, 6.661538461538461)","(101.0, 350.0, 342.8571428571429)","(3.6, 4.8, 4.461538461538462)"
11-01-2023 20:36:48.099318,"(4.2, 7.0, 6.434782608695652)","(2.3, 2.78, 2.755)","(9.0, 15.5, 14.54)","(101.0, 200.0, 179.16666666666666)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.4, 6.661538461538461)","(101.0, 350.0, 342.8571428571429)","(3.6, 4.8, 4.461538461538462)"
11-01-2023 20:36:49.289182,"(4.2, 7.0, 6.434782608695652)","(2.3, 2.78, 2.755)","(9.0, 15.5, 14.54)","(101.0, 200.0, 179.16666666666666)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.4, 6.72)","(101.0, 350.0, 342.8571428571429)","(3.6, 4.8, 4.461538461538462)"
11-01-2023 20:36:50.652569,"(4.2, 7.0, 6.235294117647059)","(2.3, 2.78, 2.755)","(9.0, 15.5, 14.54)","(101.0, 200.0, 179.16666666666666)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.2, 6.675)","(101.0, 350.0, 342.8571428571429)","(3.6, 4.8, 4.461538461538462)"
11-01-2023 20:36:51.671483,"(4.2, 7.0, 6.235294117647059)","(2.3, 2.78, 2.755)","(9.0, 15.5, 14.54)","(101.0, 200.0, 188.88888888888889)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.2, 6.675)","(101.0, 350.0, 325.0)","(3.6, 4.8, 4.461538461538462)"
11-01-2023 20:36:52.907502,"(4.2, 7.0, 6.235294117647059)","(2.3, 2.78, 2.755)","(9.0, 15.5, 14.54)","(101.0, 200.0, 188.88888888888889)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.2, 6.675)","(101.0, 350.0, 325.0)","(3.6, 4.8, 4.461538461538462)"
11-01-2023 20:36:54.249485,"(4.2, 7.0, 6.458333333333333)","(2.3, 2.78, 2.755)","(9.0, 15.5, 14.54)","(101.0, 200.0, 158.33333333333334)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.2, 6.675)","(101.0, 350.0, 325.0)","(3.6, 4.8, 4.461538461538462)"
11-01-2023 20:36:55.598323,"(4.2, 7.0, 6.458333333333333)","(2.3, 2.78, 2.755)","(9.0, 15.5, 14.54)","(101.0, 200.0, 156.66666666666666)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.2, 6.675)","(101.0, 350.0, 325.0)","(3.6, 4.8, 4.461538461538462)"
11-01-2023 20:36:56.899857,"(4.2, 7.0, 6.366666666666667)","(2.3, 2.78, 2.6933333333333334)","(9.0, 15.5, 14.461538461538462)","(101.0, 190.0, 160.0)","(71.0, 120.0, 96.66666666666667)","(5.5, 7.2, 6.7846153846153845)","(101.0, 350.0, 325.0)","(3.6, 4.8, 4.48)"
11-01-2023 20:36:58.441948,"(4.2, 6.4, 6.458333333333333)","(2.3, 2.72, 2.73)","(9.0, 15.5, 14.54)","(101.0, 180.0, 155.0)","(71.0, 120.0, 111.11111111111111)","(5.5, 7.8, 6.766666666666667)","(101.0, 350.0, 325.0)","(3.6, 4.5, 4.461538461538462)"
11-01-2023 20:36:59.825391,"(4.2, 7.0, 6.916666666666667)","(2.3, 2.78, 2.715)","(9.0, 15.5, 14.672413793103448)","(101.0, 180.0, 157.5)","(71.0, 120.0, 103.33333333333334)","(5.5, 7.6, 6.725)","(101.0, 350.0, 325.0)","(3.6, 4.8, 4.461538461538462)"
11-01-2023 20:37:01.237463,"(4.2, 7.0, 7.136842105263158)","(2.3, 2.82, 2.7675)","(9.0, 15.5, 12.833333333333334)","(101.0, 180.0, 157.5)","(71.0, 120.0, 103.33333333333334)","(5.5, 7.6, 6.725)","(101.0, 350.0, 325.0)","(3.6, 4.8, 4.633333333333334)"
11-01-2023 20:37:02.645026,"(4.2, 7.2, 6.65)","(2.3, 2.82, 2.7675)","(9.0, 15.5, 14.930232558139535)","(101.0, 180.0, 157.5)","(71.0, 120.0, 103.33333333333334)","(5.5, 7.6, 6.9)","(101.0, 350.0, 325.0)","(3.6, 4.7, 4.383333333333333)"
11-01-2023 20:37:03.949720,"(4.2, 7.4, 7.04)","(2.3, 2.82, 2.7675)","(9.0, 15.0, 14.790697674418604)","(101.0, 180.0, 157.5)","(71.0, 120.0, 111.11111111111111)","(5.5, 7.4, 6.885714285714286)","(101.0, 350.0, 325.0)","(3.6, 4.8, 4.405263157894737)"
11-01-2023 20:37:05.270179,"(4.2, 7.4, 7.04)","(2.3, 2.82, 2.7675)","(9.0, 15.0, 14.790697674418604)","(101.0, 180.0, 157.5)","(71.0, 120.0, 111.11111111111111)","(5.5, 7.4, 6.5600000000000005)","(101.0, 350.0, 333.3333333333333)","(3.6, 4.8, 4.453846153846154)"
11-01-2023 20:37:06.592866,"(4.2, 7.4, 7.04)","(2.3, 2.82, 2.7675)","(9.0, 15.0, 14.5)","(101.0, 180.0, 157.5)","(71.0, 120.0, 108.0)","(5.5, 7.4, 6.314285714285715)","(101.0, 350.0, 333.3333333333333)","(3.6, 4.8, 4.54)"
11-01-2023 20:37:07.880652,"(4.2, 7.4, 7.04)","(2.3, 2.86, 2.83)","(9.0, 15.0, 14.35483870967742)","(101.0, 180.0, 157.5)","(71.0, 120.0, 101.25)","(5.5, 6.4, 6.333333333333334)","(101.0, 350.0, 333.3333333333333)","(3.6, 4.7, 4.484615384615385)"
11-01-2023 20:37:09.217834,"(4.2, 7.4, 7.04)","(2.3, 2.86, 2.83)","(9.0, 15.0, 14.25925925925926)","(101.0, 180.0, 157.5)","(71.0, 120.0, 174.0)","(5.5, 6.4, 6.300000000000001)","(101.0, 350.0, 333.3333333333333)","(3.6, 4.7, 4.388888888888888)"
11-01-2023 20:37:10.811747,"(4.2, 7.4, 7.04)","(2.3, 2.86, 2.847142857142857)","(9.0, 15.0, 14.25925925925926)","(101.0, 180.0, 157.5)","(71.0, 230.0, 85.625)","(5.5, 6.4, 6.3375)","(101.0, 350.0, 333.3333333333333)","(3.6, 4.7, 4.381818181818182)"
11-01-2023 20:37:12.535897,"(4.2, 7.4, 6.800000000000001)","(2.3, 2.86, 2.847142857142857)","(9.0, 15.0, 14.25925925925926)","(101.0, 180.0, 157.5)","(71.0, 90.0, 134.5)","(5.5, 6.4, 6.0425)","(101.0, 350.0, 333.3333333333333)","(3.6, 4.7, 4.484615384615385)"
11-01-2023 20:37:13.882821,"(4.6, 7.4, 6.9714285714285715)","(2.25, 2.86, 2.8505882352941176)","(9.0, 15.0, 14.35483870967742)","(101.0, 180.0, 157.5)","(61.0, 140.0, 126.25)","(5.0, 6.2, 5.99)","(101.0, 350.0, 388.0)","(3.6, 4.7, 4.484615384615385)"
11-01-2023 20:37:15.251102,"(4.6, 7.4, 7.057142857142857)","(2.25, 2.86, 2.8485714285714283)","(9.0, 15.0, 13.222222222222221)","(101.0, 180.0, 157.5)","(61.0, 140.0, 126.25)","(5.0, 6.2, 5.99)","(101.0, 740.0, 398.57142857142856)","(3.6, 4.7, 4.525)"
11-01-2023 20:37:16.534724,"(4.6, 7.6, 7.488888888888889)","(2.25, 2.86, 2.8386666666666667)","(9.0, 15.0, 14.393939393939394)","(101.0, 180.0, 157.5)","(61.0, 140.0, 133.125)","(5.0, 6.2, 5.99)","(101.0, 990.0, 385.0)","(3.6, 4.7, 4.484615384615385)"
11-01-2023 20:37:17.708858,"(4.6, 7.2, 6.533333333333333)","(2.25, 2.88, 2.867142857142857)","(9.0, 15.0, 13.666666666666666)","(101.0, 180.0, 157.5)","(61.0, 140.0, 103.33333333333333)","(5.0, 6.2, 6.3090909090909095)","(101.0, 980.0, 523.3333333333334)","(3.6, 4.7, 4.625)"
11-01-2023 20:37:19.009527,"(4.6, 7.0, 6.35)","(2.25, 2.86, 2.867142857142857)","(9.0, 15.0, 14.166666666666666)","(101.0, 180.0, 157.5)","(61.0, 130.0, 103.33333333333333)","(5.0, 6.4, 5.942857142857143)","(101.0, 970.0, 520.0)","(3.6, 4.7, 4.6160000000000005)"
11-01-2023 20:37:20.190090,"(4.6, 7.0, 6.12)","(2.25, 2.88, 2.8666666666666667)","(9.0, 14.5, 14.166666666666666)","(101.0, 180.0, 157.5)","(61.0, 130.0, 103.33333333333333)","(5.0, 6.0, 5.942857142857143)","(101.0, 960.0, 510.0)","(3.6, 4.7, 4.6571428571428575)"
11-01-2023 20:37:21.468483,"(4.6, 7.0, 6.371428571428571)","(2.25, 2.88, 2.8666666666666667)","(9.0, 14.5, 13.833333333333334)","(101.0, 180.0, 157.5)","(61.0, 130.0, 103.33333333333333)","(5.0, 6.0, 5.942857142857143)","(101.0, 930.0, 510.0)","(3.6, 4.7, 4.6571428571428575)"
11-01-2023 20:37:22.749164,"(4.4, 7.0, 6.175)","(2.25, 2.88, 2.796521739130435)","(10.0, 14.5, 13.833333333333334)","(101.0, 180.0, 157.5)","(71.0, 130.0, 103.33333333333333)","(5.0, 6.0, 5.942857142857143)","(101.0, 930.0, 452.5)","(3.6, 4.7, 4.678571428571429)"
11-01-2023 20:37:24.083724,"(4.4, 7.0, 6.175)","(2.25, 2.88, 2.7869565217391306)","(10.0, 14.5, 13.833333333333334)","(101.0, 180.0, 157.5)","(71.0, 130.0, 103.33333333333333)","(5.0, 6.0, 5.942857142857143)","(101.0, 910.0, 500.0)","(3.6, 4.7, 4.678571428571429)"
11-01-2023 20:37:25.384044,"(4.4, 7.0, 6.175)","(2.25, 2.86, 2.770769230769231)","(10.0, 14.5, 13.25)","(101.0, 180.0, 157.5)","(71.0, 130.0, 103.33333333333333)","(5.0, 6.0, 5.933333333333334)","(101.0, 900.0, 500.0)","(3.6, 4.7, 4.491304347826087)"
11-01-2023 20:37:26.671157,"(4.4, 7.0, 6.973333333333334)","(2.25, 2.78, 2.786153846153846)","(10.0, 14.5, 14.115384615384615)","(101.0, 180.0, 157.5)","(71.0, 130.0, 103.33333333333333)","(5.0, 6.0, 5.933333333333334)","(101.0, 900.0, 447.5)","(3.6, 4.5, 4.582608695652174)"
11-01-2023 20:37:27.959809,"(4.4, 7.2, 7.1466666666666665)","(2.25, 2.8, 2.786153846153846)","(10.0, 14.5, 13.931818181818182)","(101.0, 180.0, 153.33333333333334)","(71.0, 130.0, 103.33333333333333)","(5.0, 6.0, 5.933333333333334)","(101.0, 890.0, 398.3333333333333)","(3.6, 4.6, 4.568)"
11-01-2023 20:37:29.189009,"(4.4, 7.4, 7.266666666666667)","(2.25, 2.76, 2.7514285714285713)","(10.0, 14.0, 14.25)","(101.0, 170.0, 153.33333333333334)","(71.0, 130.0, 103.33333333333333)","(5.0, 6.0, 6.125)","(101.0, 890.0, 398.3333333333333)","(3.6, 4.6, 4.582608695652174)"
11-01-2023 20:37:30.452297,"(4.4, 7.6, 7.347368421052631)","(2.25, 2.76, 2.756)","(10.0, 14.5, 14.25)","(101.0, 170.0, 153.33333333333334)","(71.0, 130.0, 103.33333333333333)","(5.0, 6.2, 6.066666666666667)","(101.0, 890.0, 513.3333333333334)","(3.6, 4.6, 4.433333333333334)"
11-01-2023 20:37:31.968626,"(4.4, 7.6, 7.4125)","(2.25, 2.76, 2.806)","(10.0, 14.5, 14.05)","(101.0, 170.0, 153.33333333333334)","(71.0, 130.0, 103.33333333333333)","(5.0, 6.4, 6.0769230769230775)","(101.0, 940.0, 457.5)","(3.6, 4.7, 4.5285714285714285)"
11-01-2023 20:37:33.303380,"(4.6, 7.6, 7.4125)","(2.25, 2.82, 2.6892307692307695)","(10.0, 14.5, 14.125)","(101.0, 170.0, 153.33333333333334)","(71.0, 130.0, 120.0)","(5.0, 6.4, 6.16)","(101.0, 930.0, 503.33333333333337)","(3.6, 4.7, 4.614285714285715)"
11-01-2023 20:37:34.700025,"(4.6, 7.6, 7.4125)","(2.25, 2.8, 2.6892307692307695)","(10.0, 14.5, 14.125)","(101.0, 170.0, 120.0)","(71.0, 130.0, 120.0)","(5.0, 6.4, 6.16)","(101.0, 910.0, 418.0)","(3.6, 4.7, 4.614285714285715)"
11-01-2023 20:37:36.185292,"(4.6, 7.6, 7.4125)","(2.25, 2.8, 2.75)","(10.0, 14.5, 14.125)","(101.0, 160.0, 210.0)","(71.0, 130.0, 120.0)","(5.0, 6.4, 6.16)","(101.0, 890.0, 493.33333333333337)","(3.6, 4.7, 4.5285714285714285)"
11-01-2023 20:37:37.590219,"(4.6, 7.6, 7.4125)","(2.25, 2.82, 2.690769230769231)","(10.0, 14.5, 14.125)","(101.0, 230.0, 137.5)","(71.0, 130.0, 120.0)","(5.0, 6.4, 6.16)","(101.0, 880.0, 442.5)","(3.6, 4.7, 4.5285714285714285)"
11-01-2023 20:37:39.221349,"(4.6, 7.6, 7.4)","(2.25, 2.82, 2.808)","(10.0, 14.5, 13.75)","(101.0, 220.0, 148.46153846153845)","(71.0, 130.0, 120.0)","(5.0, 5.5, 5.409375000000001)","(101.0, 870.0, 442.5)","(3.6, 4.7, 4.682352941176471)"
11-01-2023 20:37:40.623040,"(4.6, 7.6, 8.1)","(2.25, 2.82, 2.79)","(10.0, 14.5, 13.0)","(101.0, 210.0, 168.0)","(71.0, 130.0, 120.0)","(5.0, 5.5, 5.427272727272728)","(101.0, 870.0, 410.0)","(3.6, 4.7, 4.682352941176471)"
11-01-2023 20:37:42.002433,"(4.6, 9.0, 8.2)","(2.25, 2.8, 2.808)","(10.0, 14.5, 14.21875)","(101.0, 200.0, 141.66666666666666)","(71.0, 130.0, 120.0)","(5.0, 5.5, 5.46)","(101.0, 960.0, 462.5)","(3.6, 4.7, 4.682352941176471)"
11-01-2023 20:37:43.391456,"(4.6, 9.0, 8.261538461538462)","(2.25, 2.82, 2.750526315789474)","(10.0, 14.5, 13.469696969696969)","(101.0, 200.0, 141.66666666666666)","(71.0, 130.0, 120.0)","(5.0, 5.5, 5.46)","(101.0, 950.0, 428.0)","(3.6, 4.7, 4.682352941176471)"
11-01-2023 20:37:44.766522,"(4.6, 8.8, 8.153846153846155)","(2.25, 2.82, 2.81125)","(10.0, 14.0, 13.166666666666666)","(101.0, 200.0, 141.66666666666666)","(71.0, 130.0, 106.92307692307692)","(5.0, 5.5, 5.46)","(101.0, 940.0, 457.5)","(3.6, 4.7, 4.682352941176471)"
11-01-2023 20:37:46.069700,"(4.6, 9.0, 7.933333333333334)","(2.25, 2.82, 2.7607692307692306)","(10.0, 14.0, 13.270833333333334)","(101.0, 200.0, 133.33333333333334)","(71.0, 130.0, 106.92307692307692)","(5.0, 5.5, 5.46)","(101.0, 930.0, 503.33333333333337)","(3.6, 4.7, 4.661818181818182)"
11-01-2023 20:37:47.336511,"(4.6, 9.0, 7.7555555555555555)","(2.25, 2.82, 2.75)","(10.0, 14.0, 12.842105263157894)","(101.0, 180.0, 155.0)","(71.0, 130.0, 108.0)","(5.0, 5.5, 5.46)","(101.0, 910.0, 450.0)","(3.6, 4.7, 4.661818181818182)"
11-01-2023 20:37:48.619197,"(4.6, 9.0, 7.7555555555555555)","(2.25, 2.82, 2.75)","(10.0, 13.0, 12.711538461538462)","(101.0, 170.0, 142.72727272727272)","(71.0, 120.0, 108.0)","(5.0, 5.5, 5.46)","(101.0, 900.0, 496.66666666666663)","(3.6, 4.7, 4.661818181818182)"
11-01-2023 20:37:49.908639,"(4.6, 7.2, 7.057142857142857)","(2.25, 2.82, 2.76)","(10.0, 13.0, 12.41304347826087)","(101.0, 170.0, 140.0)","(71.0, 120.0, 99.0)","(5.0, 5.5, 5.46)","(101.0, 890.0, 493.33333333333337)","(3.6, 4.7, 4.661818181818182)"
11-01-2023 20:37:51.199337,"(4.6, 8.2, 7.699999999999999)","(2.25, 2.82, 2.766)","(10.0, 12.5, 11.862068965517242)","(101.0, 160.0, 135.0)","(71.0, 120.0, 112.0)","(5.0, 5.5, 5.46)","(101.0, 880.0, 442.5)","(3.6, 4.7, 4.661818181818182)"
11-01-2023 20:37:52.536292,"(4.6, 8.2, 7.699999999999999)","(2.25, 2.82, 2.763157894736842)","(10.0, 12.0, 12.596774193548388)","(101.0, 160.0, 137.5)","(71.0, 120.0, 112.0)","(5.0, 5.5, 5.46)","(101.0, 870.0, 483.33333333333337)","(3.6, 4.7, 4.663793103448276)"
11-01-2023 20:37:53.894028,"(4.6, 8.2, 7.699999999999999)","(2.25, 2.82, 2.763157894736842)","(10.0, 13.5, 12.394736842105264)","(101.0, 160.0, 137.5)","(71.0, 120.0, 112.0)","(5.0, 5.5, 5.430000000000001)","(101.0, 850.0, 435.0)","(3.6, 4.7, 4.663793103448276)"
11-01-2023 20:37:55.248205,"(4.6, 8.2, 7.699999999999999)","(2.25, 2.82, 2.763157894736842)","(10.0, 12.5, 12.394736842105264)","(101.0, 160.0, 122.5)","(71.0, 120.0, 112.0)","(5.0, 5.5, 5.430000000000001)","(101.0, 840.0, 435.0)","(3.6, 4.7, 4.663793103448276)"
11-01-2023 20:37:56.571618,"(4.6, 8.2, 7.699999999999999)","(2.25, 2.82, 2.7851612903225806)","(10.0, 12.5, 12.444444444444445)","(101.0, 160.0, 140.0)","(71.0, 120.0, 112.0)","(5.0, 5.5, 5.430000000000001)","(101.0, 840.0, 435.0)","(3.6, 4.7, 4.663793103448276)"
11-01-2023 20:37:57.872391,"(4.6, 8.2, 7.699999999999999)","(2.25, 2.82, 2.775)","(10.0, 13.0, 12.090909090909092)","(101.0, 160.0, 137.5)","(71.0, 120.0, 112.0)","(5.0, 5.5, 5.430000000000001)","(101.0, 840.0, 435.0)","(3.6, 4.7, 4.6)"
11-01-2023 20:37:59.187299,"(4.6, 8.2, 8.126315789473683)","(2.25, 2.82, 2.775)","(10.0, 13.0, 12.066666666666666)","(101.0, 150.0, 137.5)","(71.0, 120.0, 112.0)","(4.8, 5.5, 5.430000000000001)","(101.0, 840.0, 435.0)","(3.6, 4.7, 4.6)"
11-01-2023 20:38:00.515815,"(4.8, 8.0, 7.945454545454545)","(2.25, 2.82, 2.8116666666666665)","(10.0, 13.0, 12.5)","(101.0, 150.0, 170.9090909090909)","(71.0, 120.0, 112.0)","(4.8, 5.5, 5.430000000000001)","(101.0, 840.0, 476.66666666666663)","(3.6, 4.7, 4.610526315789474)"
11-01-2023 20:38:01.875013,"(4.8, 8.0, 7.5)","(2.25, 2.82, 2.8116666666666665)","(10.0, 13.0, 12.5)","(101.0, 230.0, 160.0)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.430000000000001)","(101.0, 830.0, 476.66666666666663)","(3.6, 4.8, 4.640000000000001)"
11-01-2023 20:38:03.106052,"(4.8, 8.0, 7.5)","(2.25, 2.82, 2.8116666666666665)","(10.0, 13.0, 12.5)","(101.0, 220.0, 164.54545454545456)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.430000000000001)","(101.0, 830.0, 386.6666666666667)","(3.6, 4.7, 4.640000000000001)"
11-01-2023 20:38:04.341007,"(4.8, 8.0, 7.945454545454545)","(2.25, 2.82, 2.815652173913043)","(10.0, 13.0, 12.416666666666666)","(101.0, 210.0, 177.5)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.430000000000001)","(101.0, 820.0, 427.5)","(3.6, 4.7, 4.563157894736842)"
11-01-2023 20:38:05.556491,"(4.8, 8.0, 7.883870967741935)","(2.25, 2.82, 2.815652173913043)","(10.0, 13.0, 12.416666666666666)","(101.0, 200.0, 150.0)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.441666666666666)","(101.0, 810.0, 427.5)","(3.6, 4.8, 4.563157894736842)"
11-01-2023 20:38:06.836411,"(4.8, 8.0, 7.883870967741935)","(2.25, 2.82, 2.815652173913043)","(10.0, 13.0, 12.416666666666666)","(101.0, 200.0, 150.0)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.441666666666666)","(101.0, 810.0, 248.46153846153845)","(3.6, 4.8, 4.563157894736842)"
11-01-2023 20:38:08.189851,"(4.8, 8.0, 7.883870967741935)","(2.25, 2.82, 2.815652173913043)","(10.0, 13.0, 12.416666666666666)","(101.0, 200.0, 133.33333333333334)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.441666666666666)","(101.0, 250.0, 690.0)","(3.6, 4.8, 4.563157894736842)"
11-01-2023 20:38:09.479065,"(4.8, 8.0, 7.883870967741935)","(2.25, 2.82, 2.815652173913043)","(10.0, 13.0, 12.066666666666666)","(101.0, 200.0, 133.33333333333334)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.441666666666666)","(101.0, 840.0, 540.0)","(3.6, 4.8, 4.694736842105263)"
11-01-2023 20:38:10.819299,"(4.8, 8.0, 7.883870967741935)","(2.25, 2.82, 2.8)","(10.0, 13.0, 12.066666666666666)","(101.0, 200.0, 133.33333333333334)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.41764705882353)","(101.0, 840.0, 540.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:12.145604,"(4.8, 8.2, 7.666666666666666)","(2.25, 2.82, 2.815)","(10.0, 13.0, 12.066666666666666)","(101.0, 200.0, 133.33333333333334)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.395238095238095)","(101.0, 840.0, 540.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:13.486070,"(4.8, 8.0, 7.5)","(2.25, 2.82, 2.8107692307692305)","(10.0, 13.0, 12.066666666666666)","(101.0, 200.0, 133.33333333333334)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.395238095238095)","(101.0, 840.0, 540.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:14.779085,"(4.8, 8.0, 7.5)","(2.25, 2.82, 2.8107692307692305)","(10.0, 13.0, 12.066666666666666)","(101.0, 200.0, 133.33333333333334)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.38421052631579)","(101.0, 840.0, 540.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:16.082927,"(4.8, 8.0, 7.5)","(2.25, 2.84, 2.8024999999999998)","(10.0, 13.0, 12.11111111111111)","(101.0, 200.0, 133.33333333333334)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.38421052631579)","(101.0, 840.0, 540.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:17.299383,"(4.8, 8.0, 7.5)","(2.25, 2.84, 2.8024999999999998)","(10.0, 13.0, 12.11111111111111)","(101.0, 200.0, 133.33333333333334)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.38421052631579)","(101.0, 840.0, 540.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:18.504901,"(4.8, 8.0, 7.5)","(2.25, 2.84, 2.8024999999999998)","(10.0, 13.0, 12.714285714285714)","(101.0, 200.0, 142.85714285714286)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.38421052631579)","(101.0, 840.0, 540.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:19.653997,"(4.8, 8.0, 7.5)","(2.25, 2.84, 2.8024999999999998)","(10.0, 13.0, 12.714285714285714)","(101.0, 200.0, 142.85714285714286)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.38421052631579)","(101.0, 840.0, 540.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:20.852724,"(4.8, 8.0, 7.5)","(2.25, 2.84, 2.8024999999999998)","(10.0, 13.0, 12.714285714285714)","(101.0, 200.0, 142.85714285714286)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.38421052631579)","(101.0, 840.0, 540.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:22.037232,"(4.8, 8.0, 7.5)","(2.25, 2.84, 2.8024999999999998)","(10.0, 13.0, 12.714285714285714)","(101.0, 200.0, 142.85714285714286)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.38421052631579)","(101.0, 840.0, 540.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:23.273833,"(4.8, 8.0, 7.5)","(2.25, 2.84, 2.82125)","(10.0, 13.0, 12.714285714285714)","(101.0, 200.0, 142.85714285714286)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.38421052631579)","(101.0, 840.0, 540.0)","(3.6, 4.8, 4.70625)"
