,Claudys Secret,Southwind Chloe,Miss Avenger,Kyvalley Anthony,Grumpee,Romantic Nina
06-01-2023 16:39:07.172996,"(2.05, 2.82, 2.691111111111111)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.2344444444444447)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:08.191323,"(2.05, 2.82, 2.691111111111111)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.2344444444444447)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:09.211886,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:10.222670,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:11.086821,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:12.057331,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:13.072705,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:13.978404,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:14.867333,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:15.819805,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:16.772959,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:17.722213,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:18.672225,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:19.602204,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:20.571743,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:21.507078,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:22.407170,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:23.423237,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:24.404635,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:25.399077,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:26.371976,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:27.284998,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:28.302400,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:29.311439,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:30.233162,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:31.108113,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:32.039455,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:33.013910,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:33.941393,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:34.913889,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:35.992542,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:36.929127,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:37.802152,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:38.789332,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:39.727730,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:40.710313,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:41.803934,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:42.835821,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:43.836086,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:44.852324,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:45.787992,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:46.663704,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:47.635420,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:48.624345,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:49.520816,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:50.423386,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:51.446491,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:52.436818,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:53.330516,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:54.258428,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:55.306656,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:56.370874,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:57.340959,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:58.327543,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:39:59.317169,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:00.278634,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:01.337024,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:02.274322,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:03.149746,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:04.140615,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:05.137023,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:06.121344,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:07.113801,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:08.051522,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:08.972631,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:09.968692,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:10.916024,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 9.379999999999999)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:11.824646,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:12.859902,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:13.853724,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:14.904624,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:15.796420,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:16.706993,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:17.719523,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:18.644137,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:19.589405,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:20.556241,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:21.605499,"(2.05, 2.82, 2.596)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:22.637961,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:23.604108,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:24.504088,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:25.394456,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:26.293891,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:27.171721,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:28.120784,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:29.174339,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:30.118639,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:31.153769,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:32.055796,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:32.954230,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:33.996918,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:35.053348,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:36.000859,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:36.971208,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:37.937073,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:38.855457,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:39.760459,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:40.686175,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:41.599136,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:42.589100,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:43.580722,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:44.555330,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:45.535368,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:46.486999,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:47.457206,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:48.346214,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:49.264031,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:50.317625,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:51.359372,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:52.346699,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:53.286569,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
06-01-2023 16:40:54.236424,"(2.05, 2.8, 2.4625)","(15.0, 24.0, 18.3)","(18.0, 40.0, 23.92857142857143)","(1.95, 3.15, 2.1804)","(8.0, 12.5, 8.954545454545455)","(21.0, 48.0, 31.5)"
