,Game One,Stone Cold Blue,Set Sail,Lady Mcbeth,Flying Yumi,Tiger Vision,Flying Star
08-01-2023 17:34:40.158681,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:41.166624,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:42.186130,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:43.211671,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:44.413063,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:45.555982,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:46.958106,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:48.148229,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:49.318836,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:50.528668,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:51.734693,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:53.128857,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:54.294914,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:55.433220,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:56.741968,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:58.057865,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:34:59.455916,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:00.614872,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:01.852678,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:03.069232,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:04.138271,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:05.141315,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:06.240413,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:07.260597,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:08.251240,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:09.301121,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:10.402967,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:11.514657,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:12.584463,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:13.632277,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:14.770755,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:15.820330,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:16.877702,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:18.036153,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:19.177149,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:20.273094,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:21.381984,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:22.449104,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:23.551401,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:24.611990,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:25.639346,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:26.682973,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:27.715698,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:28.616590,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:29.642702,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:30.686322,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:31.661292,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:32.697615,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:33.822696,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:34.892913,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:36.073618,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:37.298290,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:38.579430,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:39.869784,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:41.070761,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:42.169833,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 58.57142857142857)","(31.0, 210.0, 119.5)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6216216216216215)"
08-01-2023 17:35:43.298364,"(4.6, 8.6, 8.157894736842104)","(3.1, 4.6, 3.25)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 50.0)","(31.0, 210.0, 82.23529411764706)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6581081081081077)"
08-01-2023 17:35:44.320284,"(4.6, 8.8, 7.582978723404256)","(3.1, 4.9, 3.166666666666667)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 82.23529411764706)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6581081081081077)"
08-01-2023 17:35:45.367243,"(4.6, 8.8, 7.582978723404256)","(3.1, 4.9, 3.166666666666667)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 82.23529411764706)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6581081081081077)"
08-01-2023 17:35:46.411896,"(4.6, 8.8, 7.582978723404256)","(3.1, 4.9, 3.166666666666667)","(2.8, 4.2, 3.684615384615385)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 82.23529411764706)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6581081081081077)"
08-01-2023 17:35:47.350955,"(4.6, 8.8, 7.582978723404256)","(3.1, 4.9, 3.166666666666667)","(2.8, 4.2, 3.684615384615385)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 82.23529411764706)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6581081081081077)"
08-01-2023 17:35:48.343310,"(4.6, 8.8, 7.582978723404256)","(3.1, 4.9, 3.166666666666667)","(2.8, 4.2, 3.684615384615385)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 82.23529411764706)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6581081081081077)"
08-01-2023 17:35:49.376046,"(4.6, 8.8, 7.582978723404256)","(3.1, 5.2, 3.177777777777778)","(2.8, 4.2, 3.684615384615385)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 82.23529411764706)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6581081081081077)"
08-01-2023 17:35:50.423259,"(4.6, 8.8, 7.582978723404256)","(3.1, 5.2, 3.177777777777778)","(2.8, 4.2, 3.684615384615385)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 82.23529411764706)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6581081081081077)"
08-01-2023 17:35:51.502863,"(4.6, 8.8, 7.582978723404256)","(3.1, 5.2, 3.177777777777778)","(2.8, 4.2, 3.684615384615385)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 82.23529411764706)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6581081081081077)"
08-01-2023 17:35:52.603452,"(4.6, 8.8, 7.582978723404256)","(3.1, 5.2, 3.177777777777778)","(2.8, 4.2, 3.5300000000000002)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 82.23529411764706)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6581081081081077)"
08-01-2023 17:35:53.677245,"(4.6, 8.8, 7.582978723404256)","(3.1, 5.2, 3.177777777777778)","(2.8, 4.2, 3.5300000000000002)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6581081081081077)"
08-01-2023 17:35:54.739332,"(4.6, 8.8, 7.582978723404256)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.5300000000000002)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6581081081081077)"
08-01-2023 17:35:55.842202,"(4.6, 8.8, 7.582978723404256)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.5300000000000002)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.3, 3.6581081081081077)"
08-01-2023 17:35:56.956975,"(4.6, 8.8, 7.582978723404256)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.5300000000000002)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.3, 4.314705882352941)"
08-01-2023 17:35:57.996021,"(4.6, 8.8, 7.582978723404256)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.5300000000000002)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:35:59.056810,"(4.6, 8.8, 6.005)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:00.113582,"(4.6, 8.8, 6.005)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:01.188246,"(4.6, 8.8, 6.005)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:02.209558,"(4.6, 8.8, 6.005)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:03.178902,"(4.6, 8.8, 6.005)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:04.192637,"(4.6, 8.8, 6.005)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:05.199687,"(4.6, 8.8, 6.005)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:06.186625,"(4.6, 8.8, 6.005)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.654074074074074)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:07.203241,"(4.6, 8.8, 6.005)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.0, 3.5355555555555553)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:08.203964,"(4.6, 8.8, 6.005)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:09.223358,"(4.6, 8.8, 6.42608695652174)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:10.263646,"(4.6, 8.8, 6.42608695652174)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:11.272639,"(4.6, 8.8, 6.42608695652174)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:12.309514,"(4.6, 8.8, 6.42608695652174)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:13.305249,"(4.6, 8.8, 6.42608695652174)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:14.326174,"(4.6, 8.8, 6.42608695652174)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:15.362527,"(4.6, 8.8, 6.42608695652174)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:16.411476,"(4.6, 8.8, 6.42608695652174)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:17.397126,"(4.6, 8.8, 6.42608695652174)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 60.18181818181818)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:18.467907,"(4.6, 8.8, 6.42608695652174)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 72.15384615384616)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
08-01-2023 17:36:19.601409,"(4.6, 8.8, 6.42608695652174)","(3.1, 5.2, 3.5941176470588236)","(2.8, 4.2, 3.4097435897435897)","(41.0, 130.0, 72.15384615384616)","(31.0, 210.0, 106.57142857142857)","(21.0, 95.0, 58.5)","(3.1, 5.2, 4.314705882352941)"
