,Taking A Toll,Zamboras Girl,Kouta Marjen,Dance Mode,Mr Larson,Long Way Home
12-01-2023 14:44:06.244194,"(10.0, 19.0, 15.0)","(5.5, 8.0, 7.0)","(2.3, 2.94, 2.5)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 6.366666666666666)","(4.4, 8.6, 5.6)"
12-01-2023 14:44:07.403459,"(10.0, 19.0, 15.0)","(5.5, 7.8, 6.8)","(2.3, 2.92, 2.5)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 6.366666666666666)","(4.4, 8.6, 5.6)"
12-01-2023 14:44:08.481684,"(10.0, 19.0, 15.0)","(5.5, 7.8, 6.8)","(2.3, 2.92, 2.5)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 6.366666666666666)","(4.4, 8.6, 5.6)"
12-01-2023 14:44:09.566345,"(10.0, 19.0, 15.0)","(5.5, 7.8, 6.8)","(2.3, 2.92, 2.5)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 6.366666666666666)","(4.4, 8.6, 5.6)"
12-01-2023 14:44:10.738591,"(10.0, 19.0, 15.0)","(5.5, 7.8, 6.8)","(2.3, 2.92, 2.5)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 5.875)","(4.4, 8.6, 6.05)"
12-01-2023 14:44:11.872202,"(10.0, 19.0, 15.0)","(5.5, 7.8, 6.8)","(2.3, 2.92, 2.5294736842105263)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 5.855555555555555)","(4.4, 8.6, 5.6)"
12-01-2023 14:44:12.992284,"(10.0, 19.0, 15.0)","(5.5, 7.8, 6.8)","(2.3, 2.9, 2.5294736842105263)","(6.0, 12.5, 11.533333333333333)","(5.0, 6.8, 5.855555555555555)","(4.4, 8.6, 5.6)"
12-01-2023 14:44:14.066044,"(10.0, 19.0, 15.0)","(5.5, 7.8, 6.8)","(2.3, 2.9, 2.592)","(6.0, 12.5, 11.67142857142857)","(5.0, 6.8, 5.855555555555555)","(4.4, 8.6, 5.9)"
12-01-2023 14:44:15.161577,"(10.0, 19.0, 15.0)","(5.5, 7.8, 6.8)","(2.3, 2.88, 2.53)","(6.0, 12.5, 11.67142857142857)","(5.0, 6.8, 5.855555555555555)","(4.4, 8.6, 5.428571428571429)"
12-01-2023 14:44:16.279078,"(10.0, 19.0, 15.0)","(5.5, 7.8, 6.8)","(2.3, 2.88, 2.53)","(6.0, 12.5, 11.67142857142857)","(5.0, 6.8, 5.855555555555555)","(4.4, 8.6, 5.428571428571429)"
12-01-2023 14:44:17.421785,"(10.0, 19.0, 15.0)","(5.5, 7.8, 6.8)","(2.3, 2.88, 2.53)","(6.0, 12.5, 11.67142857142857)","(5.0, 6.8, 5.855555555555555)","(4.4, 8.6, 5.428571428571429)"
12-01-2023 14:44:18.614092,"(10.0, 19.0, 15.0)","(5.5, 7.8, 6.7875)","(2.3, 2.88, 2.513333333333333)","(6.0, 12.5, 11.384615384615385)","(5.0, 6.8, 6.091666666666667)","(4.4, 8.6, 5.428571428571429)"
12-01-2023 14:44:19.737927,"(10.0, 19.0, 15.0)","(5.5, 7.8, 6.7875)","(2.3, 2.88, 2.513333333333333)","(6.0, 12.5, 11.384615384615385)","(5.0, 6.8, 6.091666666666667)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:20.860449,"(10.0, 19.0, 15.0)","(5.5, 7.8, 7.05)","(2.3, 2.88, 2.516363636363636)","(6.0, 12.5, 11.384615384615385)","(5.0, 6.8, 6.091666666666667)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:21.871419,"(10.0, 19.0, 15.0)","(5.5, 7.8, 7.05)","(2.3, 2.88, 2.516363636363636)","(6.0, 12.5, 11.384615384615385)","(5.0, 6.8, 6.091666666666667)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:22.884735,"(10.0, 19.0, 15.0)","(5.5, 7.8, 7.05)","(2.3, 2.88, 2.5)","(6.0, 12.5, 11.384615384615385)","(5.0, 6.8, 6.091666666666667)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:24.040284,"(10.0, 19.0, 15.0)","(5.5, 7.8, 7.05)","(2.3, 2.84, 2.4979999999999998)","(6.0, 12.5, 11.384615384615385)","(5.0, 6.8, 6.091666666666667)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:25.170608,"(10.0, 19.0, 15.0)","(5.5, 7.8, 7.05)","(2.3, 2.84, 2.4979999999999998)","(6.0, 12.5, 11.384615384615385)","(5.0, 6.8, 6.791666666666666)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:26.276560,"(10.0, 19.0, 15.0)","(5.5, 7.8, 7.05)","(2.3, 2.84, 2.4979999999999998)","(6.0, 12.5, 11.384615384615385)","(5.0, 8.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:27.518815,"(10.0, 19.0, 15.0)","(5.5, 7.8, 7.05)","(2.3, 2.84, 2.4979999999999998)","(6.0, 12.5, 11.384615384615385)","(5.0, 7.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:28.652586,"(10.0, 19.0, 15.0)","(5.5, 7.8, 7.05)","(2.3, 2.84, 2.4979999999999998)","(6.0, 12.5, 11.384615384615385)","(5.0, 7.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:29.788503,"(10.0, 19.0, 15.0)","(5.5, 7.8, 7.05)","(2.3, 2.84, 2.4971428571428573)","(6.0, 12.5, 11.384615384615385)","(5.0, 7.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:30.845721,"(10.0, 19.0, 15.0)","(5.5, 7.8, 7.05)","(2.3, 2.84, 2.5225)","(6.0, 12.5, 11.384615384615385)","(5.0, 7.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:31.912350,"(10.0, 19.0, 15.0)","(5.5, 7.8, 7.05)","(2.3, 2.82, 2.498823529411765)","(6.0, 12.5, 11.384615384615385)","(5.0, 7.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:33.071573,"(10.0, 19.0, 15.0)","(5.5, 7.8, 7.05)","(2.3, 2.8, 2.498823529411765)","(6.0, 12.5, 11.384615384615385)","(5.0, 7.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:34.193789,"(10.0, 19.0, 15.0)","(5.5, 7.8, 7.05)","(2.3, 2.8, 2.498823529411765)","(6.0, 12.5, 11.384615384615385)","(5.0, 7.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:35.245000,"(10.0, 19.0, 15.0)","(5.5, 7.8, 7.05)","(2.3, 2.8, 2.4952380952380953)","(6.0, 12.5, 11.384615384615385)","(5.0, 7.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:36.378444,"(10.0, 19.0, 15.0)","(5.5, 7.6, 7.018181818181818)","(2.3, 2.8, 2.4952380952380953)","(6.0, 12.5, 11.384615384615385)","(5.0, 7.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:37.490139,"(10.0, 19.0, 15.0)","(5.5, 7.6, 7.018181818181818)","(2.3, 2.8, 2.4952380952380953)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:38.596572,"(10.0, 19.0, 15.0)","(5.5, 7.6, 7.018181818181818)","(2.3, 2.8, 2.513333333333333)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:39.874930,"(10.0, 19.0, 15.0)","(5.5, 7.6, 6.861538461538461)","(2.3, 2.78, 2.505)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:41.450786,"(10.0, 19.0, 15.0)","(5.5, 7.6, 6.861538461538461)","(2.3, 2.78, 2.5072727272727273)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:42.840755,"(10.0, 19.0, 15.0)","(5.5, 7.6, 6.861538461538461)","(2.3, 2.78, 2.5072727272727273)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 6.43)","(4.4, 8.6, 5.2700000000000005)"
12-01-2023 14:44:44.664374,"(10.0, 19.0, 15.0)","(5.5, 7.6, 6.861538461538461)","(2.3, 2.78, 2.5072727272727273)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.725)"
12-01-2023 14:44:45.829158,"(10.0, 19.0, 15.0)","(5.5, 7.6, 7.244444444444444)","(2.3, 2.78, 2.5072727272727273)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.725)"
12-01-2023 14:44:46.995787,"(10.0, 19.0, 15.0)","(5.5, 7.6, 7.279999999999999)","(2.3, 2.78, 2.5072727272727273)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:44:48.178588,"(10.0, 19.0, 15.0)","(5.5, 7.6, 8.15)","(2.3, 2.78, 2.5054545454545454)","(6.0, 12.5, 11.533333333333333)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:44:49.301259,"(10.0, 19.0, 14.0)","(5.5, 9.4, 8.15)","(2.3, 2.76, 2.5054545454545454)","(6.0, 12.5, 11.375)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:44:50.441948,"(10.0, 18.5, 13.785714285714286)","(5.5, 9.2, 7.8999999999999995)","(2.3, 2.76, 2.5054545454545454)","(6.0, 12.5, 11.6)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:44:51.506897,"(10.0, 18.0, 13.833333333333334)","(5.5, 9.2, 8.0)","(2.3, 2.76, 2.5054545454545454)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:44:52.685657,"(10.0, 18.0, 14.25)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.76, 2.5054545454545454)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:44:53.863957,"(10.0, 18.0, 14.25)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.76, 2.5054545454545454)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:44:55.031514,"(10.0, 18.0, 14.25)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.76, 2.5054545454545454)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:44:56.079744,"(10.0, 18.0, 14.25)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.76, 2.5054545454545454)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:44:57.154573,"(10.0, 18.0, 14.25)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.74, 2.5125)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:44:58.221184,"(10.0, 18.0, 14.25)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.74, 2.5125)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:44:59.337036,"(10.0, 18.0, 14.25)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.74, 2.5125)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:45:00.470386,"(10.0, 18.0, 14.25)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.74, 2.5125)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:45:01.963562,"(10.0, 18.0, 14.25)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.74, 2.5036363636363634)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:45:03.563395,"(10.0, 18.0, 14.25)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.74, 2.5036363636363634)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:45:04.848628,"(10.0, 18.0, 14.25)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.74, 2.51)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:45:06.062856,"(10.0, 18.0, 14.25)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.72, 2.51)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:45:07.231085,"(10.0, 18.0, 14.25)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.72, 2.51)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:45:08.686230,"(10.0, 18.0, 13.928571428571429)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.72, 2.501818181818182)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:45:09.925466,"(10.0, 19.5, 13.928571428571429)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.72, 2.501818181818182)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.3125)"
12-01-2023 14:45:11.279940,"(10.0, 19.0, 13.666666666666666)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.72, 2.501818181818182)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.711111111111111)"
12-01-2023 14:45:13.470099,"(10.0, 19.0, 13.666666666666666)","(5.5, 9.2, 8.479999999999999)","(2.3, 2.7, 2.5075)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.8)"
12-01-2023 14:45:14.722796,"(10.0, 19.0, 13.666666666666666)","(5.5, 9.2, 8.17142857142857)","(2.3, 2.7, 2.5)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 5.944444444444445)"
12-01-2023 14:45:16.826423,"(10.0, 19.0, 13.666666666666666)","(5.5, 9.0, 7.6)","(2.3, 2.7, 2.5)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:18.128110,"(10.0, 19.0, 13.666666666666666)","(5.5, 9.0, 7.815384615384615)","(2.3, 2.7, 2.5)","(6.0, 12.5, 11.65625)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:19.260623,"(10.0, 19.0, 13.666666666666666)","(5.5, 9.0, 7.6000000000000005)","(2.3, 2.7, 2.5)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:20.401827,"(10.0, 19.0, 13.666666666666666)","(5.5, 9.0, 7.6000000000000005)","(2.3, 2.7, 2.5)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:21.659280,"(10.0, 19.0, 13.666666666666666)","(5.5, 9.0, 7.472727272727273)","(2.3, 2.7, 2.505)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:22.838951,"(10.0, 19.0, 13.666666666666666)","(5.5, 9.0, 7.472727272727273)","(2.3, 2.68, 2.505)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:24.031791,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.8, 7.7)","(2.3, 2.68, 2.498181818181818)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:25.348740,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.8, 7.7)","(2.3, 2.68, 2.498181818181818)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:26.439322,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.8, 7.7)","(2.3, 2.68, 2.498181818181818)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:27.961120,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.8, 7.7)","(2.3, 2.68, 2.498181818181818)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:29.419475,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.8, 7.7)","(2.3, 2.68, 2.5300000000000002)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:30.758530,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.8, 7.4)","(2.3, 2.68, 2.5025)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:31.987943,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.8, 7.857142857142858)","(2.3, 2.66, 2.5025)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:33.443852,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.8, 7.327272727272727)","(2.3, 2.66, 2.4963636363636366)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:34.749341,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.6, 7.327272727272727)","(2.3, 2.66, 2.4963636363636366)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:35.923900,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.6, 7.327272727272727)","(2.3, 2.66, 2.4963636363636366)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:37.063071,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.6, 7.327272727272727)","(2.3, 2.66, 2.4963636363636366)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:38.362288,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.6, 7.327272727272727)","(2.3, 2.66, 2.5)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:39.510757,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.6, 7.327272727272727)","(2.3, 2.64, 2.5)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:40.707447,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.6, 7.742857142857142)","(2.3, 2.64, 2.4945454545454546)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:41.895269,"(10.0, 19.0, 14.2)","(5.5, 8.4, 7.628571428571428)","(2.3, 2.64, 2.4945454545454546)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:43.095170,"(10.0, 19.0, 14.2)","(5.5, 8.4, 7.254545454545454)","(2.3, 2.64, 2.4945454545454546)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:44.278668,"(10.0, 19.0, 14.2)","(5.5, 8.4, 7.254545454545454)","(2.3, 2.64, 2.4945454545454546)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:45.485893,"(10.0, 19.0, 14.2)","(5.5, 8.4, 7.254545454545454)","(2.3, 2.64, 2.4945454545454546)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:46.792200,"(10.0, 19.0, 14.2)","(5.5, 8.4, 7.254545454545454)","(2.3, 2.64, 2.4975)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:47.965087,"(10.0, 19.0, 14.2)","(5.5, 8.4, 7.254545454545454)","(2.3, 2.62, 2.4975)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:49.187087,"(10.0, 19.0, 14.2)","(5.5, 8.4, 7.254545454545454)","(2.3, 2.62, 2.4975)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:50.456789,"(10.0, 19.0, 14.2)","(5.5, 8.2, 7.181818181818182)","(2.3, 2.62, 2.4975)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:51.613108,"(10.0, 19.0, 14.2)","(5.5, 8.2, 7.181818181818182)","(2.3, 2.62, 2.4975)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:52.829924,"(10.0, 19.0, 14.2)","(5.5, 8.2, 7.181818181818182)","(2.3, 2.62, 2.4975)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:54.106832,"(10.0, 19.0, 14.2)","(5.5, 8.2, 7.181818181818182)","(2.3, 2.62, 2.5614285714285714)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:55.419174,"(10.0, 19.0, 14.2)","(5.5, 8.2, 7.181818181818182)","(2.3, 3.05, 2.5318181818181817)","(6.0, 12.5, 11.375)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:56.865378,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.2, 7.6)","(2.3, 3.05, 2.5318181818181817)","(6.0, 12.5, 11.375)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:57.949253,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.2, 7.6)","(2.3, 3.05, 2.5318181818181817)","(6.0, 12.5, 11.375)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:45:59.039911,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.2, 7.3)","(2.3, 2.96, 2.508235294117647)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:46:00.248373,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.2, 7.3)","(2.3, 2.94, 2.5070588235294116)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:46:01.288400,"(10.0, 19.0, 13.666666666666666)","(5.5, 8.2, 7.3)","(2.3, 2.94, 2.5070588235294116)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:46:02.448672,"(10.0, 18.0, 14.666666666666666)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:46:03.656898,"(10.0, 18.5, 13.61111111111111)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:46:04.777162,"(10.0, 18.5, 13.61111111111111)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:46:05.927238,"(10.0, 18.5, 13.61111111111111)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:46:06.982709,"(10.0, 18.5, 13.61111111111111)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:46:08.127301,"(10.0, 18.5, 13.61111111111111)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:46:09.396140,"(10.0, 18.5, 13.61111111111111)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:46:10.508972,"(10.0, 18.5, 13.61111111111111)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.846666666666666)"
12-01-2023 14:46:11.563025,"(10.0, 18.5, 14.375)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.9399999999999995)"
12-01-2023 14:46:12.778942,"(10.0, 18.5, 13.916666666666666)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.43)","(4.4, 8.2, 6.177777777777777)"
12-01-2023 14:46:13.802914,"(10.0, 18.5, 13.916666666666666)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.185714285714285)","(4.4, 8.2, 6.8)"
12-01-2023 14:46:14.954774,"(10.0, 18.5, 13.916666666666666)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.185714285714285)","(4.4, 8.2, 6.8)"
12-01-2023 14:46:16.176159,"(10.0, 18.5, 13.916666666666666)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.185714285714285)","(4.4, 8.2, 6.8)"
12-01-2023 14:46:17.128172,"(10.0, 18.5, 13.916666666666666)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.185714285714285)","(4.4, 8.2, 6.8)"
12-01-2023 14:46:18.257827,"(10.0, 18.5, 13.916666666666666)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.185714285714285)","(4.4, 8.2, 6.8)"
12-01-2023 14:46:19.447660,"(10.0, 18.5, 13.916666666666666)","(5.5, 8.2, 7.6)","(2.3, 2.92, 2.52)","(6.0, 12.5, 11.9)","(5.0, 7.0, 6.185714285714285)","(4.4, 8.2, 6.8)"
