,Miss Sadie Lea,Smooth Jack,Purple Vixen,Super Kade,King Nito,Nations Rock,Be Blessed,Yindy Girl
10-01-2023 20:26:49.700742,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 260.0, 210.0)","(3.0, 3.95, 3.54375)","(5.5, 8.4, 7.873684210526316)","(17.0, 28.0, 20.58823529411765)","(16.0, 26.0, 20.285714285714285)","(16.0, 60.0, 48.74074074074074)"
10-01-2023 20:26:50.994805,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 260.0, 210.0)","(3.0, 3.95, 3.54375)","(5.5, 8.4, 7.975)","(17.0, 28.0, 20.58823529411765)","(16.0, 24.0, 20.285714285714285)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:26:52.233678,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 260.0, 210.0)","(3.0, 3.95, 3.54375)","(5.5, 8.2, 7.8933333333333335)","(17.0, 28.0, 20.58823529411765)","(16.0, 24.0, 20.285714285714285)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:26:53.455490,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 260.0, 210.0)","(3.0, 3.95, 3.54375)","(5.5, 8.0, 7.8933333333333335)","(17.0, 28.0, 20.58823529411765)","(16.0, 24.0, 18.475)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:26:54.590502,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 260.0, 210.0)","(3.0, 3.95, 3.54375)","(5.5, 8.0, 7.8933333333333335)","(17.0, 28.0, 20.58823529411765)","(16.0, 24.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:26:55.857281,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 330.0, 216.66666666666666)","(3.0, 3.95, 3.54375)","(5.5, 8.0, 7.8933333333333335)","(17.0, 28.0, 20.58823529411765)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:26:57.106928,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 330.0, 216.66666666666666)","(3.0, 3.95, 3.439285714285714)","(5.5, 8.0, 7.8933333333333335)","(17.0, 28.0, 20.58823529411765)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:26:58.408555,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 330.0, 216.66666666666666)","(3.0, 3.95, 3.3541666666666665)","(5.5, 8.0, 7.8933333333333335)","(17.0, 28.0, 20.58823529411765)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:26:59.795521,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 330.0, 216.66666666666666)","(3.0, 3.95, 3.3541666666666665)","(5.5, 8.0, 7.8933333333333335)","(17.0, 28.0, 20.58823529411765)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:27:01.046015,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 330.0, 216.66666666666666)","(3.0, 3.95, 3.3541666666666665)","(5.5, 8.0, 7.8933333333333335)","(17.0, 28.0, 20.58823529411765)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:27:02.499415,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 330.0, 216.66666666666666)","(3.0, 3.95, 3.7125)","(5.5, 8.0, 7.8933333333333335)","(17.0, 28.0, 20.58823529411765)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:27:03.695209,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 330.0, 216.66666666666666)","(3.0, 3.85, 3.7125)","(5.5, 8.0, 7.8933333333333335)","(17.0, 28.0, 20.58823529411765)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:27:04.808705,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 330.0, 216.66666666666666)","(3.0, 3.85, 3.7125)","(5.5, 8.0, 7.8933333333333335)","(17.0, 28.0, 20.58823529411765)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:27:05.907605,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 330.0, 216.66666666666666)","(3.0, 3.85, 3.7125)","(5.5, 7.8, 7.388235294117647)","(17.0, 28.0, 20.58823529411765)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:27:07.027706,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 330.0, 216.66666666666666)","(3.0, 3.85, 3.7125)","(5.5, 7.6, 7.333333333333333)","(17.0, 28.0, 20.58823529411765)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:27:08.200540,"(4.6, 5.9, 5.5)","(2.7, 5.0, 4.8)","(51.0, 330.0, 216.66666666666666)","(3.0, 3.85, 3.7125)","(5.5, 7.6, 7.333333333333333)","(17.0, 28.0, 20.58823529411765)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:27:09.407327,"(4.6, 5.9, 5.18)","(2.7, 5.0, 4.8)","(51.0, 330.0, 216.66666666666666)","(3.0, 3.85, 3.7125)","(5.5, 7.6, 7.177777777777778)","(17.0, 28.0, 20.58823529411765)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:27:10.675992,"(4.6, 5.9, 5.3)","(2.7, 5.0, 4.8)","(51.0, 330.0, 216.66666666666666)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.333333333333332)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:27:11.973738,"(4.6, 5.9, 5.24)","(2.7, 5.0, 4.8)","(51.0, 330.0, 216.66666666666666)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.333333333333332)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:27:13.260691,"(4.6, 5.9, 5.75)","(2.7, 5.0, 4.8)","(51.0, 330.0, 250.0)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.333333333333332)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:27:14.374658,"(4.6, 5.9, 5.65)","(2.7, 5.0, 4.8)","(51.0, 340.0, 250.0)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.333333333333332)","(16.0, 22.0, 20.875)","(16.0, 60.0, 27.11111111111111)"
10-01-2023 20:27:15.558862,"(4.6, 5.9, 5.65)","(2.7, 5.0, 4.876470588235295)","(51.0, 340.0, 226.66666666666666)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.333333333333332)","(16.0, 22.0, 20.875)","(16.0, 60.0, 36.0)"
10-01-2023 20:27:16.798539,"(4.6, 5.9, 5.742105263157895)","(2.7, 5.0, 4.876470588235295)","(51.0, 340.0, 226.66666666666666)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.333333333333332)","(16.0, 22.0, 20.875)","(16.0, 50.0, 36.0)"
10-01-2023 20:27:18.107441,"(4.6, 5.9, 5.742105263157895)","(2.7, 5.0, 4.9)","(51.0, 340.0, 226.66666666666666)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.333333333333332)","(16.0, 22.0, 20.875)","(16.0, 50.0, 36.0)"
10-01-2023 20:27:19.283338,"(4.6, 5.9, 5.742105263157895)","(2.7, 5.0, 4.9)","(51.0, 340.0, 255.0)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.333333333333332)","(16.0, 22.0, 20.875)","(16.0, 50.0, 42.416666666666664)"
10-01-2023 20:27:20.478289,"(4.6, 5.9, 5.742105263157895)","(2.7, 5.0, 4.947368421052632)","(51.0, 340.0, 255.0)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.333333333333332)","(16.0, 22.0, 20.875)","(16.0, 50.0, 42.416666666666664)"
10-01-2023 20:27:21.591546,"(4.6, 5.9, 5.742105263157895)","(2.7, 5.0, 4.894117647058824)","(51.0, 340.0, 255.0)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.333333333333332)","(16.0, 22.0, 20.875)","(16.0, 50.0, 42.416666666666664)"
10-01-2023 20:27:22.755799,"(4.6, 5.9, 5.742105263157895)","(2.7, 5.0, 4.947058823529412)","(51.0, 340.0, 233.33333333333334)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.333333333333332)","(16.0, 22.0, 20.875)","(16.0, 50.0, 42.416666666666664)"
10-01-2023 20:27:23.876307,"(4.6, 5.9, 5.742105263157895)","(2.7, 5.0, 4.947058823529412)","(51.0, 340.0, 233.33333333333334)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.333333333333332)","(16.0, 22.0, 20.875)","(16.0, 50.0, 42.416666666666664)"
10-01-2023 20:27:24.958269,"(4.6, 5.9, 5.742105263157895)","(2.7, 5.0, 4.937931034482759)","(51.0, 340.0, 233.33333333333334)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.333333333333332)","(16.0, 22.0, 20.875)","(16.0, 50.0, 42.416666666666664)"
10-01-2023 20:27:26.216451,"(4.6, 5.9, 5.742105263157895)","(2.7, 5.0, 4.937931034482759)","(51.0, 340.0, 233.33333333333334)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.333333333333332)","(16.0, 22.0, 20.875)","(16.0, 50.0, 42.416666666666664)"
10-01-2023 20:27:27.421124,"(4.6, 5.9, 5.742105263157895)","(2.7, 5.0, 4.937931034482759)","(51.0, 340.0, 233.33333333333334)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 20.875)","(16.0, 50.0, 42.416666666666664)"
10-01-2023 20:27:28.612079,"(4.6, 5.9, 5.75)","(2.7, 5.0, 4.937931034482759)","(51.0, 340.0, 233.33333333333334)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 42.416666666666664)"
10-01-2023 20:27:29.662727,"(4.6, 5.9, 5.838775510204082)","(2.7, 5.0, 4.937931034482759)","(51.0, 340.0, 233.33333333333334)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 42.416666666666664)"
10-01-2023 20:27:30.864016,"(4.6, 5.9, 5.6923076923076925)","(2.7, 5.0, 4.937931034482759)","(51.0, 340.0, 233.33333333333334)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 42.416666666666664)"
10-01-2023 20:27:32.028850,"(4.6, 5.9, 5.6923076923076925)","(2.7, 5.0, 4.937931034482759)","(51.0, 340.0, 233.33333333333334)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 42.416666666666664)"
10-01-2023 20:27:33.232364,"(4.6, 5.9, 5.6923076923076925)","(2.7, 5.0, 4.937931034482759)","(51.0, 340.0, 233.33333333333334)","(3.0, 3.85, 3.7125)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 42.416666666666664)"
10-01-2023 20:27:34.341773,"(4.6, 5.9, 5.6923076923076925)","(2.7, 5.0, 4.937931034482759)","(51.0, 340.0, 233.33333333333334)","(3.0, 3.85, 3.50625)","(5.5, 7.4, 7.177777777777778)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 28.125)"
10-01-2023 20:27:35.510377,"(4.6, 5.9, 5.6923076923076925)","(2.7, 5.0, 4.937931034482759)","(51.0, 340.0, 233.33333333333334)","(3.0, 3.85, 3.50625)","(5.5, 7.4, 6.938461538461539)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 28.125)"
10-01-2023 20:27:36.687245,"(4.6, 5.9, 5.6923076923076925)","(2.7, 5.0, 4.937931034482759)","(51.0, 340.0, 233.33333333333334)","(3.0, 3.85, 3.50625)","(5.5, 7.4, 6.9185185185185185)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 28.125)"
10-01-2023 20:27:37.815732,"(4.6, 5.9, 5.6923076923076925)","(2.7, 5.0, 4.937931034482759)","(51.0, 340.0, 233.33333333333334)","(3.0, 3.85, 3.50625)","(5.5, 7.4, 6.6456140350877195)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 28.125)"
10-01-2023 20:27:38.883975,"(4.6, 5.9, 5.6923076923076925)","(2.7, 5.0, 4.937931034482759)","(51.0, 340.0, 240.0)","(3.0, 3.85, 3.50625)","(5.5, 7.4, 6.778378378378378)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 28.125)"
10-01-2023 20:27:39.933393,"(4.6, 5.9, 5.6923076923076925)","(2.7, 5.0, 4.937931034482759)","(51.0, 330.0, 207.14285714285714)","(3.0, 3.85, 3.55)","(5.5, 7.4, 6.825)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 28.125)"
10-01-2023 20:27:41.138072,"(4.6, 5.9, 5.707142857142857)","(2.7, 4.5, 4.407692307692308)","(51.0, 310.0, 250.0)","(3.0, 3.85, 3.55)","(5.5, 7.4, 6.825)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 28.125)"
10-01-2023 20:27:42.296047,"(4.6, 5.9, 5.792)","(2.7, 4.5, 4.407692307692308)","(51.0, 300.0, 250.0)","(3.0, 3.85, 3.55)","(5.5, 7.4, 6.825)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 28.125)"
10-01-2023 20:27:43.418938,"(4.6, 5.9, 5.6525)","(2.7, 4.5, 4.407692307692308)","(51.0, 300.0, 250.0)","(3.0, 3.85, 3.55)","(5.5, 7.4, 6.825)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 28.125)"
10-01-2023 20:27:44.495429,"(4.6, 5.9, 5.6525)","(2.7, 4.5, 4.199999999999999)","(51.0, 300.0, 250.0)","(3.0, 3.85, 3.55)","(5.5, 7.4, 6.825)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 28.125)"
10-01-2023 20:27:45.655531,"(4.8, 5.9, 5.613636363636364)","(2.7, 4.5, 4.239473684210527)","(51.0, 300.0, 233.33333333333334)","(3.0, 3.85, 3.55)","(5.5, 7.4, 6.825)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 28.125)"
10-01-2023 20:27:46.739153,"(4.8, 5.9, 5.613636363636364)","(2.7, 4.7, 4.521428571428571)","(51.0, 300.0, 233.33333333333334)","(3.0, 3.85, 3.55)","(5.5, 7.4, 6.692307692307692)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 28.125)"
10-01-2023 20:27:47.725221,"(4.8, 5.9, 5.613636363636364)","(2.7, 4.7, 4.521428571428571)","(51.0, 300.0, 233.33333333333334)","(3.0, 3.85, 3.55)","(5.5, 7.4, 6.692307692307692)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:27:48.808878,"(4.8, 5.9, 5.613636363636364)","(2.7, 4.7, 4.43)","(51.0, 300.0, 233.33333333333334)","(3.0, 3.85, 3.55)","(5.5, 7.4, 6.718518518518518)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:27:50.013498,"(4.8, 5.9, 5.613636363636364)","(2.7, 4.7, 4.43)","(51.0, 300.0, 240.0)","(3.0, 3.85, 3.55)","(5.5, 7.4, 6.633333333333333)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:27:51.185129,"(4.8, 5.9, 5.5094339622641515)","(2.7, 4.7, 4.45)","(51.0, 300.0, 240.0)","(3.0, 3.85, 3.55)","(5.5, 7.4, 6.675)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:27:52.283241,"(4.8, 5.9, 5.5094339622641515)","(2.7, 4.6, 4.066666666666666)","(51.0, 300.0, 240.0)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.675)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:27:53.327832,"(4.8, 5.9, 5.5094339622641515)","(2.7, 4.5, 4.125)","(51.0, 300.0, 240.0)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.818181818181818)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:27:54.536089,"(4.8, 5.9, 5.5094339622641515)","(2.7, 4.5, 4.125)","(51.0, 300.0, 240.0)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.663157894736842)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:27:55.709591,"(4.8, 5.9, 5.5094339622641515)","(2.7, 4.5, 4.125)","(51.0, 300.0, 240.0)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.663157894736842)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:27:56.774224,"(4.8, 5.9, 5.164)","(2.7, 4.5, 4.125)","(51.0, 300.0, 232.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.6171428571428565)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:27:57.809733,"(4.8, 5.7, 5.4)","(2.7, 4.4, 4.05)","(51.0, 280.0, 220.0)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.6171428571428565)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:27:58.938799,"(4.8, 5.7, 5.271428571428571)","(2.7, 4.4, 4.05)","(51.0, 280.0, 218.75)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.7043478260869565)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:00.060113,"(4.8, 5.7, 5.271428571428571)","(2.7, 4.4, 4.05)","(51.0, 280.0, 218.75)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.7043478260869565)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:01.191528,"(4.8, 5.7, 5.271428571428571)","(2.7, 4.4, 4.1)","(51.0, 280.0, 218.75)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.7043478260869565)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:02.311032,"(4.8, 5.7, 5.271428571428571)","(2.7, 4.4, 4.057142857142857)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.63)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:03.418356,"(4.8, 5.7, 5.271428571428571)","(2.7, 4.3, 4.042857142857143)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.63)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:04.600514,"(4.8, 5.7, 5.381818181818182)","(2.7, 4.3, 4.16875)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.63)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:05.711646,"(4.8, 5.7, 5.381818181818182)","(2.7, 4.3, 4.116666666666666)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.7043478260869565)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:06.856974,"(4.8, 5.7, 5.3)","(2.7, 4.3, 4.077272727272727)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.7043478260869565)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:07.939172,"(4.8, 5.7, 5.3)","(2.7, 4.3, 4.077272727272727)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.63)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:09.092176,"(4.8, 5.7, 5.3)","(2.7, 4.2, 4.040909090909091)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.63)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:10.544533,"(4.8, 5.7, 5.3)","(2.7, 4.2, 4.016666666666667)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.63)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:11.760021,"(4.8, 5.7, 5.3)","(2.7, 4.2, 4.016666666666667)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.7043478260869565)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:12.962707,"(4.8, 5.7, 5.3)","(2.7, 4.2, 4.075)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.7043478260869565)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:14.167635,"(4.8, 5.7, 5.3)","(2.7, 4.2, 4.075)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.63)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:15.581936,"(4.8, 5.7, 5.3)","(2.7, 4.1, 4.0)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.63)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:16.814914,"(4.8, 5.7, 5.42)","(2.7, 4.2, 4.15)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.63)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:18.001846,"(4.8, 5.7, 5.42)","(2.7, 4.2, 3.996153846153846)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.63)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:19.343568,"(4.8, 5.7, 5.42)","(2.7, 4.1, 3.996153846153846)","(51.0, 280.0, 218.75)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.63)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:20.488117,"(4.8, 5.7, 5.42)","(2.7, 4.1, 3.996153846153846)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.7043478260869565)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:21.631881,"(4.8, 5.7, 5.42)","(2.7, 4.1, 3.996153846153846)","(51.0, 280.0, 192.5)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.7043478260869565)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:22.844447,"(4.8, 5.7, 5.42)","(2.7, 4.1, 3.996153846153846)","(51.0, 280.0, 210.0)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.63)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:23.923600,"(4.8, 5.7, 5.42)","(2.7, 4.1, 3.996153846153846)","(51.0, 280.0, 210.0)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.654545454545454)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:24.910154,"(4.8, 5.7, 5.42)","(2.7, 4.1, 3.996153846153846)","(51.0, 280.0, 210.0)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.654545454545454)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:26.048153,"(4.8, 5.7, 5.42)","(2.7, 4.1, 3.996153846153846)","(51.0, 280.0, 210.0)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.654545454545454)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.77777777777778)","(16.0, 50.0, 27.77777777777778)"
10-01-2023 20:28:27.154053,"(4.8, 5.7, 5.42)","(2.7, 4.1, 3.996153846153846)","(51.0, 280.0, 210.0)","(3.0, 3.85, 3.55)","(5.5, 7.2, 6.654545454545454)","(17.0, 28.0, 22.63157894736842)","(16.0, 22.0, 21.416666666666668)","(16.0, 50.0, 27.77777777777778)"
