,Highway Man,Oodnadatta Man,Mayfair Ronnie,Akina Onyx,So Joe Mac,Waves Crashing,Thylacine
09-01-2023 16:13:39.050777,"(15.0, 90.0, 34.125)","(3.5, 5.7, 4.015909090909091)","(5.0, 8.8, 7.9)","(3.8, 6.4, 4.252173913043478)","(61.0, 450.0, 384.16666666666663)","(2.8, 3.85, 3.01)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:13:40.230766,"(15.0, 90.0, 32.05555555555556)","(3.5, 5.7, 4.130434782608695)","(5.0, 8.8, 7.9)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.01)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:13:41.433936,"(15.0, 90.0, 32.05555555555556)","(3.5, 5.7, 4.1022727272727275)","(5.0, 8.8, 8.02)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:13:42.651555,"(15.0, 90.0, 32.05555555555556)","(3.5, 5.7, 4.1022727272727275)","(5.0, 8.8, 8.02)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:13:43.894390,"(15.0, 90.0, 32.05555555555556)","(3.5, 5.7, 4.077083333333333)","(5.0, 8.8, 7.8500000000000005)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:13:45.143599,"(15.0, 90.0, 32.05555555555556)","(3.5, 5.7, 4.047826086956522)","(5.0, 8.8, 7.8500000000000005)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:13:46.295354,"(15.0, 90.0, 32.05555555555556)","(3.5, 5.7, 4.015909090909091)","(5.0, 8.8, 8.02)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:13:47.517649,"(15.0, 90.0, 33.22222222222222)","(3.5, 5.7, 4.015909090909091)","(5.0, 8.8, 8.02)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:13:48.668807,"(15.0, 90.0, 33.22222222222222)","(3.5, 5.7, 3.7525)","(5.0, 8.8, 7.8500000000000005)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.0475)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:13:49.847344,"(15.0, 90.0, 39.25)","(3.5, 5.7, 4.047826086956522)","(5.0, 8.8, 8.228571428571428)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.01)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:13:50.933683,"(15.0, 90.0, 34.0)","(3.5, 5.7, 4.015909090909091)","(5.0, 8.8, 8.228571428571428)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.01)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:13:52.078042,"(15.0, 90.0, 34.0)","(3.5, 5.7, 4.015909090909091)","(5.0, 8.8, 8.02)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.01)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:13:53.418855,"(15.0, 90.0, 51.230769230769226)","(3.5, 5.7, 4.015909090909091)","(5.0, 8.8, 8.02)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:13:54.607095,"(15.0, 90.0, 51.230769230769226)","(3.5, 5.7, 4.077083333333333)","(5.0, 8.8, 7.8500000000000005)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:13:55.860905,"(15.0, 90.0, 51.230769230769226)","(3.5, 5.7, 4.015909090909091)","(5.0, 8.8, 7.8500000000000005)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:13:57.831015,"(15.0, 90.0, 51.230769230769226)","(3.5, 5.7, 4.077083333333333)","(5.0, 8.8, 8.228571428571428)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:13:59.639733,"(15.0, 90.0, 51.230769230769226)","(3.5, 5.7, 4.504838709677419)","(5.0, 8.8, 7.8500000000000005)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:14:00.985510,"(15.0, 90.0, 48.0)","(3.5, 5.7, 4.504838709677419)","(5.0, 8.8, 8.228571428571428)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:14:02.122382,"(15.0, 90.0, 48.583333333333336)","(3.5, 5.7, 4.504838709677419)","(5.0, 8.8, 8.228571428571428)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:14:03.268633,"(15.0, 90.0, 34.77777777777778)","(3.5, 5.7, 4.504838709677419)","(5.0, 8.8, 8.228571428571428)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:14:04.368394,"(15.0, 90.0, 34.77777777777778)","(3.5, 5.7, 4.504838709677419)","(5.0, 8.8, 8.228571428571428)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:14:05.495236,"(15.0, 90.0, 34.77777777777778)","(3.5, 5.7, 4.1022727272727275)","(5.0, 8.8, 7.8500000000000005)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.0475)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:14:06.861948,"(15.0, 85.0, 37.85714285714286)","(3.5, 5.7, 4.1022727272727275)","(5.0, 8.8, 7.8500000000000005)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.01)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:14:08.102207,"(15.0, 85.0, 37.85714285714286)","(3.5, 5.7, 4.1886363636363635)","(5.0, 8.8, 8.06)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:14:09.322853,"(15.0, 85.0, 37.85714285714286)","(3.5, 5.7, 4.1886363636363635)","(5.0, 8.8, 7.9)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:14:10.747387,"(15.0, 85.0, 37.85714285714286)","(3.5, 5.7, 4.1886363636363635)","(5.0, 8.8, 7.9)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 467.5)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:14:12.033115,"(15.0, 85.0, 31.0)","(3.5, 5.7, 4.1886363636363635)","(5.0, 8.8, 8.228571428571428)","(3.8, 6.4, 4.252173913043478)","(61.0, 550.0, 384.16666666666663)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:14:13.269123,"(15.0, 85.0, 31.0)","(3.5, 5.7, 4.077083333333333)","(5.0, 8.8, 8.02)","(3.8, 6.4, 4.252173913043478)","(61.0, 450.0, 384.16666666666663)","(2.8, 3.85, 3.0475)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:14:14.399126,"(15.0, 85.0, 31.0)","(3.5, 5.7, 4.047826086956522)","(5.0, 8.8, 8.02)","(3.8, 6.4, 4.252173913043478)","(61.0, 450.0, 384.16666666666663)","(2.8, 3.85, 3.0475)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:14:15.513674,"(15.0, 85.0, 31.0)","(3.5, 5.7, 4.047826086956522)","(5.0, 8.8, 8.02)","(3.8, 6.4, 4.252173913043478)","(61.0, 450.0, 384.16666666666663)","(2.8, 3.85, 3.01)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:14:16.587268,"(15.0, 85.0, 45.699999999999996)","(3.5, 5.7, 4.2384615384615385)","(5.0, 8.8, 7.8500000000000005)","(3.8, 6.4, 4.252173913043478)","(61.0, 450.0, 384.16666666666663)","(2.8, 3.85, 3.01)","(9.0, 17.5, 11.566666666666666)"
09-01-2023 16:14:17.672185,"(15.0, 85.0, 45.699999999999996)","(3.5, 5.7, 4.2384615384615385)","(5.0, 8.8, 7.8500000000000005)","(3.8, 6.4, 4.252173913043478)","(61.0, 450.0, 384.16666666666663)","(2.8, 3.85, 3.01)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:14:18.765143,"(15.0, 85.0, 45.699999999999996)","(3.5, 5.7, 4.059090909090909)","(5.0, 8.8, 8.228571428571428)","(3.8, 6.4, 4.252173913043478)","(61.0, 450.0, 384.16666666666663)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:14:20.054040,"(15.0, 85.0, 45.699999999999996)","(3.5, 5.7, 4.059090909090909)","(5.0, 8.8, 8.228571428571428)","(3.8, 6.4, 4.252173913043478)","(61.0, 450.0, 257.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:14:21.524552,"(15.0, 85.0, 26.5)","(3.5, 5.7, 3.895)","(5.0, 8.8, 6.8500000000000005)","(3.8, 6.4, 4.252173913043478)","(61.0, 450.0, 257.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 14.957142857142857)"
09-01-2023 16:14:22.728818,"(15.0, 85.0, 26.5)","(3.5, 5.7, 3.895)","(5.0, 8.8, 8.15)","(3.8, 6.4, 4.252173913043478)","(61.0, 450.0, 257.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.700000000000001)"
09-01-2023 16:14:24.122314,"(15.0, 85.0, 26.5)","(3.5, 5.7, 4.1022727272727275)","(5.0, 8.8, 7.8500000000000005)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 257.5)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 11.700000000000001)"
09-01-2023 16:14:25.376849,"(15.0, 85.0, 26.5)","(3.5, 5.7, 4.1022727272727275)","(5.0, 8.8, 7.8500000000000005)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 257.5)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 11.700000000000001)"
09-01-2023 16:14:26.573533,"(15.0, 85.0, 26.5)","(3.5, 5.7, 3.895)","(5.0, 8.8, 6.95)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 257.5)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 11.700000000000001)"
09-01-2023 16:14:27.763729,"(15.0, 85.0, 26.5)","(3.5, 5.7, 3.895)","(5.0, 8.8, 6.95)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 307.5)","(2.8, 3.85, 3.0805882352941176)","(9.0, 17.5, 11.700000000000001)"
09-01-2023 16:14:29.078541,"(15.0, 85.0, 26.5)","(3.5, 5.7, 4.195833333333333)","(5.0, 8.8, 8.02)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 500.5)","(2.8, 3.85, 3.0475)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:30.492289,"(15.0, 85.0, 26.5)","(3.5, 5.7, 4.1022727272727275)","(5.0, 8.8, 8.040000000000001)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 262.5)","(2.8, 3.85, 3.01)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:31.654459,"(15.0, 85.0, 26.5)","(3.5, 5.7, 4.1022727272727275)","(5.0, 8.8, 8.040000000000001)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.85, 3.01)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:32.786790,"(15.0, 85.0, 26.5)","(3.5, 5.7, 3.895)","(5.0, 8.8, 8.040000000000001)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:33.984042,"(15.0, 85.0, 26.5)","(3.5, 5.7, 3.895)","(5.0, 8.8, 8.040000000000001)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:35.241287,"(15.0, 85.0, 26.5)","(3.5, 5.7, 3.895)","(5.0, 8.8, 8.040000000000001)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:36.456374,"(15.0, 85.0, 26.5)","(3.5, 5.7, 3.895)","(5.0, 8.8, 8.040000000000001)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:37.727964,"(15.0, 85.0, 26.5)","(3.5, 5.7, 3.895)","(5.0, 8.8, 8.040000000000001)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:39.051370,"(15.0, 85.0, 26.5)","(3.5, 5.7, 3.895)","(5.0, 8.8, 8.040000000000001)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:40.266605,"(15.0, 85.0, 26.5)","(3.5, 5.7, 3.895)","(5.0, 8.8, 8.040000000000001)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:41.875123,"(15.0, 85.0, 26.5)","(3.5, 5.7, 4.1022727272727275)","(5.0, 8.8, 8.040000000000001)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:43.047378,"(15.0, 85.0, 26.5)","(3.5, 5.7, 4.1022727272727275)","(5.0, 8.8, 8.040000000000001)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.85, 2.8438461538461537)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:44.222182,"(15.0, 85.0, 27.22222222222222)","(3.5, 5.7, 4.1886363636363635)","(5.0, 8.8, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.85, 3.065882352941176)","(9.0, 17.5, 10.083333333333334)"
09-01-2023 16:14:45.423761,"(15.0, 65.0, 50.33333333333333)","(3.5, 5.7, 4.1886363636363635)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.8, 3.065882352941176)","(9.0, 15.5, 10.083333333333334)"
09-01-2023 16:14:46.748860,"(15.0, 65.0, 43.5)","(3.5, 5.7, 4.254347826086956)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.8, 3.065882352941176)","(9.0, 15.5, 10.083333333333334)"
09-01-2023 16:14:48.025233,"(15.0, 65.0, 43.5)","(3.5, 5.7, 4.254347826086956)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.8, 3.065882352941176)","(9.0, 15.5, 10.083333333333334)"
09-01-2023 16:14:49.270677,"(15.0, 65.0, 43.5)","(3.5, 5.7, 4.254347826086956)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.8, 3.065882352941176)","(9.0, 15.5, 11.833333333333334)"
09-01-2023 16:14:50.518557,"(15.0, 65.0, 43.5)","(3.5, 5.7, 4.254347826086956)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.8, 3.065882352941176)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:51.934977,"(15.0, 65.0, 43.5)","(3.5, 5.7, 4.254347826086956)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 262.5)","(2.8, 3.8, 2.9055882352941174)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:53.646661,"(15.0, 80.0, 27.8)","(3.5, 5.7, 4.254347826086956)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 450.0, 315.0)","(2.8, 3.75, 3.1215384615384614)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:55.958994,"(15.0, 80.0, 27.8)","(3.5, 5.7, 4.254347826086956)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 315.0)","(2.8, 3.7, 3.0866666666666664)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:57.765743,"(15.0, 80.0, 43.125)","(3.5, 5.7, 4.254347826086956)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 315.0)","(2.8, 3.7, 3.0454545454545454)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:14:58.883683,"(15.0, 80.0, 43.125)","(3.5, 5.7, 4.254347826086956)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 315.0)","(2.8, 3.7, 2.864444444444444)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:15:00.046206,"(15.0, 80.0, 27.272727272727273)","(3.5, 5.7, 4.254347826086956)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 315.0)","(2.8, 3.7, 2.8284615384615384)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:15:01.188448,"(15.0, 80.0, 27.272727272727273)","(3.5, 5.7, 4.254347826086956)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 315.0)","(2.8, 3.65, 3.0217647058823527)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:15:02.425536,"(15.0, 80.0, 27.272727272727273)","(3.5, 5.7, 4.254347826086956)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 317.5)","(2.8, 3.65, 3.0217647058823527)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:15:03.650631,"(15.0, 80.0, 27.272727272727273)","(3.5, 5.7, 4.254347826086956)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 317.5)","(2.8, 3.65, 3.0217647058823527)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:15:04.851288,"(15.0, 80.0, 27.272727272727273)","(3.5, 5.7, 4.254347826086956)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 317.5)","(2.8, 3.65, 2.875111111111111)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:15:06.085564,"(15.0, 80.0, 27.272727272727273)","(3.5, 5.9, 4.289130434782609)","(5.0, 9.0, 6.213333333333333)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 317.5)","(2.8, 3.85, 3.0349999999999997)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:15:07.231221,"(15.0, 80.0, 27.272727272727273)","(3.5, 5.9, 4.289130434782609)","(5.0, 9.0, 5.5)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 317.5)","(2.8, 3.8, 3.0349999999999997)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:15:08.441571,"(15.0, 80.0, 27.272727272727273)","(3.5, 5.9, 4.289130434782609)","(5.0, 5.9, 6.242857142857143)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 317.5)","(2.8, 3.8, 3.0454545454545454)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:15:09.689596,"(15.0, 80.0, 27.272727272727273)","(3.5, 5.9, 4.289130434782609)","(5.0, 8.6, 6.6)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 317.5)","(2.8, 3.7, 3.0454545454545454)","(9.0, 17.5, 10.083333333333334)"
09-01-2023 16:15:10.948081,"(15.0, 80.0, 27.272727272727273)","(3.5, 5.9, 4.289130434782609)","(5.0, 8.6, 6.6)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 317.5)","(2.8, 3.7, 2.864444444444444)","(9.0, 15.5, 10.083333333333334)"
09-01-2023 16:15:12.210811,"(15.0, 80.0, 27.272727272727273)","(3.5, 5.9, 4.289130434782609)","(5.0, 8.6, 6.822222222222222)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 317.5)","(2.8, 3.7, 3.1215384615384614)","(9.0, 15.5, 11.833333333333334)"
09-01-2023 16:15:13.314372,"(15.0, 80.0, 27.272727272727273)","(3.5, 5.9, 4.289130434782609)","(5.0, 8.6, 6.822222222222222)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 317.5)","(2.8, 3.7, 3.1215384615384614)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:15:14.406322,"(15.0, 80.0, 27.272727272727273)","(3.5, 5.9, 4.289130434782609)","(5.0, 8.6, 6.822222222222222)","(3.8, 6.4, 3.9775)","(61.0, 550.0, 317.5)","(2.8, 3.7, 3.1215384615384614)","(9.0, 17.5, 11.833333333333334)"
09-01-2023 16:15:15.635084,"(15.0, 80.0, 29.09090909090909)","(3.5, 5.9, 4.289130434782609)","(5.0, 8.6, 7.4)","(3.8, 6.4, 5.416666666666667)","(61.0, 550.0, 317.5)","(2.8, 3.7, 3.413333333333333)","(9.0, 17.5, 10.416666666666666)"
09-01-2023 16:15:16.841808,"(15.0, 80.0, 29.09090909090909)","(3.5, 5.8, 5.183333333333334)","(5.0, 8.4, 7.133333333333334)","(3.8, 6.2, 4.633333333333334)","(61.0, 550.0, 500.5)","(2.8, 3.6, 2.9214285714285713)","(9.0, 17.5, 11.125)"
09-01-2023 16:15:18.077033,"(15.0, 80.0, 29.09090909090909)","(3.5, 5.8, 5.183333333333334)","(5.0, 8.0, 6.6000000000000005)","(3.8, 6.2, 4.633333333333334)","(61.0, 550.0, 270.0)","(2.8, 3.65, 2.9214285714285713)","(9.0, 17.5, 10.5)"
09-01-2023 16:15:19.273128,"(15.0, 80.0, 29.09090909090909)","(3.5, 5.8, 5.183333333333334)","(5.0, 8.4, 6.6000000000000005)","(3.8, 6.2, 4.633333333333334)","(61.0, 450.0, 270.0)","(2.8, 3.65, 3.083333333333333)","(9.0, 18.0, 10.5)"
09-01-2023 16:15:20.442145,"(15.0, 80.0, 29.09090909090909)","(3.5, 5.8, 5.183333333333334)","(5.0, 8.4, 6.6000000000000005)","(3.8, 6.2, 5.416666666666667)","(61.0, 450.0, 270.0)","(2.8, 3.65, 2.8445238095238095)","(9.0, 18.0, 10.5)"
09-01-2023 16:15:21.607145,"(15.0, 80.0, 29.09090909090909)","(3.5, 5.8, 5.183333333333334)","(5.0, 8.4, 6.6000000000000005)","(3.8, 6.2, 4.633333333333334)","(61.0, 450.0, 270.0)","(2.8, 3.85, 2.8445238095238095)","(9.0, 18.0, 10.5)"
09-01-2023 16:15:22.769519,"(15.0, 80.0, 29.09090909090909)","(3.5, 5.8, 5.183333333333334)","(5.0, 8.4, 6.6000000000000005)","(3.8, 6.2, 4.633333333333334)","(61.0, 450.0, 270.0)","(2.8, 3.85, 3.1466666666666665)","(9.0, 18.0, 10.5)"
09-01-2023 16:15:23.991788,"(15.0, 80.0, 29.09090909090909)","(3.5, 5.8, 5.183333333333334)","(5.0, 8.4, 6.306666666666667)","(3.8, 6.2, 4.633333333333334)","(61.0, 450.0, 270.0)","(2.8, 3.8, 2.8915384615384614)","(9.0, 18.0, 10.5)"
09-01-2023 16:15:25.351115,"(15.0, 75.0, 29.666666666666668)","(3.5, 5.8, 5.183333333333334)","(5.0, 8.8, 7.533333333333333)","(3.8, 6.2, 4.633333333333334)","(61.0, 450.0, 270.0)","(2.8, 3.75, 2.928888888888889)","(9.0, 18.0, 10.5)"
09-01-2023 16:15:26.584384,"(15.0, 75.0, 29.666666666666668)","(3.5, 5.8, 5.183333333333334)","(5.0, 8.6, 7.533333333333333)","(3.8, 6.2, 4.633333333333334)","(61.0, 450.0, 270.0)","(2.8, 3.8, 3.13)","(9.0, 18.0, 10.5)"
09-01-2023 16:15:27.761989,"(15.0, 75.0, 29.666666666666668)","(3.5, 5.8, 5.183333333333334)","(5.0, 8.6, 7.533333333333333)","(3.8, 6.2, 4.633333333333334)","(61.0, 450.0, 270.0)","(2.8, 3.75, 3.13)","(9.0, 18.0, 10.5)"
09-01-2023 16:15:29.029913,"(15.0, 75.0, 29.666666666666668)","(3.5, 5.8, 5.183333333333334)","(5.0, 8.6, 7.533333333333333)","(3.8, 6.2, 5.5285714285714285)","(61.0, 450.0, 270.0)","(2.8, 3.8, 3.1466666666666665)","(9.0, 18.0, 10.5)"
09-01-2023 16:15:30.552837,"(15.0, 75.0, 29.666666666666668)","(3.5, 5.8, 5.183333333333334)","(5.0, 8.6, 7.533333333333333)","(3.8, 6.2, 5.5285714285714285)","(61.0, 450.0, 270.0)","(2.8, 3.8, 3.1133333333333333)","(9.0, 18.0, 10.5)"
09-01-2023 16:15:32.067160,"(15.0, 75.0, 29.666666666666668)","(3.5, 5.8, 5.183333333333334)","(5.0, 8.6, 7.533333333333333)","(3.8, 6.2, 5.5285714285714285)","(61.0, 450.0, 270.0)","(2.8, 3.7, 3.1133333333333333)","(9.0, 18.0, 10.5)"
09-01-2023 16:15:33.314037,"(15.0, 75.0, 29.666666666666668)","(3.5, 5.8, 5.183333333333334)","(5.0, 8.6, 7.533333333333333)","(3.8, 6.2, 5.838461538461539)","(61.0, 450.0, 320.0)","(2.8, 3.7, 3.1133333333333333)","(9.0, 18.0, 10.125)"
09-01-2023 16:15:34.534804,"(15.0, 75.0, 29.666666666666668)","(3.5, 5.8, 5.463636363636364)","(5.0, 8.6, 8.018181818181818)","(3.8, 6.2, 5.838461538461539)","(61.0, 550.0, 320.0)","(2.8, 3.7, 3.1133333333333333)","(9.0, 18.0, 10.125)"
09-01-2023 16:15:35.700345,"(15.0, 75.0, 29.666666666666668)","(3.5, 5.8, 5.463636363636364)","(5.0, 8.6, 8.018181818181818)","(3.8, 6.2, 5.838461538461539)","(61.0, 550.0, 320.0)","(2.8, 3.7, 3.475)","(9.0, 18.0, 10.125)"
