,Tolkowsky,Storm Attack,Drop The Pilot,Giveitallali,Heleva Deel,Harmony Nation,Lexis Choice,Kings Row,Inside Information,The Angels Kiss
05-01-2023 15:00:49.027233,"(2.1, 2.52, 2.526222222222222)","(12.0, 23.0, 23.733333333333334)","(11.0, 13.0, 12.805555555555555)","(11.0, 18.0, 17.65)","(2.9, 3.05, 2.9854545454545454)","(31.0, 65.0, 63.888888888888886)","(15.0, 28.0, 25.23076923076923)","(31.0, 75.0, 63.333333333333336)","(31.0, 65.0, 56.666666666666664)","(71.0, 230.0, 220.0)"
05-01-2023 15:00:50.431871,"(2.1, 2.54, 2.5363636363636366)","(12.0, 24.0, 23.733333333333334)","(11.0, 13.0, 12.805555555555555)","(11.0, 18.0, 17.65)","(2.9, 3.0, 2.9400896860986547)","(31.0, 65.0, 63.888888888888886)","(15.0, 28.0, 25.23076923076923)","(31.0, 75.0, 63.333333333333336)","(31.0, 65.0, 56.666666666666664)","(71.0, 230.0, 220.0)"
05-01-2023 15:00:51.841774,"(2.1, 2.54, 2.5363636363636366)","(12.0, 24.0, 23.789473684210527)","(11.0, 13.0, 12.833333333333334)","(11.0, 18.0, 17.636363636363637)","(2.9, 2.96, 2.894)","(31.0, 65.0, 63.888888888888886)","(15.0, 28.0, 25.23076923076923)","(31.0, 75.0, 63.333333333333336)","(31.0, 65.0, 56.666666666666664)","(71.0, 230.0, 220.0)"
05-01-2023 15:00:53.439087,"(2.1, 2.54, 2.535)","(12.0, 24.0, 23.789473684210527)","(11.0, 13.0, 12.833333333333334)","(11.0, 18.0, 17.636363636363637)","(2.9, 2.94, 2.894)","(31.0, 65.0, 63.888888888888886)","(15.0, 28.0, 25.23076923076923)","(31.0, 75.0, 66.11111111111111)","(31.0, 65.0, 56.666666666666664)","(71.0, 230.0, 220.0)"
05-01-2023 15:00:54.938934,"(2.1, 2.54, 2.5349367088607595)","(12.0, 24.0, 23.789473684210527)","(11.0, 13.0, 12.805555555555555)","(11.0, 18.5, 18.555555555555557)","(2.9, 2.94, 2.916470588235294)","(31.0, 65.0, 63.888888888888886)","(15.0, 28.0, 25.88235294117647)","(31.0, 75.0, 66.11111111111111)","(31.0, 65.0, 56.666666666666664)","(71.0, 230.0, 220.0)"
05-01-2023 15:00:56.451794,"(2.1, 2.54, 2.5349367088607595)","(12.0, 24.0, 23.789473684210527)","(11.0, 13.0, 12.805555555555555)","(11.0, 19.0, 18.77777777777778)","(2.9, 2.94, 2.9112)","(31.0, 65.0, 63.888888888888886)","(15.0, 28.0, 26.105263157894736)","(31.0, 75.0, 66.11111111111111)","(31.0, 65.0, 56.666666666666664)","(71.0, 230.0, 220.0)"
05-01-2023 15:00:58.111476,"(2.1, 2.54, 2.528235294117647)","(12.0, 24.0, 23.789473684210527)","(11.0, 13.0, 12.711538461538462)","(11.0, 19.0, 18.794117647058822)","(2.9, 2.94, 2.9112)","(31.0, 65.0, 57.5)","(15.0, 28.0, 26.105263157894736)","(31.0, 75.0, 66.11111111111111)","(31.0, 65.0, 56.666666666666664)","(71.0, 230.0, 220.0)"
05-01-2023 15:00:59.848458,"(2.1, 2.54, 2.528235294117647)","(12.0, 24.0, 24.545454545454547)","(11.0, 13.0, 12.761904761904763)","(12.0, 19.5, 18.375)","(2.9, 2.94, 2.9107692307692306)","(31.0, 65.0, 60.0)","(15.0, 28.0, 26.105263157894736)","(31.0, 75.0, 66.11111111111111)","(31.0, 65.0, 56.666666666666664)","(71.0, 230.0, 220.0)"
05-01-2023 15:01:01.206951,"(2.2, 2.54, 2.528235294117647)","(13.0, 26.0, 24.8)","(11.0, 13.0, 12.761904761904763)","(12.0, 18.5, 18.884615384615383)","(2.9, 2.92, 2.9084848484848482)","(31.0, 65.0, 60.0)","(15.0, 28.0, 26.105263157894736)","(31.0, 75.0, 66.11111111111111)","(31.0, 65.0, 56.666666666666664)","(71.0, 230.0, 220.0)"
05-01-2023 15:01:02.583945,"(2.2, 2.54, 2.528235294117647)","(13.0, 25.0, 24.8)","(11.0, 13.0, 12.583333333333334)","(12.0, 19.0, 18.884615384615383)","(2.9, 2.92, 2.9084848484848482)","(31.0, 65.0, 60.0)","(16.0, 28.0, 25.875)","(31.0, 75.0, 66.11111111111111)","(31.0, 65.0, 56.666666666666664)","(71.0, 230.0, 220.0)"
05-01-2023 15:01:04.004934,"(2.2, 2.54, 2.5341176470588236)","(14.0, 25.0, 24.8)","(11.0, 13.0, 12.135135135135135)","(13.0, 19.0, 18.69047619047619)","(2.8, 2.92, 2.8752511415525115)","(41.0, 65.0, 60.0)","(16.0, 28.0, 25.875)","(31.0, 75.0, 66.11111111111111)","(31.0, 65.0, 57.30769230769231)","(71.0, 230.0, 220.0)"
05-01-2023 15:01:05.462632,"(2.2, 2.58, 2.5632323232323233)","(14.0, 25.0, 24.8)","(11.0, 12.5, 12.108695652173912)","(13.0, 19.5, 18.69047619047619)","(2.8, 2.88, 2.8367441860465115)","(41.0, 65.0, 60.0)","(16.0, 28.0, 25.875)","(31.0, 75.0, 63.0)","(31.0, 65.0, 57.30769230769231)","(71.0, 230.0, 220.0)"
05-01-2023 15:01:06.911760,"(2.2, 2.6, 2.5842105263157897)","(14.0, 25.0, 24.166666666666668)","(11.0, 12.5, 12.125)","(13.0, 19.5, 18.76086956521739)","(2.8, 2.84, 2.8364102564102565)","(41.0, 65.0, 64.47368421052632)","(16.0, 28.0, 26.11111111111111)","(31.0, 75.0, 72.89473684210526)","(31.0, 65.0, 61.774193548387096)","(71.0, 230.0, 220.0)"
05-01-2023 15:01:08.343633,"(2.2, 2.6, 2.5842105263157897)","(14.0, 25.0, 24.166666666666668)","(11.0, 12.5, 12.125)","(13.0, 19.5, 18.76086956521739)","(2.8, 2.84, 2.8364102564102565)","(41.0, 65.0, 64.47368421052632)","(16.0, 28.0, 26.11111111111111)","(31.0, 75.0, 72.89473684210526)","(31.0, 65.0, 61.774193548387096)","(71.0, 230.0, 220.0)"
05-01-2023 15:01:09.790425,"(2.2, 2.6, 2.583116883116883)","(14.0, 25.0, 24.166666666666668)","(11.0, 12.5, 12.125)","(13.0, 19.5, 19.03846153846154)","(2.8, 2.84, 2.8351724137931034)","(41.0, 65.0, 64.47368421052632)","(16.0, 28.0, 26.11111111111111)","(31.0, 75.0, 73.57142857142857)","(31.0, 65.0, 61.774193548387096)","(71.0, 230.0, 220.0)"
05-01-2023 15:01:11.256942,"(2.2, 2.6, 2.5704545454545453)","(14.0, 25.0, 24.153846153846153)","(11.0, 12.5, 12.1125)","(13.0, 19.5, 18.9375)","(2.8, 2.84, 2.839230769230769)","(41.0, 65.0, 64.47368421052632)","(16.0, 28.0, 25.96)","(31.0, 75.0, 67.5)","(31.0, 65.0, 61.774193548387096)","(71.0, 230.0, 220.0)"
05-01-2023 15:01:12.709682,"(2.2, 2.6, 2.586172839506173)","(14.0, 25.0, 23.82051282051282)","(11.0, 12.5, 12.1125)","(13.0, 19.5, 18.9375)","(2.8, 2.86, 2.839230769230769)","(41.0, 65.0, 64.47368421052632)","(16.0, 28.0, 26.142857142857142)","(31.0, 75.0, 62.5)","(31.0, 65.0, 61.774193548387096)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:14.257570,"(2.2, 2.6, 2.582222222222222)","(14.0, 25.0, 23.82051282051282)","(11.0, 12.5, 12.1125)","(13.0, 19.5, 18.75)","(2.8, 2.86, 2.839230769230769)","(41.0, 65.0, 64.47368421052632)","(16.0, 28.0, 26.142857142857142)","(31.0, 75.0, 62.5)","(31.0, 65.0, 61.774193548387096)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:15.670599,"(2.2, 2.6, 2.582222222222222)","(14.0, 25.0, 23.82051282051282)","(11.0, 12.5, 12.1125)","(13.0, 19.5, 18.75)","(2.8, 2.86, 2.839230769230769)","(41.0, 65.0, 64.47368421052632)","(16.0, 28.0, 26.09090909090909)","(31.0, 75.0, 62.5)","(31.0, 65.0, 61.5625)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:17.039865,"(2.2, 2.6, 2.588)","(14.0, 25.0, 23.82051282051282)","(11.0, 12.5, 12.1125)","(13.0, 19.5, 18.8)","(2.8, 2.86, 2.8393630573248405)","(41.0, 65.0, 67.11538461538461)","(16.0, 28.0, 26.444444444444443)","(31.0, 75.0, 68.33333333333333)","(31.0, 65.0, 61.5625)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:18.370690,"(2.2, 2.6, 2.599090909090909)","(14.0, 25.0, 23.82051282051282)","(11.0, 12.5, 12.1125)","(13.0, 19.0, 18.714285714285715)","(2.8, 2.86, 2.8393630573248405)","(41.0, 70.0, 67.11538461538461)","(16.0, 28.0, 26.384615384615383)","(31.0, 70.0, 62.5)","(31.0, 65.0, 61.5625)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:19.663610,"(2.2, 2.6, 2.598181818181818)","(14.0, 25.0, 23.82051282051282)","(11.0, 12.5, 12.1125)","(13.0, 19.0, 18.714285714285715)","(2.8, 2.86, 2.8393630573248405)","(41.0, 70.0, 64.54545454545455)","(16.0, 28.0, 26.25)","(31.0, 70.0, 64.11764705882354)","(31.0, 65.0, 61.5625)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:20.992670,"(2.2, 2.6, 2.5940909090909092)","(14.0, 25.0, 23.82051282051282)","(11.0, 12.5, 12.1125)","(13.0, 19.0, 18.714285714285715)","(2.8, 2.86, 2.8449462365591396)","(41.0, 65.0, 64.54545454545455)","(16.0, 28.0, 26.25)","(31.0, 70.0, 64.11764705882354)","(31.0, 65.0, 61.5625)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:22.308566,"(2.2, 2.6, 2.5940909090909092)","(14.0, 25.0, 23.82051282051282)","(11.0, 12.5, 12.125)","(13.0, 19.0, 18.714285714285715)","(2.8, 2.86, 2.8449462365591396)","(41.0, 65.0, 64.54545454545455)","(16.0, 28.0, 26.25)","(31.0, 70.0, 64.11764705882354)","(31.0, 65.0, 61.07142857142857)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:23.675686,"(2.2, 2.6, 2.5940909090909092)","(14.0, 25.0, 23.82051282051282)","(11.0, 12.5, 12.125)","(13.0, 19.0, 18.75)","(2.8, 2.86, 2.834181818181818)","(41.0, 65.0, 64.54545454545455)","(16.0, 28.0, 26.384615384615383)","(31.0, 70.0, 64.11764705882354)","(31.0, 65.0, 61.07142857142857)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:25.071303,"(2.2, 2.6, 2.5940909090909092)","(14.0, 25.0, 23.930232558139537)","(11.0, 13.5, 12.928571428571429)","(13.0, 19.0, 18.75)","(2.8, 2.84, 2.831627906976744)","(41.0, 65.0, 64.54545454545455)","(16.0, 28.0, 26.384615384615383)","(31.0, 70.0, 65.0)","(31.0, 65.0, 61.07142857142857)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:26.509733,"(2.2, 2.6, 2.595357142857143)","(14.0, 25.0, 23.930232558139537)","(11.0, 13.5, 12.928571428571429)","(13.0, 19.0, 18.75)","(2.8, 2.84, 2.831627906976744)","(41.0, 65.0, 64.54545454545455)","(16.0, 28.0, 26.384615384615383)","(31.0, 70.0, 65.0)","(31.0, 65.0, 61.07142857142857)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:27.866463,"(2.2, 2.6, 2.5965384615384615)","(14.0, 25.0, 25.615384615384617)","(11.0, 13.5, 12.868421052631579)","(13.0, 19.0, 18.75)","(2.8, 2.84, 2.830787878787879)","(41.0, 65.0, 62.5)","(16.0, 28.0, 26.384615384615383)","(31.0, 70.0, 65.0)","(31.0, 65.0, 61.07142857142857)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:29.154060,"(2.2, 2.6, 2.5965384615384615)","(14.0, 27.0, 25.615384615384617)","(11.0, 13.5, 12.928571428571429)","(13.0, 19.0, 18.75)","(2.8, 2.84, 2.8156)","(41.0, 65.0, 62.5)","(16.0, 28.0, 26.64516129032258)","(31.0, 70.0, 65.0)","(31.0, 65.0, 61.07142857142857)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:30.511182,"(2.2, 2.6, 2.5965384615384615)","(14.0, 27.0, 25.347826086956523)","(11.0, 13.5, 13.0)","(13.0, 19.0, 18.77777777777778)","(2.8, 2.82, 2.8177272727272724)","(41.0, 65.0, 62.5)","(16.0, 28.0, 25.98076923076923)","(31.0, 70.0, 65.0)","(31.0, 65.0, 61.07142857142857)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:31.850947,"(2.2, 2.6, 2.5957142857142856)","(14.0, 28.0, 25.52173913043478)","(11.0, 13.5, 13.0)","(13.0, 19.0, 18.822222222222223)","(2.8, 2.82, 2.8177272727272724)","(41.0, 65.0, 63.0)","(16.0, 28.0, 25.98076923076923)","(31.0, 70.0, 67.5)","(31.0, 65.0, 61.333333333333336)","(71.0, 230.0, 223.33333333333334)"
05-01-2023 15:01:33.207371,"(2.2, 2.6, 2.595135135135135)","(14.0, 28.0, 25.52173913043478)","(11.0, 13.5, 12.833333333333334)","(13.0, 19.0, 18.822222222222223)","(2.8, 2.82, 2.7741176470588234)","(41.0, 65.0, 63.333333333333336)","(16.0, 28.0, 25.98076923076923)","(31.0, 75.0, 62.30769230769231)","(31.0, 65.0, 61.333333333333336)","(71.0, 230.0, 225.0)"
05-01-2023 15:01:34.525123,"(2.2, 2.62, 2.618922558922559)","(14.0, 28.0, 25.52173913043478)","(11.0, 13.0, 12.951612903225806)","(13.0, 19.0, 18.65)","(2.8, 2.78, 2.7729824561403507)","(41.0, 65.0, 63.333333333333336)","(16.0, 28.0, 26.017857142857142)","(31.0, 70.0, 64.11764705882354)","(31.0, 65.0, 61.333333333333336)","(71.0, 230.0, 225.0)"
05-01-2023 15:01:35.795679,"(2.2, 2.62, 2.6379411764705885)","(14.0, 28.0, 26.03448275862069)","(11.0, 13.0, 13.236263736263737)","(13.0, 19.0, 18.75)","(2.8, 2.78, 2.713636363636364)","(41.0, 65.0, 63.333333333333336)","(16.0, 28.0, 26.652173913043477)","(31.0, 70.0, 64.11764705882354)","(31.0, 65.0, 61.333333333333336)","(71.0, 230.0, 225.0)"
05-01-2023 15:01:37.054784,"(2.2, 2.64, 2.6379411764705885)","(14.0, 28.0, 26.03448275862069)","(11.0, 13.5, 13.620689655172415)","(13.0, 19.0, 19.023809523809526)","(2.8, 2.72, 2.65125)","(41.0, 65.0, 63.57142857142857)","(16.0, 27.0, 26.692307692307693)","(31.0, 70.0, 61.666666666666664)","(31.0, 65.0, 61.94444444444444)","(71.0, 230.0, 230.0)"
05-01-2023 15:01:38.323736,"(2.2, 2.68, 2.686666666666667)","(14.0, 28.0, 26.1)","(11.0, 14.0, 13.694444444444445)","(13.0, 19.5, 19.118181818181817)","(2.8, 2.68, 2.671764705882353)","(41.0, 65.0, 63.57142857142857)","(16.0, 27.0, 26.0)","(31.0, 70.0, 65.65217391304348)","(31.0, 65.0, 61.333333333333336)","(71.0, 290.0, 227.0)"
05-01-2023 15:01:39.597911,"(2.2, 2.7, 2.688493150684932)","(14.0, 28.0, 26.764705882352942)","(11.0, 14.0, 13.576923076923077)","(13.0, 19.5, 18.666666666666668)","(2.8, 2.76, 2.6935849056603773)","(41.0, 65.0, 64.16666666666667)","(16.0, 27.0, 26.0)","(31.0, 70.0, 65.65217391304348)","(31.0, 65.0, 61.333333333333336)","(71.0, 290.0, 227.0)"
05-01-2023 15:01:40.912775,"(2.2, 2.7, 2.688947368421053)","(14.0, 27.0, 26.764705882352942)","(11.0, 14.0, 13.64516129032258)","(13.0, 19.0, 18.666666666666668)","(2.8, 2.72, 2.698571428571429)","(41.0, 65.0, 64.16666666666667)","(16.0, 27.0, 26.0)","(31.0, 70.0, 56.666666666666664)","(31.0, 65.0, 61.333333333333336)","(71.0, 290.0, 227.0)"
05-01-2023 15:01:42.455338,"(2.2, 2.7, 2.690769230769231)","(14.0, 27.0, 26.764705882352942)","(11.0, 14.0, 13.405405405405405)","(13.0, 19.0, 18.666666666666668)","(2.8, 2.72, 2.7053125000000002)","(41.0, 65.0, 64.16666666666667)","(16.0, 27.0, 26.0)","(31.0, 60.0, 52.0)","(31.0, 65.0, 61.333333333333336)","(71.0, 290.0, 227.0)"
05-01-2023 15:01:44.201491,"(2.2, 2.72, 2.7057943925233645)","(14.0, 27.0, 26.764705882352942)","(11.0, 13.5, 13.354166666666666)","(13.0, 19.0, 18.666666666666668)","(2.8, 2.72, 2.71)","(41.0, 65.0, 64.16666666666667)","(16.0, 27.0, 26.0)","(31.0, 60.0, 51.111111111111114)","(31.0, 65.0, 49.30769230769231)","(71.0, 290.0, 227.0)"
05-01-2023 15:01:45.716277,"(2.25, 2.72, 2.7057943925233645)","(14.0, 27.0, 26.764705882352942)","(11.0, 13.5, 13.354166666666666)","(13.0, 19.0, 18.666666666666668)","(2.7, 2.72, 2.7082051282051283)","(31.0, 65.0, 64.16666666666667)","(17.0, 27.0, 25.925925925925927)","(31.0, 60.0, 50.588235294117645)","(31.0, 65.0, 52.0)","(81.0, 290.0, 227.0)"
05-01-2023 15:01:47.089850,"(2.25, 2.7, 2.6906849315068495)","(14.0, 27.0, 26.5)","(11.0, 13.5, 13.354166666666666)","(13.0, 19.0, 18.625)","(2.7, 2.74, 2.7241025641025645)","(31.0, 65.0, 64.16666666666667)","(17.0, 27.0, 25.925925925925927)","(31.0, 60.0, 50.588235294117645)","(31.0, 60.0, 52.0)","(81.0, 290.0, 227.0)"
05-01-2023 15:01:48.432582,"(2.25, 2.7, 2.6906849315068495)","(14.0, 27.0, 26.5)","(11.0, 13.5, 13.354166666666666)","(13.0, 19.0, 18.625)","(2.7, 2.74, 2.7241025641025645)","(31.0, 65.0, 64.16666666666667)","(17.0, 27.0, 25.925925925925927)","(31.0, 60.0, 50.588235294117645)","(31.0, 60.0, 52.0)","(81.0, 290.0, 227.0)"
05-01-2023 15:01:49.732789,"(2.25, 2.7, 2.6906849315068495)","(14.0, 27.0, 26.5)","(11.0, 13.5, 13.354166666666666)","(13.0, 19.0, 18.625)","(2.7, 2.74, 2.7241025641025645)","(31.0, 65.0, 64.16666666666667)","(17.0, 27.0, 25.925925925925927)","(31.0, 60.0, 50.588235294117645)","(31.0, 60.0, 52.0)","(81.0, 290.0, 227.0)"
05-01-2023 15:01:51.167481,"(2.25, 2.7, 2.6949253731343283)","(14.0, 27.0, 26.5)","(11.0, 13.5, 13.354166666666666)","(13.0, 19.0, 18.625)","(2.7, 2.74, 2.7241176470588235)","(31.0, 65.0, 63.57142857142857)","(17.0, 27.0, 25.775510204081634)","(31.0, 60.0, 53.833333333333336)","(31.0, 60.0, 55.2)","(81.0, 290.0, 227.0)"
05-01-2023 15:01:52.531232,"(2.25, 2.72, 2.7061904761904763)","(14.0, 27.0, 25.5)","(11.0, 14.0, 13.395348837209303)","(13.0, 19.0, 18.625)","(2.7, 2.74, 2.712727272727273)","(31.0, 65.0, 63.57142857142857)","(17.0, 27.0, 25.823529411764707)","(31.0, 55.0, 51.111111111111114)","(31.0, 55.0, 54.3)","(81.0, 290.0, 227.0)"
05-01-2023 15:01:53.821247,"(2.25, 2.72, 2.7085714285714286)","(14.0, 27.0, 25.5)","(11.0, 14.0, 13.704545454545455)","(13.0, 19.0, 18.625)","(2.7, 2.74, 2.711868131868132)","(31.0, 65.0, 63.57142857142857)","(17.0, 27.0, 25.823529411764707)","(31.0, 55.0, 51.5)","(31.0, 55.0, 54.3)","(81.0, 290.0, 227.0)"
05-01-2023 15:01:55.174468,"(2.25, 2.72, 2.7085714285714286)","(14.0, 27.0, 26.857142857142858)","(11.0, 14.0, 13.764705882352942)","(13.0, 19.0, 18.666666666666668)","(2.7, 2.74, 2.64062015503876)","(31.0, 65.0, 63.57142857142857)","(17.0, 27.0, 25.823529411764707)","(31.0, 55.0, 51.5)","(31.0, 55.0, 54.75)","(81.0, 290.0, 227.0)"
05-01-2023 15:01:56.503550,"(2.25, 2.74, 2.7144927536231886)","(14.0, 28.0, 27.7)","(11.0, 14.0, 13.764705882352942)","(13.0, 19.0, 18.822580645161292)","(2.7, 2.66, 2.6272727272727274)","(31.0, 65.0, 63.57142857142857)","(17.0, 27.0, 25.823529411764707)","(31.0, 55.0, 50.625)","(31.0, 60.0, 54.75)","(81.0, 290.0, 227.0)"
05-01-2023 15:01:57.792416,"(2.25, 2.74, 2.7338461538461543)","(15.0, 28.0, 27.7)","(11.0, 14.0, 13.764705882352942)","(13.0, 19.5, 18.822580645161292)","(2.7, 2.64, 2.6254545454545455)","(31.0, 65.0, 63.57142857142857)","(17.0, 27.0, 25.823529411764707)","(31.0, 55.0, 50.625)","(31.0, 60.0, 54.75)","(81.0, 290.0, 227.0)"
05-01-2023 15:01:59.012192,"(2.25, 2.74, 2.735675675675676)","(15.0, 28.0, 27.625)","(11.0, 14.0, 13.764705882352942)","(13.0, 19.5, 18.822580645161292)","(2.7, 2.64, 2.6254545454545455)","(31.0, 65.0, 63.57142857142857)","(17.0, 27.0, 25.823529411764707)","(31.0, 55.0, 49.166666666666664)","(31.0, 60.0, 54.75)","(81.0, 290.0, 227.0)"
05-01-2023 15:02:00.224094,"(2.25, 2.74, 2.7260465116279073)","(15.0, 28.0, 27.625)","(11.0, 14.0, 13.793103448275861)","(13.0, 19.5, 18.6)","(2.7, 2.64, 2.628888888888889)","(31.0, 65.0, 63.57142857142857)","(17.0, 27.0, 25.862745098039216)","(31.0, 55.0, 50.90909090909091)","(31.0, 60.0, 54.166666666666664)","(81.0, 290.0, 227.0)"
05-01-2023 15:02:01.416285,"(2.25, 2.74, 2.731489361702128)","(15.0, 28.0, 27.625)","(11.0, 14.0, 13.793103448275861)","(13.0, 19.5, 18.6)","(2.7, 2.64, 2.628888888888889)","(31.0, 65.0, 63.57142857142857)","(17.0, 27.0, 25.862745098039216)","(31.0, 55.0, 50.90909090909091)","(31.0, 60.0, 54.166666666666664)","(81.0, 290.0, 227.0)"
05-01-2023 15:02:02.784397,"(2.25, 2.74, 2.7311111111111113)","(15.0, 28.0, 27.625)","(11.0, 14.0, 13.820754716981131)","(13.0, 19.5, 19.055555555555557)","(2.7, 2.64, 2.628888888888889)","(31.0, 65.0, 63.57142857142857)","(17.0, 27.0, 25.73913043478261)","(31.0, 55.0, 50.90909090909091)","(31.0, 60.0, 55.333333333333336)","(81.0, 290.0, 253.33333333333334)"
05-01-2023 15:02:04.124869,"(2.25, 2.74, 2.7311111111111113)","(15.0, 28.0, 27.625)","(11.0, 14.0, 13.820754716981131)","(13.0, 19.5, 19.055555555555557)","(2.7, 2.64, 2.621237113402062)","(31.0, 65.0, 61.0)","(17.0, 27.0, 25.862745098039216)","(31.0, 55.0, 52.5)","(31.0, 60.0, 55.333333333333336)","(81.0, 270.0, 236.66666666666666)"
05-01-2023 15:02:05.668719,"(2.25, 2.78, 2.773333333333333)","(15.0, 28.0, 28.0)","(11.0, 13.5, 13.186440677966102)","(13.0, 19.5, 19.147058823529413)","(2.7, 2.62, 2.583233532934132)","(31.0, 65.0, 61.0)","(17.0, 27.0, 25.884615384615383)","(31.0, 55.0, 51.785714285714285)","(31.0, 60.0, 55.333333333333336)","(81.0, 270.0, 236.66666666666666)"
05-01-2023 15:02:07.170897,"(2.25, 2.8, 2.7872)","(15.0, 30.0, 28.0)","(11.0, 13.5, 13.186440677966102)","(13.0, 19.5, 19.2)","(2.6, 2.6, 2.583233532934132)","(41.0, 65.0, 61.0)","(17.0, 27.0, 25.884615384615383)","(31.0, 55.0, 51.785714285714285)","(31.0, 60.0, 55.333333333333336)","(81.0, 270.0, 240.0)"
05-01-2023 15:02:08.711091,"(2.25, 2.8, 2.7872)","(15.0, 30.0, 28.0)","(11.0, 13.5, 13.13)","(13.0, 19.5, 19.27358490566038)","(2.6, 2.6, 2.5831460674157305)","(41.0, 65.0, 61.0)","(17.0, 27.0, 25.884615384615383)","(31.0, 55.0, 52.5)","(31.0, 60.0, 55.333333333333336)","(81.0, 250.0, 305.0)"
05-01-2023 15:02:10.167300,"(2.25, 2.8, 2.7965217391304344)","(16.0, 30.0, 28.0)","(11.0, 13.5, 13.047619047619047)","(13.0, 19.5, 19.055555555555557)","(2.5, 2.6, 2.5768518518518517)","(41.0, 65.0, 61.0)","(18.0, 27.0, 25.884615384615383)","(31.0, 55.0, 52.5)","(31.0, 60.0, 58.69565217391305)","(101.0, 380.0, 295.0)"
05-01-2023 15:02:11.785802,"(2.25, 2.82, 2.7957377049180328)","(16.0, 30.0, 28.0)","(11.0, 13.5, 13.134920634920634)","(13.0, 19.5, 19.166666666666668)","(2.5, 2.6, 2.5772769953051644)","(41.0, 65.0, 61.0)","(18.0, 27.0, 25.884615384615383)","(31.0, 55.0, 52.5)","(31.0, 60.0, 57.916666666666664)","(101.0, 360.0, 273.3333333333333)"
05-01-2023 15:02:13.157758,"(2.25, 2.82, 2.7957377049180328)","(16.0, 30.0, 28.0)","(11.0, 13.5, 13.134920634920634)","(13.0, 19.5, 19.227272727272727)","(2.5, 2.6, 2.5772769953051644)","(41.0, 65.0, 61.0)","(18.0, 27.0, 25.884615384615383)","(31.0, 55.0, 52.5)","(31.0, 60.0, 57.916666666666664)","(101.0, 360.0, 285.0)"
05-01-2023 15:02:14.535013,"(2.25, 2.82, 2.804)","(16.0, 30.0, 28.0)","(11.0, 13.5, 13.134920634920634)","(13.0, 19.5, 19.0)","(2.5, 2.6, 2.5772769953051644)","(41.0, 65.0, 61.0)","(18.0, 27.0, 25.76595744680851)","(31.0, 55.0, 52.1875)","(31.0, 60.0, 58.07692307692308)","(101.0, 340.0, 266.6666666666667)"
05-01-2023 15:02:15.890558,"(2.25, 2.82, 2.8057777777777777)","(17.0, 30.0, 27.4375)","(11.0, 13.5, 13.177966101694915)","(14.0, 19.5, 18.791666666666668)","(2.45, 2.6, 2.5772769953051644)","(41.0, 65.0, 64.33333333333333)","(19.0, 27.0, 25.73913043478261)","(31.0, 55.0, 53.25)","(41.0, 60.0, 63.53658536585366)","(101.0, 340.0, 280.0)"
05-01-2023 15:02:17.184128,"(2.25, 2.82, 2.8057777777777777)","(17.0, 29.0, 27.555555555555557)","(11.0, 13.5, 13.333333333333334)","(14.0, 19.0, 18.821428571428573)","(2.45, 2.6, 2.529736842105263)","(41.0, 65.0, 64.48275862068965)","(19.0, 27.0, 25.862745098039216)","(31.0, 55.0, 53.65384615384615)","(41.0, 65.0, 63.54166666666667)","(101.0, 320.0, 260.0)"
05-01-2023 15:02:18.418935,"(2.25, 2.84, 2.8388888888888886)","(17.0, 29.0, 27.7)","(11.0, 13.5, 13.24025974025974)","(14.0, 19.0, 18.814814814814813)","(2.45, 2.54, 2.5363636363636366)","(41.0, 65.0, 64.48275862068965)","(19.0, 27.0, 25.836363636363636)","(31.0, 55.0, 53.65384615384615)","(41.0, 65.0, 63.54166666666667)","(101.0, 320.0, 246.0)"
05-01-2023 15:02:19.663023,"(2.25, 2.9, 2.8864516129032256)","(17.0, 28.0, 27.7)","(11.0, 13.5, 13.24025974025974)","(14.0, 19.0, 18.666666666666668)","(2.4, 2.54, 2.5095187165775403)","(41.0, 65.0, 63.333333333333336)","(19.0, 27.0, 25.836363636363636)","(31.0, 55.0, 53.65384615384615)","(41.0, 65.0, 63.54166666666667)","(91.0, 310.0, 265.0)"
05-01-2023 15:02:20.864997,"(2.25, 2.92, 2.9044)","(17.0, 28.0, 27.79310344827586)","(11.0, 13.5, 13.038461538461538)","(14.0, 19.0, 18.454545454545453)","(2.4, 2.52, 2.5023529411764707)","(41.0, 65.0, 63.75)","(19.0, 27.0, 25.836363636363636)","(31.0, 55.0, 53.65384615384615)","(41.0, 65.0, 63.57142857142857)","(91.0, 300.0, 244.0)"
