,Mocial Chief,Bombasay,Daunting Queen,Age Of Innocence,Svindal,Starsonic,Bering Sea,Spirit Esprit,Tri Nations
10-01-2023 16:39:51.325351,"(2.6, 3.25, 3.2346625766871164)","(5.5, 6.8, 6.7368421052631575)","(31.0, 130.0, 128.46153846153845)","(2.5, 2.8, 2.7864)","(71.0, 120.0, 103.84615384615384)","(8.5, 11.5, 11.024390243902438)","(21.0, 46.0, 45.42857142857143)","(26.0, 42.0, 40.34285714285714)","(26.0, 36.0, 34.8)"
10-01-2023 16:39:52.427898,"(2.6, 3.25, 3.2039999999999997)","(5.5, 6.8, 6.7368421052631575)","(31.0, 130.0, 128.46153846153845)","(2.5, 2.8, 2.789333333333333)","(71.0, 110.0, 103.84615384615384)","(8.5, 11.5, 11.027027027027026)","(21.0, 46.0, 45.42857142857143)","(26.0, 42.0, 40.34285714285714)","(26.0, 36.0, 34.8)"
10-01-2023 16:39:53.555558,"(2.6, 3.25, 3.2227810650887574)","(5.5, 6.8, 6.773333333333333)","(31.0, 130.0, 128.46153846153845)","(2.5, 2.8, 2.7864)","(71.0, 110.0, 103.84615384615384)","(8.5, 11.5, 11.024390243902438)","(21.0, 48.0, 45.42857142857143)","(26.0, 42.0, 40.34285714285714)","(26.0, 36.0, 34.8)"
10-01-2023 16:39:54.668814,"(2.6, 3.25, 3.2227810650887574)","(5.5, 6.8, 6.773333333333333)","(31.0, 130.0, 128.46153846153845)","(2.5, 2.8, 2.7864)","(71.0, 110.0, 103.84615384615384)","(8.5, 11.5, 11.028571428571428)","(21.0, 48.0, 45.42857142857143)","(26.0, 42.0, 40.34285714285714)","(26.0, 36.0, 34.8)"
10-01-2023 16:39:55.825123,"(2.6, 3.25, 3.2240112994350283)","(5.5, 6.8, 6.773333333333333)","(31.0, 130.0, 128.46153846153845)","(2.5, 2.8, 2.7864)","(71.0, 110.0, 103.84615384615384)","(8.5, 11.5, 11.028571428571428)","(21.0, 48.0, 45.42857142857143)","(26.0, 42.0, 40.34285714285714)","(26.0, 36.0, 34.8)"
10-01-2023 16:39:57.010964,"(2.6, 3.25, 3.2240112994350283)","(5.5, 6.8, 6.773333333333333)","(31.0, 130.0, 127.85714285714286)","(2.5, 2.8, 2.789333333333333)","(71.0, 110.0, 97.0)","(8.5, 11.5, 11.03225806451613)","(21.0, 48.0, 46.2)","(26.0, 42.0, 40.34285714285714)","(26.0, 36.0, 34.8)"
10-01-2023 16:39:58.218747,"(2.6, 3.25, 3.2140625000000003)","(5.5, 6.8, 6.742465753424657)","(31.0, 130.0, 127.85714285714286)","(2.5, 2.8, 2.789333333333333)","(71.0, 100.0, 96.66666666666667)","(8.5, 11.5, 11.03225806451613)","(21.0, 48.0, 46.2)","(26.0, 42.0, 40.333333333333336)","(26.0, 36.0, 34.8)"
10-01-2023 16:39:59.410554,"(2.6, 3.25, 3.2238636363636366)","(5.5, 6.8, 6.742465753424657)","(31.0, 130.0, 127.85714285714286)","(2.5, 2.8, 2.789333333333333)","(71.0, 100.0, 96.66666666666667)","(8.5, 11.5, 11.02127659574468)","(21.0, 48.0, 46.2)","(26.0, 42.0, 40.333333333333336)","(26.0, 36.0, 34.8)"
10-01-2023 16:40:00.590680,"(2.6, 3.25, 3.2238636363636366)","(5.5, 6.8, 6.742465753424657)","(31.0, 130.0, 127.85714285714286)","(2.5, 2.8, 2.789333333333333)","(71.0, 100.0, 96.66666666666667)","(8.5, 11.5, 11.02127659574468)","(21.0, 48.0, 46.2)","(26.0, 42.0, 40.333333333333336)","(26.0, 36.0, 34.8)"
10-01-2023 16:40:01.776216,"(2.6, 3.25, 3.2238636363636366)","(5.5, 6.8, 6.742465753424657)","(31.0, 130.0, 127.85714285714286)","(2.5, 2.8, 2.7876923076923075)","(71.0, 100.0, 96.0)","(8.5, 11.5, 11.02127659574468)","(21.0, 48.0, 46.2)","(26.0, 42.0, 40.333333333333336)","(26.0, 36.0, 34.8)"
10-01-2023 16:40:02.996495,"(2.6, 3.25, 3.2318627450980393)","(5.5, 6.8, 6.735211267605633)","(31.0, 130.0, 127.85714285714286)","(2.5, 2.8, 2.790285714285714)","(71.0, 100.0, 95.88235294117646)","(8.5, 11.5, 11.018518518518519)","(21.0, 48.0, 46.166666666666664)","(26.0, 42.0, 39.5)","(26.0, 36.0, 34.7)"
10-01-2023 16:40:04.184707,"(2.6, 3.3, 3.251923076923077)","(5.5, 6.6, 6.544086021505376)","(31.0, 130.0, 127.85714285714286)","(2.5, 2.8, 2.790285714285714)","(71.0, 100.0, 97.14285714285714)","(8.5, 11.5, 11.155172413793103)","(21.0, 48.0, 47.6)","(26.0, 40.0, 40.34782608695652)","(26.0, 36.0, 34.5)"
10-01-2023 16:40:05.349999,"(2.6, 3.3, 3.2778169014084506)","(5.5, 6.6, 6.56144578313253)","(31.0, 130.0, 125.0)","(2.5, 2.76, 2.7540816326530613)","(71.0, 100.0, 97.14285714285714)","(8.5, 11.5, 11.142857142857142)","(21.0, 50.0, 48.588235294117645)","(26.0, 42.0, 40.34782608695652)","(26.0, 36.0, 34.5)"
10-01-2023 16:40:06.540926,"(2.6, 3.3, 3.2778169014084506)","(5.5, 6.6, 6.56144578313253)","(31.0, 140.0, 122.5)","(2.5, 2.76, 2.7531764705882353)","(71.0, 100.0, 97.14285714285714)","(8.5, 11.5, 11.142857142857142)","(21.0, 50.0, 48.588235294117645)","(26.0, 42.0, 40.34782608695652)","(26.0, 36.0, 34.5)"
10-01-2023 16:40:07.707170,"(2.6, 3.3, 3.2778169014084506)","(5.5, 6.6, 6.56144578313253)","(31.0, 140.0, 122.5)","(2.5, 2.76, 2.7573913043478258)","(71.0, 100.0, 97.14285714285714)","(8.5, 11.5, 11.034883720930232)","(21.0, 50.0, 48.526315789473685)","(26.0, 42.0, 40.34782608695652)","(26.0, 36.0, 34.22222222222222)"
10-01-2023 16:40:08.897228,"(2.6, 3.3, 3.2778169014084506)","(5.5, 6.6, 6.56144578313253)","(31.0, 140.0, 126.66666666666667)","(2.5, 2.76, 2.7573913043478258)","(71.0, 100.0, 97.14285714285714)","(8.5, 11.5, 11.034883720930232)","(21.0, 50.0, 48.666666666666664)","(26.0, 42.0, 38.0)","(26.0, 36.0, 34.22222222222222)"
10-01-2023 16:40:10.040746,"(2.6, 3.3, 3.2778169014084506)","(5.5, 6.6, 6.561904761904762)","(31.0, 140.0, 128.0)","(2.5, 2.76, 2.7616883116883115)","(71.0, 100.0, 97.5)","(8.5, 11.5, 11.091836734693878)","(21.0, 50.0, 48.666666666666664)","(26.0, 42.0, 38.666666666666664)","(26.0, 36.0, 34.3448275862069)"
10-01-2023 16:40:11.232146,"(2.6, 3.3, 3.2806748466257667)","(5.5, 6.8, 6.619178082191781)","(31.0, 140.0, 128.0)","(2.5, 2.78, 2.753643410852713)","(71.0, 100.0, 97.5)","(8.5, 11.5, 11.091836734693878)","(21.0, 50.0, 48.666666666666664)","(26.0, 40.0, 38.666666666666664)","(26.0, 36.0, 34.3448275862069)"
10-01-2023 16:40:12.404049,"(2.6, 3.3, 3.284782608695652)","(5.5, 6.8, 6.628571428571428)","(31.0, 140.0, 128.0)","(2.5, 2.76, 2.7468141592920357)","(71.0, 100.0, 97.5)","(8.5, 11.5, 11.04)","(21.0, 50.0, 48.666666666666664)","(26.0, 40.0, 38.666666666666664)","(26.0, 36.0, 34.3448275862069)"
10-01-2023 16:40:13.532902,"(2.6, 3.3, 3.284782608695652)","(5.5, 6.8, 6.6385964912280695)","(31.0, 140.0, 128.0)","(2.5, 2.76, 2.7468141592920357)","(71.0, 100.0, 97.85714285714286)","(8.5, 11.5, 11.161290322580646)","(21.0, 50.0, 48.73684210526316)","(26.0, 40.0, 38.666666666666664)","(26.0, 36.0, 34.285714285714285)"
10-01-2023 16:40:14.723906,"(2.6, 3.3, 3.2887096774193547)","(5.5, 6.8, 6.6385964912280695)","(31.0, 140.0, 128.0)","(2.5, 2.76, 2.7468141592920357)","(71.0, 100.0, 97.85714285714286)","(8.5, 11.5, 11.161290322580646)","(21.0, 50.0, 47.214285714285715)","(26.0, 40.0, 38.666666666666664)","(26.0, 36.0, 34.285714285714285)"
10-01-2023 16:40:15.839933,"(2.6, 3.35, 3.3051383399209486)","(5.5, 6.8, 6.6385964912280695)","(31.0, 140.0, 128.0)","(2.5, 2.76, 2.7468141592920357)","(71.0, 100.0, 97.5)","(8.5, 11.5, 11.175324675324676)","(21.0, 50.0, 47.214285714285715)","(26.0, 40.0, 38.666666666666664)","(26.0, 36.0, 34.285714285714285)"
10-01-2023 16:40:17.045416,"(2.6, 3.35, 3.3085766423357663)","(5.5, 6.8, 6.628571428571428)","(31.0, 140.0, 125.0)","(2.5, 2.76, 2.744651162790698)","(71.0, 100.0, 97.5)","(8.5, 11.5, 11.175324675324676)","(21.0, 50.0, 47.92)","(26.0, 40.0, 38.588235294117645)","(26.0, 36.0, 34.285714285714285)"
10-01-2023 16:40:18.267060,"(2.6, 3.35, 3.3046052631578946)","(5.5, 6.8, 6.619178082191781)","(31.0, 140.0, 125.0)","(2.5, 2.76, 2.744651162790698)","(71.0, 100.0, 97.5)","(8.5, 11.5, 11.026315789473685)","(21.0, 50.0, 48.22222222222222)","(26.0, 40.0, 38.588235294117645)","(26.0, 36.0, 34.285714285714285)"
10-01-2023 16:40:19.450422,"(2.6, 3.35, 3.3046052631578946)","(5.5, 6.8, 6.6)","(31.0, 140.0, 125.0)","(2.5, 2.76, 2.7355223880597017)","(71.0, 100.0, 97.5)","(8.5, 11.5, 10.954545454545455)","(21.0, 50.0, 48.22222222222222)","(26.0, 40.0, 38.588235294117645)","(26.0, 36.0, 34.285714285714285)"
10-01-2023 16:40:20.625735,"(2.6, 3.4, 3.3721518987341774)","(5.5, 6.8, 6.5793103448275865)","(31.0, 140.0, 133.57142857142856)","(2.5, 2.74, 2.7376470588235295)","(71.0, 100.0, 97.5)","(8.5, 11.0, 10.955645161290322)","(21.0, 50.0, 47.76470588235294)","(26.0, 40.0, 38.588235294117645)","(26.0, 36.0, 34.285714285714285)"
10-01-2023 16:40:21.840611,"(2.6, 3.4, 3.3754125412541254)","(5.5, 6.8, 6.5793103448275865)","(31.0, 140.0, 126.0)","(2.5, 2.74, 2.7178688524590164)","(71.0, 100.0, 97.5)","(8.5, 11.0, 11.228813559322035)","(21.0, 48.0, 47.76470588235294)","(26.0, 40.0, 38.625)","(26.0, 36.0, 34.285714285714285)"
10-01-2023 16:40:23.031950,"(2.6, 3.4, 3.3813636363636363)","(5.5, 6.8, 6.5793103448275865)","(31.0, 140.0, 126.0)","(2.5, 2.72, 2.7178688524590164)","(71.0, 100.0, 97.5)","(8.5, 11.5, 11.228813559322035)","(21.0, 48.0, 47.76470588235294)","(26.0, 40.0, 38.625)","(26.0, 36.0, 34.285714285714285)"
10-01-2023 16:40:24.203908,"(2.6, 3.4, 3.379182156133829)","(5.5, 6.8, 6.5793103448275865)","(31.0, 140.0, 126.0)","(2.5, 2.74, 2.7374248927038627)","(71.0, 100.0, 97.5)","(8.5, 11.5, 11.233333333333334)","(21.0, 48.0, 47.333333333333336)","(26.0, 40.0, 38.625)","(26.0, 36.0, 34.06896551724138)"
10-01-2023 16:40:25.341661,"(2.6, 3.4, 3.3959239130434784)","(5.5, 6.8, 6.5793103448275865)","(31.0, 140.0, 126.875)","(2.5, 2.74, 2.7375510204081634)","(71.0, 100.0, 96.66666666666667)","(8.5, 11.0, 10.85)","(21.0, 48.0, 47.75)","(26.0, 40.0, 38.625)","(26.0, 34.0, 33.666666666666664)"
10-01-2023 16:40:26.522853,"(2.6, 3.4, 3.4398550724637684)","(5.5, 6.8, 6.665306122448979)","(31.0, 140.0, 122.5)","(2.5, 2.74, 2.719372197309417)","(71.0, 100.0, 96.66666666666667)","(8.5, 11.0, 10.835616438356164)","(21.0, 48.0, 47.5)","(26.0, 40.0, 38.625)","(26.0, 34.0, 33.666666666666664)"
10-01-2023 16:40:27.683293,"(2.6, 3.45, 3.4335365853658537)","(5.5, 6.8, 6.6927536231884055)","(31.0, 140.0, 113.75)","(2.5, 2.74, 2.7326829268292685)","(71.0, 100.0, 96.66666666666667)","(8.5, 11.0, 10.764705882352942)","(21.0, 48.0, 45.84615384615385)","(26.0, 40.0, 38.625)","(26.0, 34.0, 33.61904761904762)"
10-01-2023 16:40:28.781152,"(2.6, 3.45, 3.4487261146496815)","(5.5, 6.8, 6.60377358490566)","(41.0, 140.0, 113.75)","(2.5, 2.74, 2.7326829268292685)","(71.0, 100.0, 96.66666666666667)","(8.5, 11.0, 10.764705882352942)","(21.0, 46.0, 45.888888888888886)","(26.0, 40.0, 38.625)","(26.0, 34.0, 33.61904761904762)"
10-01-2023 16:40:29.833100,"(2.6, 3.5, 3.4590909090909094)","(5.5, 6.6, 6.561194029850746)","(41.0, 140.0, 113.75)","(2.5, 2.74, 2.7326829268292685)","(71.0, 100.0, 96.42857142857143)","(8.5, 11.0, 10.767326732673267)","(21.0, 46.0, 45.78947368421053)","(26.0, 40.0, 38.625)","(26.0, 34.0, 33.61904761904762)"
10-01-2023 16:40:30.946810,"(2.6, 3.5, 3.4590909090909094)","(5.5, 6.6, 6.495522388059701)","(41.0, 140.0, 117.5)","(2.5, 2.74, 2.7311111111111113)","(71.0, 100.0, 96.42857142857143)","(8.5, 11.0, 10.767326732673267)","(21.0, 46.0, 45.78947368421053)","(26.0, 40.0, 38.53333333333333)","(26.0, 34.0, 33.61904761904762)"
10-01-2023 16:40:32.062516,"(2.6, 3.5, 3.4770833333333333)","(5.5, 6.6, 6.475409836065574)","(41.0, 140.0, 113.75)","(2.5, 2.74, 2.722857142857143)","(71.0, 100.0, 96.42857142857143)","(8.5, 11.0, 10.767326732673267)","(21.0, 46.0, 45.78947368421053)","(26.0, 40.0, 38.53333333333333)","(26.0, 34.0, 33.61904761904762)"
10-01-2023 16:40:33.245947,"(2.6, 3.6, 3.5660919540229883)","(5.5, 6.6, 6.498666666666667)","(41.0, 140.0, 113.75)","(2.5, 2.68, 2.6498876404494385)","(71.0, 100.0, 96.42857142857143)","(8.5, 11.0, 10.654411764705882)","(21.0, 46.0, 45.78947368421053)","(26.0, 40.0, 38.53333333333333)","(26.0, 34.0, 33.61904761904762)"
10-01-2023 16:40:34.414485,"(2.6, 3.6, 3.5854166666666667)","(5.5, 6.6, 6.498666666666667)","(41.0, 140.0, 113.75)","(2.5, 2.66, 2.635666666666667)","(71.0, 100.0, 96.42857142857143)","(8.5, 11.0, 10.729885057471265)","(21.0, 46.0, 45.78947368421053)","(26.0, 40.0, 38.53333333333333)","(26.0, 34.0, 33.578947368421055)"
10-01-2023 16:40:35.566963,"(2.6, 3.65, 3.6176470588235294)","(5.5, 6.6, 6.498666666666667)","(41.0, 140.0, 116.0)","(2.5, 2.64, 2.635438596491228)","(71.0, 100.0, 96.42857142857143)","(8.5, 11.0, 10.702020202020202)","(21.0, 46.0, 45.78947368421053)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.578947368421055)"
10-01-2023 16:40:36.723744,"(2.6, 3.65, 3.617605633802817)","(5.5, 6.6, 6.498666666666667)","(41.0, 140.0, 116.0)","(2.5, 2.64, 2.635438596491228)","(71.0, 100.0, 96.42857142857143)","(8.5, 11.0, 10.702020202020202)","(21.0, 46.0, 45.78947368421053)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.578947368421055)"
10-01-2023 16:40:37.966001,"(2.6, 3.65, 3.617605633802817)","(5.5, 6.6, 6.472727272727273)","(41.0, 140.0, 116.0)","(2.5, 2.64, 2.635438596491228)","(71.0, 100.0, 96.42857142857143)","(8.5, 11.0, 10.68)","(21.0, 46.0, 45.78947368421053)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.578947368421055)"
10-01-2023 16:40:39.197020,"(2.6, 3.65, 3.617605633802817)","(5.5, 6.6, 6.472727272727273)","(41.0, 140.0, 116.0)","(2.5, 2.64, 2.6354782608695655)","(71.0, 100.0, 96.42857142857143)","(8.5, 11.0, 10.68)","(21.0, 46.0, 45.78947368421053)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.578947368421055)"
10-01-2023 16:40:40.491502,"(2.6, 3.65, 3.5984210526315787)","(5.5, 6.6, 6.472727272727273)","(41.0, 140.0, 116.0)","(2.5, 2.64, 2.6367924528301887)","(71.0, 100.0, 96.66666666666667)","(8.5, 11.0, 10.698529411764707)","(21.0, 46.0, 45.904761904761905)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.578947368421055)"
10-01-2023 16:40:41.769533,"(2.6, 3.65, 3.5984210526315787)","(5.5, 6.6, 6.4982456140350875)","(41.0, 140.0, 128.0)","(2.5, 2.64, 2.636952380952381)","(71.0, 100.0, 96.66666666666667)","(8.5, 11.0, 10.698529411764707)","(21.0, 46.0, 45.904761904761905)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.578947368421055)"
10-01-2023 16:40:43.009651,"(2.6, 3.65, 3.5984210526315787)","(5.5, 6.6, 6.472727272727273)","(41.0, 140.0, 129.0909090909091)","(2.5, 2.64, 2.6361016949152543)","(71.0, 100.0, 96.42857142857143)","(8.5, 11.0, 10.66025641025641)","(21.0, 46.0, 45.904761904761905)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.6)"
10-01-2023 16:40:44.175946,"(2.6, 3.65, 3.5984210526315787)","(5.5, 6.6, 6.472727272727273)","(41.0, 140.0, 129.0909090909091)","(2.5, 2.64, 2.6361016949152543)","(71.0, 100.0, 96.42857142857143)","(8.5, 11.0, 10.65625)","(21.0, 46.0, 45.904761904761905)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.6)"
10-01-2023 16:40:45.327432,"(2.6, 3.65, 3.5984210526315787)","(5.5, 6.6, 6.472727272727273)","(41.0, 140.0, 129.0909090909091)","(2.5, 2.66, 2.642754491017964)","(71.0, 100.0, 96.42857142857143)","(8.5, 11.0, 10.65625)","(21.0, 46.0, 45.904761904761905)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.6)"
10-01-2023 16:40:46.504348,"(2.6, 3.6, 3.584848484848485)","(5.5, 6.6, 6.472727272727273)","(41.0, 140.0, 129.0909090909091)","(2.5, 2.66, 2.6303092783505155)","(71.0, 100.0, 94.16666666666667)","(8.5, 11.0, 10.65625)","(21.0, 46.0, 45.92)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.65217391304348)"
10-01-2023 16:40:47.704595,"(2.6, 3.55, 3.5235099337748346)","(5.5, 6.6, 6.50576923076923)","(41.0, 140.0, 129.0909090909091)","(2.5, 2.66, 2.646788990825688)","(71.0, 95.0, 93.5)","(8.5, 11.0, 10.756637168141593)","(21.0, 46.0, 45.935483870967744)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.724137931034484)"
10-01-2023 16:40:48.897384,"(2.6, 3.6, 3.5566433566433564)","(5.5, 6.6, 6.55304347826087)","(41.0, 140.0, 124.0)","(2.5, 2.66, 2.6490909090909094)","(71.0, 95.0, 93.5)","(8.5, 11.0, 10.756637168141593)","(21.0, 46.0, 45.935483870967744)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.724137931034484)"
10-01-2023 16:40:50.105976,"(2.6, 3.6, 3.5602564102564105)","(5.5, 6.6, 6.55304347826087)","(41.0, 140.0, 124.0)","(2.5, 2.66, 2.650344827586207)","(71.0, 95.0, 93.5)","(8.5, 11.0, 10.7875)","(21.0, 46.0, 45.935483870967744)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.724137931034484)"
10-01-2023 16:40:51.316617,"(2.6, 3.6, 3.557823129251701)","(5.5, 6.6, 6.55304347826087)","(41.0, 140.0, 124.0)","(2.5, 2.66, 2.6501754385964915)","(71.0, 95.0, 93.75)","(8.5, 11.0, 10.844036697247706)","(21.0, 46.0, 45.935483870967744)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.76470588235294)"
10-01-2023 16:40:52.519707,"(2.6, 3.6, 3.558249158249158)","(5.5, 6.6, 6.55304347826087)","(41.0, 140.0, 124.0)","(2.5, 2.66, 2.6501754385964915)","(71.0, 95.0, 93.75)","(8.5, 11.0, 10.844036697247706)","(21.0, 46.0, 45.935483870967744)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.76470588235294)"
10-01-2023 16:40:53.704454,"(2.6, 3.6, 3.557823129251701)","(5.5, 6.6, 6.55304347826087)","(41.0, 140.0, 124.0)","(2.5, 2.66, 2.6501754385964915)","(71.0, 95.0, 93.75)","(8.5, 11.0, 10.867647058823529)","(21.0, 46.0, 45.93103448275862)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.76470588235294)"
10-01-2023 16:40:54.903208,"(2.6, 3.6, 3.557823129251701)","(5.5, 6.8, 6.662773722627737)","(41.0, 140.0, 124.0)","(2.5, 2.66, 2.6402985074626866)","(71.0, 95.0, 93.46153846153847)","(8.5, 11.0, 10.867647058823529)","(21.0, 46.0, 45.93103448275862)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.62162162162162)"
10-01-2023 16:40:56.125341,"(2.6, 3.6, 3.557823129251701)","(5.5, 6.8, 6.776119402985074)","(41.0, 140.0, 124.0)","(2.5, 2.66, 2.6211940298507463)","(71.0, 95.0, 92.5)","(8.5, 11.0, 10.8989898989899)","(21.0, 46.0, 45.93103448275862)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.76470588235294)"
10-01-2023 16:40:57.347561,"(2.6, 3.6, 3.557823129251701)","(5.5, 6.8, 6.709677419354838)","(41.0, 140.0, 124.0)","(2.5, 2.64, 2.628695652173913)","(71.0, 95.0, 92.22222222222223)","(8.5, 11.0, 10.872641509433961)","(21.0, 46.0, 45.93103448275862)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.76470588235294)"
10-01-2023 16:40:58.527819,"(2.6, 3.6, 3.557388316151203)","(5.5, 6.8, 6.709677419354838)","(41.0, 140.0, 124.0)","(2.5, 2.64, 2.605603448275862)","(71.0, 95.0, 92.22222222222223)","(8.5, 11.0, 10.867647058823529)","(21.0, 46.0, 45.93103448275862)","(26.0, 40.0, 38.34782608695652)","(26.0, 34.0, 33.76470588235294)"
10-01-2023 16:40:59.752100,"(2.6, 3.6, 3.557388316151203)","(5.5, 6.8, 6.730864197530864)","(41.0, 140.0, 124.0)","(2.5, 2.62, 2.601780104712042)","(71.0, 95.0, 92.5)","(8.5, 11.0, 11.136363636363637)","(21.0, 46.0, 45.93103448275862)","(26.0, 40.0, 38.642857142857146)","(26.0, 34.0, 33.724137931034484)"
10-01-2023 16:41:00.965740,"(2.6, 3.55, 3.5344017094017093)","(5.5, 6.8, 6.730864197530864)","(41.0, 140.0, 125.0)","(2.5, 2.62, 2.6002272727272726)","(71.0, 95.0, 92.5)","(8.5, 11.5, 11.209677419354838)","(21.0, 46.0, 45.93103448275862)","(26.0, 40.0, 38.642857142857146)","(26.0, 34.0, 33.724137931034484)"
10-01-2023 16:41:02.217074,"(2.6, 3.55, 3.5344017094017093)","(5.5, 6.8, 6.730864197530864)","(41.0, 130.0, 125.71428571428572)","(2.5, 2.62, 2.6033333333333335)","(71.0, 95.0, 91.66666666666667)","(8.5, 11.5, 11.225806451612904)","(21.0, 46.0, 45.93103448275862)","(26.0, 40.0, 38.642857142857146)","(26.0, 34.0, 33.724137931034484)"
10-01-2023 16:41:03.524508,"(2.6, 3.55, 3.534917355371901)","(5.5, 6.8, 6.7206106870229005)","(41.0, 130.0, 120.0)","(2.5, 2.6, 2.614705882352941)","(71.0, 95.0, 92.5)","(8.5, 11.5, 11.327586206896552)","(21.0, 46.0, 45.92307692307692)","(26.0, 40.0, 38.34146341463415)","(26.0, 34.0, 33.806451612903224)"
10-01-2023 16:41:04.784409,"(2.6, 3.55, 3.545049504950495)","(5.5, 6.8, 6.7206106870229005)","(41.0, 130.0, 128.8235294117647)","(2.5, 2.62, 2.5848235294117647)","(71.0, 95.0, 92.5)","(8.5, 11.5, 11.446969696969697)","(21.0, 46.0, 47.05882352941177)","(26.0, 40.0, 39.6)","(26.0, 34.0, 33.0)"
10-01-2023 16:41:06.024789,"(2.6, 3.6, 3.561349693251534)","(5.5, 6.8, 6.695726495726495)","(41.0, 130.0, 128.8235294117647)","(2.5, 2.6, 2.5848235294117647)","(71.0, 95.0, 92.5)","(8.5, 11.5, 11.446969696969697)","(21.0, 48.0, 47.05882352941177)","(26.0, 40.0, 39.6)","(26.0, 34.0, 33.0)"
10-01-2023 16:41:07.271858,"(2.6, 3.6, 3.560126582278481)","(5.5, 6.8, 6.681553398058252)","(41.0, 130.0, 128.75)","(2.5, 2.58, 2.5781069958847738)","(71.0, 95.0, 91.875)","(8.5, 12.0, 11.627659574468085)","(21.0, 48.0, 46.857142857142854)","(26.0, 40.0, 39.0)","(26.0, 34.0, 32.88)"
10-01-2023 16:41:08.506748,"(2.7, 3.6, 3.560126582278481)","(5.5, 6.8, 6.701204819277108)","(41.0, 140.0, 131.42857142857144)","(2.45, 2.58, 2.579213973799127)","(71.0, 95.0, 92.14285714285714)","(8.5, 12.0, 11.617647058823529)","(21.0, 48.0, 46.857142857142854)","(26.0, 40.0, 39.0)","(26.0, 34.0, 32.857142857142854)"
10-01-2023 16:41:09.673448,"(2.7, 3.6, 3.560126582278481)","(5.5, 6.8, 6.701204819277108)","(41.0, 140.0, 131.42857142857144)","(2.45, 2.58, 2.579213973799127)","(71.0, 95.0, 92.14285714285714)","(8.5, 12.0, 11.617647058823529)","(21.0, 48.0, 46.857142857142854)","(26.0, 40.0, 39.0)","(26.0, 34.0, 32.857142857142854)"
10-01-2023 16:41:10.965401,"(2.7, 3.6, 3.5639405204460965)","(5.5, 6.8, 6.681553398058252)","(41.0, 130.0, 124.48275862068965)","(2.45, 2.58, 2.577847533632287)","(71.0, 95.0, 91.875)","(8.5, 12.0, 11.62037037037037)","(21.0, 48.0, 46.666666666666664)","(26.0, 40.0, 38.90909090909091)","(26.0, 34.0, 31.80952380952381)"
10-01-2023 16:41:12.160326,"(2.7, 3.6, 3.5728862973760935)","(5.5, 6.8, 6.681553398058252)","(51.0, 130.0, 124.48275862068965)","(2.45, 2.58, 2.575671641791045)","(71.0, 95.0, 92.72727272727273)","(8.5, 12.0, 11.813953488372093)","(21.0, 48.0, 47.04761904761905)","(26.0, 40.0, 38.90909090909091)","(26.0, 32.0, 31.7)"
10-01-2023 16:41:13.370203,"(2.7, 3.6, 3.5649056603773586)","(5.5, 6.8, 6.681553398058252)","(51.0, 130.0, 122.0)","(2.45, 2.58, 2.573707865168539)","(71.0, 95.0, 92.72727272727273)","(8.5, 12.0, 12.018867924528301)","(21.0, 48.0, 45.0)","(26.0, 40.0, 38.90909090909091)","(26.0, 32.0, 31.767441860465116)"
10-01-2023 16:41:14.507289,"(2.7, 3.6, 3.5649056603773586)","(5.5, 6.8, 6.705109489051095)","(51.0, 130.0, 126.66666666666667)","(2.45, 2.58, 2.5656910569105693)","(71.0, 95.0, 92.72727272727273)","(8.5, 12.5, 12.017543859649123)","(21.0, 46.0, 44.421052631578945)","(26.0, 40.0, 38.90909090909091)","(26.0, 32.0, 31.767441860465116)"
10-01-2023 16:41:15.752230,"(2.7, 3.6, 3.5649056603773586)","(5.5, 6.8, 6.705109489051095)","(51.0, 130.0, 126.66666666666667)","(2.45, 2.58, 2.555944055944056)","(71.0, 95.0, 92.72727272727273)","(8.5, 12.5, 12.017543859649123)","(21.0, 46.0, 44.018691588785046)","(26.0, 40.0, 38.90909090909091)","(26.0, 32.0, 31.767441860465116)"
