,Opawa Eric,Got Faith,Know Effort,Captain Tim,Goofy Adobe,Texas Jewel,My Curly,Tomfoolery
863,"[datetime.datetime(2022, 11, 28, 10, 6, 40, 563694), 2.45, 3.4]","[datetime.datetime(2022, 11, 28, 10, 6, 40, 563694), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 40, 563694), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 40, 563694), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 40, 563694), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 40, 563694), 6.5, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 40, 563694), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 40, 563694), 15.0, 29.0]"
864,"[datetime.datetime(2022, 11, 28, 10, 6, 41, 762112), 2.45, 3.4]","[datetime.datetime(2022, 11, 28, 10, 6, 41, 762112), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 41, 762112), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 41, 762112), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 41, 762112), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 41, 762112), 6.5, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 41, 762112), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 41, 762112), 15.0, 29.0]"
865,"[datetime.datetime(2022, 11, 28, 10, 6, 42, 963482), 2.45, 3.4]","[datetime.datetime(2022, 11, 28, 10, 6, 42, 963482), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 42, 963482), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 42, 963482), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 42, 963482), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 42, 963482), 6.5, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 42, 963482), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 42, 963482), 15.0, 29.0]"
866,"[datetime.datetime(2022, 11, 28, 10, 6, 44, 154865), 2.45, 3.35]","[datetime.datetime(2022, 11, 28, 10, 6, 44, 154865), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 44, 154865), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 44, 154865), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 44, 154865), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 44, 154865), 6.5, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 44, 154865), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 44, 154865), 15.0, 29.0]"
867,"[datetime.datetime(2022, 11, 28, 10, 6, 45, 304736), 2.4, 3.35]","[datetime.datetime(2022, 11, 28, 10, 6, 45, 304736), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 45, 304736), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 45, 304736), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 45, 304736), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 45, 304736), 6.5, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 45, 304736), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 45, 304736), 15.0, 29.0]"
868,"[datetime.datetime(2022, 11, 28, 10, 6, 46, 535093), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 10, 6, 46, 535093), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 46, 535093), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 46, 535093), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 46, 535093), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 46, 535093), 6.5, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 46, 535093), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 46, 535093), 15.0, 29.0]"
869,"[datetime.datetime(2022, 11, 28, 10, 6, 47, 679656), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 10, 6, 47, 679656), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 47, 679656), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 47, 679656), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 47, 679656), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 47, 679656), 6.5, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 47, 679656), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 47, 679656), 15.0, 29.0]"
870,"[datetime.datetime(2022, 11, 28, 10, 6, 48, 841966), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 10, 6, 48, 841966), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 48, 841966), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 48, 841966), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 48, 841966), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 48, 841966), 6.5, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 48, 841966), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 48, 841966), 15.0, 29.0]"
871,"[datetime.datetime(2022, 11, 28, 10, 6, 50, 1172), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 10, 6, 50, 1172), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 50, 1172), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 50, 1172), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 50, 1172), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 50, 1172), 6.5, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 50, 1172), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 50, 1172), 15.0, 29.0]"
872,"[datetime.datetime(2022, 11, 28, 10, 6, 51, 169321), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 10, 6, 51, 169321), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 51, 169321), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 51, 169321), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 51, 169321), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 51, 169321), 6.5, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 51, 169321), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 51, 169321), 15.0, 29.0]"
873,"[datetime.datetime(2022, 11, 28, 10, 6, 52, 373032), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 10, 6, 52, 373032), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 52, 373032), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 52, 373032), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 52, 373032), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 52, 373032), 6.5, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 52, 373032), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 52, 373032), 15.0, 29.0]"
874,"[datetime.datetime(2022, 11, 28, 10, 6, 53, 503011), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 10, 6, 53, 503011), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 53, 503011), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 53, 503011), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 53, 503011), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 53, 503011), 6.5, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 53, 503011), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 53, 503011), 15.0, 29.0]"
875,"[datetime.datetime(2022, 11, 28, 10, 6, 54, 640846), 2.45, 3.4]","[datetime.datetime(2022, 11, 28, 10, 6, 54, 640846), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 54, 640846), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 54, 640846), 61.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 54, 640846), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 54, 640846), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 54, 640846), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 54, 640846), 15.0, 29.0]"
876,"[datetime.datetime(2022, 11, 28, 10, 6, 55, 766194), 2.45, 3.4]","[datetime.datetime(2022, 11, 28, 10, 6, 55, 766194), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 55, 766194), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 55, 766194), 61.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 55, 766194), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 55, 766194), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 55, 766194), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 6, 55, 766194), 15.0, 29.0]"
877,"[datetime.datetime(2022, 11, 28, 10, 6, 56, 897229), 2.45, 3.4]","[datetime.datetime(2022, 11, 28, 10, 6, 56, 897229), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 56, 897229), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 56, 897229), 61.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 6, 56, 897229), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 56, 897229), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 56, 897229), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 6, 56, 897229), 15.0, 38.0]"
878,"[datetime.datetime(2022, 11, 28, 10, 6, 58, 20597), 2.45, 3.35]","[datetime.datetime(2022, 11, 28, 10, 6, 58, 20597), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 58, 20597), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 58, 20597), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 6, 58, 20597), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 58, 20597), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 58, 20597), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 6, 58, 20597), 15.0, 36.0]"
879,"[datetime.datetime(2022, 11, 28, 10, 6, 59, 151725), 2.45, 3.35]","[datetime.datetime(2022, 11, 28, 10, 6, 59, 151725), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 6, 59, 151725), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 6, 59, 151725), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 6, 59, 151725), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 6, 59, 151725), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 6, 59, 151725), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 6, 59, 151725), 15.0, 36.0]"
880,"[datetime.datetime(2022, 11, 28, 10, 7, 0, 296813), 2.45, 3.35]","[datetime.datetime(2022, 11, 28, 10, 7, 0, 296813), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 7, 0, 296813), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 7, 0, 296813), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 0, 296813), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 0, 296813), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 0, 296813), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 0, 296813), 15.0, 36.0]"
881,"[datetime.datetime(2022, 11, 28, 10, 7, 1, 438107), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 1, 438107), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 7, 1, 438107), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 7, 1, 438107), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 1, 438107), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 1, 438107), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 1, 438107), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 1, 438107), 15.0, 36.0]"
882,"[datetime.datetime(2022, 11, 28, 10, 7, 2, 569876), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 2, 569876), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 7, 2, 569876), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 7, 2, 569876), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 2, 569876), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 2, 569876), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 2, 569876), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 2, 569876), 15.0, 36.0]"
883,"[datetime.datetime(2022, 11, 28, 10, 7, 3, 695851), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 3, 695851), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 10, 7, 3, 695851), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 7, 3, 695851), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 3, 695851), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 3, 695851), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 3, 695851), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 3, 695851), 15.0, 36.0]"
884,"[datetime.datetime(2022, 11, 28, 10, 7, 4, 827984), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 4, 827984), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 4, 827984), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 7, 4, 827984), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 4, 827984), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 4, 827984), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 4, 827984), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 4, 827984), 15.0, 36.0]"
885,"[datetime.datetime(2022, 11, 28, 10, 7, 5, 955383), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 5, 955383), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 5, 955383), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 7, 5, 955383), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 5, 955383), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 5, 955383), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 5, 955383), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 5, 955383), 15.0, 36.0]"
886,"[datetime.datetime(2022, 11, 28, 10, 7, 7, 86699), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 7, 86699), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 7, 86699), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 7, 7, 86699), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 7, 86699), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 7, 86699), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 7, 86699), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 7, 86699), 15.0, 36.0]"
887,"[datetime.datetime(2022, 11, 28, 10, 7, 8, 217676), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 8, 217676), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 8, 217676), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 7, 8, 217676), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 8, 217676), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 8, 217676), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 8, 217676), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 8, 217676), 15.0, 36.0]"
888,"[datetime.datetime(2022, 11, 28, 10, 7, 9, 353087), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 9, 353087), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 9, 353087), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 9, 353087), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 9, 353087), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 9, 353087), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 9, 353087), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 9, 353087), 15.0, 36.0]"
889,"[datetime.datetime(2022, 11, 28, 10, 7, 10, 497925), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 10, 497925), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 10, 497925), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 10, 497925), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 10, 497925), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 10, 497925), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 10, 497925), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 10, 497925), 15.0, 36.0]"
890,"[datetime.datetime(2022, 11, 28, 10, 7, 11, 623232), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 11, 623232), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 11, 623232), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 11, 623232), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 11, 623232), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 11, 623232), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 11, 623232), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 11, 623232), 15.0, 36.0]"
891,"[datetime.datetime(2022, 11, 28, 10, 7, 12, 767802), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 12, 767802), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 12, 767802), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 12, 767802), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 12, 767802), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 12, 767802), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 12, 767802), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 12, 767802), 15.0, 36.0]"
892,"[datetime.datetime(2022, 11, 28, 10, 7, 13, 900425), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 13, 900425), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 13, 900425), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 13, 900425), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 13, 900425), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 13, 900425), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 13, 900425), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 13, 900425), 15.0, 36.0]"
893,"[datetime.datetime(2022, 11, 28, 10, 7, 15, 45274), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 15, 45274), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 15, 45274), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 15, 45274), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 15, 45274), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 15, 45274), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 15, 45274), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 15, 45274), 15.0, 36.0]"
894,"[datetime.datetime(2022, 11, 28, 10, 7, 16, 185843), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 16, 185843), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 16, 185843), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 16, 185843), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 16, 185843), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 16, 185843), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 16, 185843), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 16, 185843), 15.0, 36.0]"
895,"[datetime.datetime(2022, 11, 28, 10, 7, 17, 320650), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 17, 320650), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 17, 320650), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 17, 320650), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 17, 320650), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 17, 320650), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 17, 320650), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 17, 320650), 15.0, 36.0]"
896,"[datetime.datetime(2022, 11, 28, 10, 7, 18, 492193), 2.45, 3.3]","[datetime.datetime(2022, 11, 28, 10, 7, 18, 492193), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 18, 492193), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 18, 492193), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 18, 492193), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 18, 492193), 7.0, 9.6]","[datetime.datetime(2022, 11, 28, 10, 7, 18, 492193), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 18, 492193), 15.0, 36.0]"
897,"[datetime.datetime(2022, 11, 28, 10, 7, 19, 643927), 2.45, 3.25]","[datetime.datetime(2022, 11, 28, 10, 7, 19, 643927), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 19, 643927), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 19, 643927), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 19, 643927), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 19, 643927), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 10, 7, 19, 643927), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 19, 643927), 15.0, 36.0]"
898,"[datetime.datetime(2022, 11, 28, 10, 7, 20, 785148), 2.45, 3.25]","[datetime.datetime(2022, 11, 28, 10, 7, 20, 785148), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 20, 785148), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 20, 785148), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 20, 785148), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 20, 785148), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 10, 7, 20, 785148), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 20, 785148), 15.0, 36.0]"
899,"[datetime.datetime(2022, 11, 28, 10, 7, 21, 913399), 2.45, 3.2]","[datetime.datetime(2022, 11, 28, 10, 7, 21, 913399), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 21, 913399), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 21, 913399), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 21, 913399), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 21, 913399), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 10, 7, 21, 913399), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 21, 913399), 15.0, 36.0]"
900,"[datetime.datetime(2022, 11, 28, 10, 7, 23, 48473), 2.45, 3.2]","[datetime.datetime(2022, 11, 28, 10, 7, 23, 48473), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 23, 48473), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 23, 48473), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 23, 48473), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 23, 48473), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 10, 7, 23, 48473), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 7, 23, 48473), 15.0, 36.0]"
901,"[datetime.datetime(2022, 11, 28, 10, 7, 24, 172074), 2.45, 3.2]","[datetime.datetime(2022, 11, 28, 10, 7, 24, 172074), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 24, 172074), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 24, 172074), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 24, 172074), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 24, 172074), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 10, 7, 24, 172074), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 7, 24, 172074), 15.0, 36.0]"
902,"[datetime.datetime(2022, 11, 28, 10, 7, 25, 303644), 2.45, 3.2]","[datetime.datetime(2022, 11, 28, 10, 7, 25, 303644), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 25, 303644), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 25, 303644), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 25, 303644), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 25, 303644), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 10, 7, 25, 303644), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 7, 25, 303644), 15.0, 36.0]"
903,"[datetime.datetime(2022, 11, 28, 10, 7, 26, 435067), 2.45, 3.2]","[datetime.datetime(2022, 11, 28, 10, 7, 26, 435067), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 7, 26, 435067), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 10, 7, 26, 435067), 61.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 7, 26, 435067), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 10, 7, 26, 435067), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 10, 7, 26, 435067), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 7, 26, 435067), 15.0, 36.0]"
