,Burns Bay,Luxury Lad,Be My Rock,Stompem Nz,Animado,Yep Got Chooks,Speak With Sam,Bangkok Deejay,Much Bettor Nz,Karloo Bradley Nz
16-12-2022 14:52:47.995973,"(1.55, 1.89, 1.835)","(14.0, 19.0, 16.833333333333332)","(15.0, 28.0, 21.333333333333332)","(91.0, 99999, 99990)","(9.0, 14.5, 13.333333333333334)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.4)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:49.358030,"(1.55, 1.87, 1.8525)","(14.0, 19.0, 15.285714285714285)","(15.0, 28.0, 26.25)","(91.0, 99999, 99990)","(9.0, 14.5, 13.625)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:50.832509,"(1.55, 1.89, 1.8599999999999999)","(14.0, 19.0, 17.0)","(15.0, 28.0, 26.25)","(91.0, 99999, 99990)","(9.0, 14.5, 13.625)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 68.6)","(4.4, 5.9, 4.85)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:52.273367,"(1.55, 1.89, 1.8599999999999999)","(14.0, 18.5, 15.285714285714285)","(15.0, 28.0, 26.25)","(91.0, 99999, 99990)","(9.0, 14.5, 13.625)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 68.6)","(4.4, 5.9, 4.85)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:53.847210,"(1.55, 1.89, 1.8599999999999999)","(14.0, 19.0, 15.285714285714285)","(15.0, 28.0, 26.25)","(91.0, 99999, 99990)","(9.0, 14.5, 13.625)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 68.6)","(4.4, 5.9, 5.199999999999999)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:55.302516,"(1.55, 1.89, 1.8599999999999999)","(14.0, 19.0, 15.285714285714285)","(15.0, 28.0, 26.25)","(91.0, 99999, 99990)","(9.0, 14.5, 13.625)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 4.966666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:56.581108,"(1.55, 1.89, 1.8824999999999998)","(14.0, 19.0, 15.285714285714285)","(15.0, 28.0, 24.0625)","(91.0, 99999, 99990)","(9.0, 14.5, 13.625)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.7, 4.966666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:57.910195,"(1.55, 1.89, 1.8824999999999998)","(14.0, 19.0, 15.285714285714285)","(15.0, 28.0, 24.0625)","(91.0, 99999, 99990)","(9.0, 14.5, 13.625)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.7, 4.966666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:59.233809,"(1.55, 1.89, 1.8824999999999998)","(14.0, 19.0, 15.285714285714285)","(15.0, 28.0, 24.0625)","(91.0, 99999, 99990)","(9.0, 14.5, 13.625)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.7, 5.1)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:00.564444,"(1.55, 1.89, 1.8824999999999998)","(14.0, 19.0, 15.285714285714285)","(15.0, 28.0, 23.333333333333336)","(91.0, 99999, 99990)","(9.0, 14.5, 13.625)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.7, 5.166666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:02.031073,"(1.55, 1.89, 1.8829411764705881)","(14.0, 19.0, 17.0)","(15.0, 27.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 12.75)","(61.0, 140.0, 83.33333333333333)","(41.0, 85.0, 68.6)","(4.4, 5.7, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:03.704416,"(1.55, 1.89, 1.8775)","(14.0, 18.5, 17.0)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 12.75)","(61.0, 140.0, 83.33333333333333)","(41.0, 85.0, 68.6)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:05.322327,"(1.55, 1.89, 1.8775)","(14.0, 18.5, 17.0)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 12.75)","(61.0, 140.0, 83.33333333333333)","(41.0, 85.0, 68.6)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:06.728856,"(1.55, 1.89, 1.8775)","(14.0, 18.5, 17.0)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 12.75)","(61.0, 140.0, 80.0)","(41.0, 85.0, 68.6)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:08.046375,"(1.55, 1.89, 1.87875)","(14.0, 18.5, 17.0)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 12.75)","(61.0, 130.0, 76.66666666666667)","(41.0, 85.0, 68.6)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:09.371121,"(1.55, 1.89, 1.87875)","(14.0, 18.5, 17.0)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 12.75)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 68.6)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:10.646719,"(1.55, 1.89, 1.87875)","(14.0, 18.5, 17.0)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 12.75)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 68.6)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:11.955296,"(1.55, 1.89, 1.87875)","(14.0, 18.5, 17.0)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 12.75)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 68.6)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:13.339170,"(1.55, 1.89, 1.8818181818181818)","(14.0, 18.5, 17.0)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 12.2)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 73.85714285714286)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:14.670679,"(1.55, 1.89, 1.8838461538461537)","(14.0, 18.5, 17.583333333333332)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.0, 12.2)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 73.85714285714286)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:15.969920,"(1.55, 1.89, 1.8838461538461537)","(14.0, 18.5, 18.0)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.0, 12.2)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 73.85714285714286)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:17.218355,"(1.55, 1.89, 1.8838461538461537)","(14.0, 18.5, 19.125)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.0, 12.0)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 73.85714285714286)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:18.419130,"(1.55, 1.89, 1.8766666666666665)","(14.0, 21.0, 19.125)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 13.5, 12.0)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 73.85714285714286)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:19.602517,"(1.55, 1.89, 1.8766666666666665)","(14.0, 20.0, 19.35)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 13.5, 12.0)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 73.85714285714286)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:20.777219,"(1.55, 1.89, 1.8766666666666665)","(14.0, 20.0, 19.35)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 13.5, 12.0)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 73.85714285714286)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:21.958539,"(1.55, 1.89, 1.8766666666666665)","(14.0, 20.0, 19.35)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 13.5, 12.0)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 73.85714285714286)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:23.200280,"(1.55, 1.89, 1.8766666666666665)","(14.0, 20.0, 19.35)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 13.5, 12.142857142857142)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 73.85714285714286)","(4.4, 5.6, 5.133333333333334)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:24.515511,"(1.55, 1.89, 1.8739999999999999)","(14.0, 20.0, 19.40909090909091)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 15.0, 13.8)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 73.85714285714286)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:25.722992,"(1.55, 1.89, 1.8675)","(14.0, 20.0, 19.40909090909091)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 13.8)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 73.85714285714286)","(4.4, 5.6, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:26.891974,"(1.55, 1.89, 1.8675)","(14.0, 20.0, 19.40909090909091)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 13.8)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 77.6)","(4.4, 5.6, 5.444444444444445)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:28.049068,"(1.55, 1.89, 1.8675)","(14.0, 20.0, 19.0)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 13.8)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 77.6)","(4.6, 5.6, 5.444444444444445)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:29.177588,"(1.55, 1.89, 1.8675)","(14.0, 20.0, 19.0)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 13.8)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 77.6)","(4.6, 5.6, 5.444444444444445)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:30.331556,"(1.55, 1.89, 1.8675)","(14.0, 20.0, 19.45)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 13.8)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 77.6)","(4.6, 5.6, 5.444444444444445)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:31.461833,"(1.55, 1.89, 1.8675)","(14.0, 20.0, 19.45)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 14.5, 13.636363636363637)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 78.27272727272728)","(4.6, 5.6, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:32.617438,"(1.55, 1.79, 1.7815217391304348)","(14.0, 20.0, 18.75)","(15.0, 26.0, 24.0)","(91.0, 99999, 99990)","(9.0, 15.0, 13.6875)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 78.27272727272728)","(4.6, 5.7, 5.566666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:33.815840,"(1.55, 1.79, 1.7830434782608695)","(14.0, 20.0, 17.25)","(15.0, 26.0, 24.0)","(91.0, 99999, 99990)","(9.0, 15.0, 13.25)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 78.27272727272728)","(4.6, 5.7, 5.233333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:34.997334,"(1.55, 1.89, 1.8894354838709677)","(14.0, 20.0, 17.5)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 15.0, 13.25)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 74.42857142857143)","(4.6, 5.7, 5.45)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:36.205282,"(1.55, 1.89, 1.8886956521739129)","(14.0, 20.0, 17.5)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 15.0, 13.25)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 75.75)","(4.6, 5.9, 5.45)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:37.362787,"(1.55, 1.89, 1.8886956521739129)","(14.0, 20.0, 17.5)","(15.0, 26.0, 24.666666666666664)","(91.0, 99999, 99990)","(9.0, 15.0, 13.25)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 60.333333333333336)","(4.6, 5.9, 5.4)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:38.516636,"(1.55, 1.89, 1.8766666666666667)","(14.0, 20.0, 17.5)","(15.0, 26.0, 22.25)","(91.0, 99999, 99990)","(9.0, 15.0, 13.25)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 75.0)","(4.6, 5.9, 5.4)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:39.709429,"(1.55, 1.89, 1.8766666666666667)","(14.0, 20.0, 17.5)","(15.0, 26.0, 22.25)","(91.0, 99999, 99990)","(9.0, 15.0, 12.666666666666666)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 75.0)","(4.6, 5.9, 5.2)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:40.850337,"(1.55, 1.89, 1.8766666666666667)","(14.0, 20.0, 17.5)","(15.0, 26.0, 22.25)","(91.0, 99999, 99990)","(9.0, 15.0, 12.666666666666666)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 75.0)","(4.6, 5.8, 5.4)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:41.966275,"(1.55, 1.89, 1.8890566037735848)","(14.0, 20.0, 17.5)","(15.0, 26.0, 24.666666666666664)","(91.0, 99999, 99990)","(9.0, 15.0, 13.6)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 75.0)","(4.6, 5.9, 5.175000000000001)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:43.156814,"(1.55, 1.89, 1.88875)","(14.0, 20.0, 17.5)","(15.0, 26.0, 22.25)","(91.0, 99999, 99990)","(9.0, 15.0, 13.5)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 75.0)","(4.6, 6.0, 5.300000000000001)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:44.366082,"(1.55, 1.89, 1.88875)","(14.0, 20.0, 17.5)","(15.0, 26.0, 22.25)","(91.0, 99999, 99990)","(9.0, 15.0, 13.5)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 75.0)","(4.6, 5.9, 5.300000000000001)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:45.532945,"(1.55, 1.89, 1.88)","(14.0, 20.0, 17.5)","(15.0, 26.0, 24.666666666666664)","(91.0, 99999, 99990)","(9.0, 15.0, 13.25)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 75.0)","(4.6, 5.9, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:46.741679,"(1.55, 1.89, 1.88)","(14.0, 20.0, 17.5)","(15.0, 26.0, 22.25)","(91.0, 99999, 99990)","(9.0, 15.0, 13.0)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 75.0)","(4.6, 5.9, 5.35)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:47.901602,"(1.55, 1.89, 1.885)","(14.0, 20.0, 17.5)","(15.0, 26.0, 24.666666666666664)","(91.0, 99999, 99990)","(9.0, 15.0, 13.0)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 75.0)","(4.6, 5.6, 4.933333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:49.095765,"(1.55, 1.89, 1.885)","(14.0, 20.0, 17.5)","(15.0, 26.0, 22.25)","(91.0, 99999, 99990)","(9.0, 15.0, 13.0)","(61.0, 120.0, 76.66666666666667)","(41.0, 85.0, 60.333333333333336)","(4.6, 5.6, 5.05)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:50.253692,"(1.55, 1.89, 1.885)","(14.0, 20.0, 17.5)","(15.0, 26.0, 21.75)","(91.0, 99999, 99990)","(9.0, 15.0, 13.0)","(61.0, 120.0, 82.5)","(41.0, 85.0, 94.0)","(4.6, 5.5, 4.8999999999999995)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:51.366684,"(1.55, 1.89, 1.885)","(14.0, 20.0, 17.5)","(15.0, 26.0, 24.666666666666664)","(91.0, 99999, 99990)","(9.0, 15.0, 13.0)","(61.0, 110.0, 102.14285714285714)","(41.0, 140.0, 87.14285714285714)","(4.6, 5.5, 4.8999999999999995)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:52.499171,"(1.55, 1.89, 1.8877777777777778)","(14.0, 20.0, 19.285714285714285)","(15.0, 26.0, 22.25)","(91.0, 99999, 99990)","(9.0, 15.0, 13.0)","(61.0, 110.0, 102.14285714285714)","(41.0, 100.0, 87.14285714285714)","(4.6, 5.5, 4.6257142857142854)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:53.689097,"(1.55, 1.89, 1.8877777777777778)","(14.0, 20.0, 19.285714285714285)","(15.0, 26.0, 24.666666666666664)","(91.0, 99999, 99990)","(9.0, 15.0, 13.25)","(61.0, 110.0, 106.07142857142857)","(41.0, 100.0, 82.6923076923077)","(4.6, 5.5, 4.6257142857142854)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:54.874617,"(1.55, 2.0, 1.94)","(14.0, 20.0, 19.5)","(15.0, 26.0, 22.25)","(91.0, 99999, 99990)","(9.0, 14.5, 12.9375)","(61.0, 110.0, 85.0)","(41.0, 100.0, 91.0)","(4.6, 5.5, 4.6257142857142854)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:56.091730,"(1.55, 1.98, 1.974705882352941)","(14.0, 20.0, 18.0)","(15.0, 26.0, 25.25)","(91.0, 99999, 99990)","(9.0, 14.5, 13.458333333333334)","(61.0, 110.0, 85.0)","(41.0, 100.0, 91.81818181818181)","(4.6, 5.5, 4.753658536585365)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:57.320724,"(1.55, 1.98, 1.9760869565217392)","(14.0, 20.0, 18.0)","(15.0, 26.0, 25.25)","(91.0, 99999, 99990)","(9.0, 14.5, 14.333333333333332)","(61.0, 110.0, 85.0)","(41.0, 100.0, 91.81818181818181)","(4.6, 5.5, 5.08)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:58.512422,"(1.55, 1.98, 1.935)","(14.0, 20.0, 18.0)","(15.0, 26.0, 24.5)","(91.0, 99999, 99990)","(9.0, 15.0, 14.333333333333332)","(61.0, 110.0, 85.0)","(41.0, 100.0, 91.0)","(4.6, 5.4, 5.050000000000001)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:53:59.647431,"(1.55, 1.98, 1.9307894736842106)","(14.0, 20.0, 18.0)","(15.0, 26.0, 24.6)","(91.0, 99999, 99990)","(9.0, 15.0, 14.333333333333332)","(61.0, 110.0, 85.0)","(41.0, 95.0, 91.81818181818181)","(4.6, 5.4, 5.050000000000001)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:00.770853,"(1.55, 1.98, 1.9294594594594594)","(14.0, 20.0, 18.0)","(15.0, 26.0, 24.333333333333332)","(91.0, 99999, 99990)","(9.0, 15.0, 14.125)","(61.0, 110.0, 85.0)","(41.0, 100.0, 91.81818181818181)","(4.6, 5.4, 4.66)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:01.881972,"(1.55, 1.98, 1.9775)","(14.0, 21.0, 19.5)","(15.0, 27.0, 23.0)","(91.0, 99999, 99990)","(9.0, 17.5, 14.566666666666666)","(61.0, 110.0, 85.0)","(41.0, 100.0, 91.81818181818181)","(4.6, 4.7, 5.08)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:03.064182,"(1.55, 1.98, 1.969)","(14.0, 21.0, 18.6)","(15.0, 27.0, 23.5)","(91.0, 99999, 99990)","(9.0, 17.5, 15.5)","(61.0, 110.0, 85.0)","(41.0, 100.0, 88.57142857142857)","(4.6, 5.4, 5.1454545454545455)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:04.262290,"(1.55, 1.98, 1.969)","(14.0, 21.0, 20.25)","(15.0, 27.0, 23.0)","(91.0, 99999, 99990)","(9.0, 17.5, 15.5)","(61.0, 110.0, 85.0)","(41.0, 100.0, 92.72727272727272)","(4.6, 5.4, 5.1454545454545455)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:05.450523,"(1.55, 1.98, 1.9775675675675675)","(14.0, 21.0, 19.2)","(15.0, 28.0, 24.81818181818182)","(91.0, 99999, 99990)","(9.0, 17.5, 15.5)","(61.0, 110.0, 85.0)","(41.0, 100.0, 92.72727272727272)","(4.6, 5.4, 5.152941176470589)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:06.635036,"(1.55, 1.98, 1.96)","(14.0, 21.0, 19.875)","(15.0, 28.0, 29.0)","(91.0, 99999, 99990)","(9.0, 17.5, 15.5)","(61.0, 110.0, 85.0)","(41.0, 100.0, 90.0)","(4.6, 5.4, 5.392307692307693)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:07.848177,"(1.55, 1.98, 1.9685714285714286)","(14.0, 21.0, 20.25)","(15.0, 32.0, 30.5)","(91.0, 99999, 99990)","(9.0, 17.5, 15.666666666666666)","(61.0, 110.0, 72.5)","(41.0, 100.0, 90.0)","(4.6, 5.5, 5.4125)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:09.069604,"(1.55, 1.98, 1.9685714285714286)","(14.0, 21.0, 19.8)","(15.0, 32.0, 24.8)","(91.0, 99999, 99990)","(9.0, 17.5, 15.666666666666666)","(61.0, 110.0, 85.0)","(41.0, 100.0, 90.0)","(4.6, 5.5, 5.35)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:10.301146,"(1.55, 1.98, 1.96)","(14.0, 21.0, 19.8)","(15.0, 32.0, 24.8)","(91.0, 99999, 99990)","(9.0, 17.5, 14.933333333333334)","(61.0, 110.0, 85.0)","(41.0, 100.0, 90.0)","(4.6, 5.5, 5.35)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:11.490698,"(1.55, 1.98, 1.96)","(14.0, 21.0, 20.192307692307693)","(15.0, 32.0, 24.75)","(91.0, 99999, 99990)","(9.0, 17.5, 14.933333333333334)","(61.0, 110.0, 85.0)","(41.0, 100.0, 90.0)","(4.6, 5.5, 5.375)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:12.725057,"(1.55, 1.98, 1.97)","(14.0, 21.0, 20.34375)","(15.0, 30.0, 24.75)","(91.0, 99999, 99990)","(9.0, 17.5, 15.666666666666666)","(61.0, 110.0, 72.5)","(41.0, 100.0, 90.0)","(4.6, 5.5, 5.357142857142857)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:13.953140,"(1.55, 1.98, 1.97)","(14.0, 21.0, 20.34375)","(15.0, 30.0, 24.75)","(91.0, 99999, 99990)","(9.0, 17.5, 15.666666666666666)","(61.0, 110.0, 105.0)","(41.0, 100.0, 83.33333333333333)","(4.6, 5.5, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:15.224876,"(1.55, 1.98, 1.93)","(14.0, 21.0, 20.375)","(15.0, 30.0, 24.75)","(91.0, 99999, 99990)","(9.0, 17.5, 15.666666666666666)","(61.0, 110.0, 106.15384615384616)","(41.0, 95.0, 80.0)","(4.6, 5.5, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:16.439510,"(1.55, 1.97, 1.9024999999999999)","(14.0, 21.0, 20.375)","(15.0, 30.0, 24.75)","(91.0, 99999, 99990)","(9.0, 17.5, 15.666666666666666)","(61.0, 110.0, 106.42857142857143)","(41.0, 90.0, 75.0)","(4.6, 5.5, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:17.672002,"(1.55, 1.96, 1.881951219512195)","(14.0, 21.0, 20.375)","(15.0, 30.0, 24.75)","(91.0, 99999, 99990)","(9.0, 17.5, 15.666666666666666)","(61.0, 110.0, 106.42857142857143)","(41.0, 90.0, 75.0)","(4.6, 5.5, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:18.906474,"(1.55, 1.96, 1.881951219512195)","(14.0, 21.0, 20.375)","(15.0, 30.0, 24.75)","(91.0, 99999, 99990)","(9.0, 17.5, 15.666666666666666)","(61.0, 110.0, 106.42857142857143)","(41.0, 90.0, 75.0)","(4.6, 5.5, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:20.138196,"(1.55, 1.96, 1.881951219512195)","(14.0, 21.0, 20.375)","(15.0, 30.0, 24.75)","(91.0, 99999, 99990)","(9.0, 17.5, 13.5)","(61.0, 110.0, 106.42857142857143)","(41.0, 90.0, 75.0)","(4.6, 5.5, 5.166666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
