,Peytons Wish,Rutland Patch,Saras Tiger,Clover,Lenny Boy,Rock Artist,La Axels Girl,Gozarn
12-01-2023 13:27:46.574115,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.8982608695652174)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:27:47.599435,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.8982608695652174)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:27:48.646329,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.8982608695652174)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:27:49.637524,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.8982608695652174)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:27:50.685522,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.8982608695652174)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:27:51.779788,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.8982608695652174)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:27:52.841257,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.922857142857143)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:27:54.030912,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.922857142857143)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:27:55.187816,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:27:56.318995,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:27:57.480599,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:27:58.603537,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:27:59.717044,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:00.900146,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:01.985685,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:03.119478,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:04.259315,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:05.287995,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:06.268686,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:07.333298,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:08.369968,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:09.367515,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:10.338752,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:11.374842,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:12.527206,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:13.787247,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:14.866995,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:15.918265,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:17.093111,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:18.189960,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:19.375911,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:20.493498,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:21.568219,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:22.827412,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.066666666666666)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:23.886261,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 7.84)"
12-01-2023 13:28:24.903436,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:25.940479,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:26.970104,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:27.970419,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:29.001452,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:30.089517,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:31.170058,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:32.214427,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:33.360209,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:34.545446,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:35.906130,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:36.958538,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:37.997485,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:39.196022,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 10.2)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:40.422138,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9276923076923078)","(7.0, 15.0, 12.6)","(5.0, 9.6, 6.16)"
12-01-2023 13:28:41.492732,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 14.357142857142858)","(26.0, 95.0, 80.625)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.74, 1.9711111111111113)","(7.0, 15.0, 12.120000000000001)","(5.0, 9.6, 7.2)"
12-01-2023 13:28:42.628132,"(4.0, 7.6, 5.790322580645161)","(11.0, 30.0, 21.25)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.2)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:43.852907,"(4.0, 7.6, 5.3962962962962955)","(11.0, 30.0, 21.25)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 12.120000000000001)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:44.992311,"(4.0, 7.6, 4.557894736842106)","(11.0, 30.0, 17.625)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 12.120000000000001)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:46.091431,"(4.0, 7.6, 5.790322580645161)","(11.0, 30.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:47.134084,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:48.246270,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:49.379047,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:50.441870,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:51.548743,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:52.590625,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:53.574855,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:54.615613,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:55.738501,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:56.911954,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:58.059783,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 65.64705882352942)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:28:59.115127,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 65.64705882352942)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:00.217913,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:01.270977,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:02.299299,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:03.414533,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:04.563427,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:05.711171,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:06.830465,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:07.931521,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:09.103051,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 15.555555555555555)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:10.219542,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 17.81818181818182)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:11.292660,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 17.81818181818182)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:12.383027,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 16.0)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:13.491129,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 16.0)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:14.572453,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 16.0)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:15.593280,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 16.0)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 13.690909090909091)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:16.724332,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 16.0)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 12.120000000000001)","(5.0, 9.6, 6.866666666666666)"
12-01-2023 13:29:17.779302,"(4.0, 7.6, 5.790322580645161)","(11.0, 32.0, 16.0)","(26.0, 95.0, 47.92307692307692)","(26.0, 100.0, 63.5)","(26.0, 100.0, 63.5)","(1.8, 2.86, 1.9126315789473685)","(7.0, 15.0, 12.120000000000001)","(5.0, 9.6, 6.866666666666666)"
