,You Turn Baby,Oriental Series,Spritely Glennis,Sweet Chana,Balmain Juror,Demon Kingsbrae,Triangle
15-12-2022 11:16:51.823880,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 31.866666666666667)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:16:52.861958,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 31.866666666666667)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:16:53.921038,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 31.866666666666667)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:16:54.841754,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 31.866666666666667)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 111.0)"
15-12-2022 11:16:55.802496,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 35.833333333333336)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 111.0)"
15-12-2022 11:16:56.762386,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 35.833333333333336)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 111.0)"
15-12-2022 11:16:57.771573,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 35.833333333333336)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 111.0)"
15-12-2022 11:16:58.790107,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 35.833333333333336)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 111.0)"
15-12-2022 11:16:59.701886,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 35.833333333333336)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 111.0)"
15-12-2022 11:17:00.733068,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 35.833333333333336)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:01.782776,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 31.866666666666667)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:02.888341,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 31.866666666666667)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:03.911127,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 31.866666666666667)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:04.881788,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 31.866666666666667)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:05.848954,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 31.866666666666667)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:06.809959,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 31.866666666666667)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:07.775069,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 31.866666666666667)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:08.759636,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 31.866666666666667)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:09.719891,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 31.866666666666667)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.8484210526315787)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:10.752714,"(3.2, 5.5, 4.812)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 39.8)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.4436363636363634)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:11.688987,"(3.2, 5.4, 4.744000000000001)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 16.75)","(17.0, 50.0, 39.8)","(4.4, 7.2, 6.161538461538462)","(2.3, 3.0, 2.496)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:12.720363,"(3.2, 5.4, 4.744000000000001)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 15.0)","(17.0, 42.0, 31.166666666666664)","(4.4, 7.2, 6.161538461538462)","(2.3, 2.98, 2.496)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:13.745678,"(3.2, 5.4, 4.744000000000001)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 15.0)","(17.0, 42.0, 31.166666666666664)","(4.4, 7.2, 6.161538461538462)","(2.3, 2.98, 2.496)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:14.789823,"(3.2, 5.4, 4.744000000000001)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 15.0)","(17.0, 42.0, 31.166666666666664)","(4.4, 7.2, 6.161538461538462)","(2.3, 2.98, 2.496)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:15.812913,"(3.2, 5.4, 4.744000000000001)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 15.0)","(17.0, 42.0, 31.166666666666664)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.5106666666666664)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:16.931240,"(3.2, 5.4, 4.066666666666666)","(6.5, 14.5, 12.14)","(10.0, 22.0, 19.9)","(17.0, 42.0, 25.0)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.5106666666666664)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:17.991141,"(3.2, 5.5, 4.1)","(6.5, 14.5, 12.14)","(10.0, 22.0, 19.9)","(17.0, 42.0, 25.0)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.5106666666666664)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:19.027059,"(3.2, 5.5, 4.1)","(6.5, 14.5, 12.14)","(10.0, 22.0, 19.9)","(17.0, 42.0, 25.0)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.5106666666666664)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:20.098601,"(3.2, 5.5, 4.1)","(6.5, 14.5, 12.14)","(10.0, 22.0, 19.9)","(17.0, 42.0, 25.0)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.5106666666666664)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:21.112887,"(3.2, 5.5, 4.1)","(6.5, 14.5, 12.14)","(10.0, 22.0, 19.9)","(17.0, 42.0, 25.0)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.5106666666666664)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:22.111621,"(3.2, 5.5, 4.1)","(6.5, 14.5, 12.14)","(10.0, 22.0, 19.9)","(17.0, 42.0, 25.0)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.5106666666666664)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:23.051145,"(3.2, 5.6, 4.095)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.5106666666666664)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:24.057578,"(3.2, 5.6, 4.095)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.5106666666666664)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:25.083037,"(3.2, 5.6, 4.095)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.5106666666666664)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:26.067570,"(3.2, 5.6, 4.095)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.5106666666666664)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:27.153373,"(3.2, 5.6, 4.095)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.644761904761905)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:28.138852,"(3.2, 5.6, 4.095)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.644761904761905)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:29.208366,"(3.2, 5.6, 4.095)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.644761904761905)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:30.378054,"(3.2, 5.6, 4.095)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.644761904761905)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:31.542742,"(3.2, 5.6, 4.06)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.644761904761905)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:32.681512,"(3.2, 5.6, 4.06)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.7668749999999998)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:33.800108,"(3.2, 5.6, 4.06)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.7668749999999998)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:34.921237,"(3.2, 5.6, 4.06)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.466666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:36.023413,"(3.2, 5.6, 4.06)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.466666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:37.272761,"(3.2, 5.6, 4.06)","(6.5, 14.5, 10.433333333333334)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.466666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:38.354168,"(3.2, 5.6, 4.06)","(6.5, 14.5, 11.58)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.466666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:39.435539,"(3.2, 5.6, 4.06)","(6.5, 14.5, 11.74)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.466666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:40.646532,"(3.2, 5.6, 4.06)","(6.5, 14.5, 11.74)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.466666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:41.767491,"(3.2, 5.6, 4.06)","(6.5, 14.5, 11.74)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.466666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:42.768028,"(3.2, 5.6, 4.06)","(6.5, 14.5, 11.74)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.466666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:43.976730,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.466666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:44.974202,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.466666666666667)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:45.997709,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.76)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:47.033676,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:48.042022,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:49.028818,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:50.086986,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 46.0, 26.333333333333336)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:51.192506,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 46.0, 25.666666666666664)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:52.295080,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 44.0, 28.72222222222222)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:53.366336,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 44.0, 28.72222222222222)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:54.403852,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 44.0, 28.72222222222222)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:55.498743,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 44.0, 28.72222222222222)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:56.603874,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 44.0, 28.72222222222222)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:57.796557,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 44.0, 28.72222222222222)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:17:58.922848,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 44.0, 28.72222222222222)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:18:00.044563,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 44.0, 28.72222222222222)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:18:01.230365,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 44.0, 28.72222222222222)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:18:02.359411,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 44.0, 28.72222222222222)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:18:03.530112,"(3.2, 5.6, 4.06)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 44.0, 28.72222222222222)","(4.4, 7.2, 5.7555555555555555)","(2.3, 2.98, 2.393333333333333)","(31.0, 190.0, 88.42857142857143)"
15-12-2022 11:18:04.787684,"(3.2, 5.6, 3.9499999999999997)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 5.56)","(2.3, 2.98, 2.3857142857142857)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:06.135886,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 5.56)","(2.3, 2.98, 2.3857142857142857)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:07.491253,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.5, 9.766666666666667)","(10.0, 22.0, 19.9)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 5.745454545454546)","(2.3, 2.98, 2.532222222222222)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:08.700099,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.5, 10.7)","(10.0, 22.0, 19.9)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 5.745454545454546)","(2.3, 2.98, 2.532222222222222)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:10.080332,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 22.0, 19.9)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 5.745454545454546)","(2.3, 2.98, 2.532222222222222)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:11.453590,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 22.0, 19.9)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 4.857142857142857)","(2.3, 2.98, 2.3857142857142857)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:12.690062,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 22.0, 19.9)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 5.6909090909090905)","(2.3, 2.98, 2.532222222222222)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:13.962904,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 22.0, 19.9)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 5.6909090909090905)","(2.3, 2.98, 2.532222222222222)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:15.106947,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 22.0, 19.9)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 5.6909090909090905)","(2.3, 2.98, 2.532222222222222)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:16.240766,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 22.0, 18.61111111111111)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 4.857142857142857)","(2.3, 2.98, 2.3857142857142857)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:17.389023,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 19.5, 18.61111111111111)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 4.857142857142857)","(2.3, 2.98, 2.3857142857142857)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:18.579065,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 19.5, 18.61111111111111)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 4.857142857142857)","(2.3, 2.98, 2.3857142857142857)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:19.712287,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 19.5, 18.61111111111111)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 4.857142857142857)","(2.3, 2.98, 2.3857142857142857)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:20.825472,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 19.5, 18.61111111111111)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 5.6909090909090905)","(2.3, 2.98, 2.5466666666666664)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:21.937538,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 19.5, 18.61111111111111)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 5.6909090909090905)","(2.3, 2.98, 2.5466666666666664)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:23.190916,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 19.5, 18.61111111111111)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 5.6909090909090905)","(2.3, 2.98, 2.5466666666666664)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:24.402711,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 19.5, 18.61111111111111)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 5.6909090909090905)","(2.3, 2.98, 2.5466666666666664)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:25.521534,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 19.5, 18.61111111111111)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 4.857142857142857)","(2.3, 2.98, 2.5058823529411764)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:26.654416,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 19.5, 18.61111111111111)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 4.857142857142857)","(2.3, 2.98, 2.5058823529411764)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:27.883947,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 19.5, 18.61111111111111)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 4.857142857142857)","(2.3, 2.98, 2.5058823529411764)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:28.990743,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 19.5, 18.61111111111111)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 5.6909090909090905)","(2.3, 2.98, 2.5466666666666664)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:30.362522,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 19.5, 18.61111111111111)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 5.6909090909090905)","(2.3, 2.98, 2.5466666666666664)","(31.0, 180.0, 158.85714285714286)"
15-12-2022 11:18:31.851783,"(3.2, 5.6, 4.185714285714285)","(6.5, 14.0, 10.7)","(10.0, 19.5, 18.61111111111111)","(17.0, 44.0, 25.666666666666664)","(4.4, 7.0, 4.857142857142857)","(2.3, 2.98, 2.5058823529411764)","(31.0, 180.0, 158.85714285714286)"
