,Good Chat Wispy,False Confidence,Mepunga Warrior,Our Fabio,Wheel And Go,Lala Reindeer,Spring Casper
07-01-2023 19:06:35.026638,"(4.6, 9.0, 6.2)","(2.4, 3.45, 2.9923076923076923)","(4.6, 7.4, 4.79)","(8.0, 14.0, 12.569230769230769)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:36.266979,"(4.6, 9.0, 6.0)","(2.4, 3.45, 2.9923076923076923)","(4.6, 7.4, 4.79)","(8.0, 14.0, 12.569230769230769)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:37.543092,"(4.6, 9.0, 6.0)","(2.4, 3.45, 2.9923076923076923)","(4.6, 7.4, 4.79)","(8.0, 14.0, 12.569230769230769)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:38.836649,"(4.6, 9.0, 6.0)","(2.4, 3.45, 2.9923076923076923)","(4.6, 7.4, 4.68125)","(8.0, 14.0, 12.569230769230769)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:40.094181,"(4.6, 9.0, 6.0)","(2.4, 3.45, 2.9923076923076923)","(4.6, 7.4, 4.68125)","(8.0, 14.0, 12.569230769230769)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:41.335306,"(4.6, 9.0, 6.0)","(2.4, 3.45, 2.9923076923076923)","(4.6, 7.4, 4.68125)","(8.0, 14.0, 12.569230769230769)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:42.506573,"(4.6, 9.0, 6.0)","(2.4, 3.45, 2.9923076923076923)","(4.6, 7.4, 4.6380952380952385)","(8.0, 14.0, 12.569230769230769)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:43.785834,"(4.6, 9.0, 6.0)","(2.4, 3.45, 2.9923076923076923)","(4.6, 7.4, 4.6380952380952385)","(8.0, 14.0, 12.569230769230769)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:45.092720,"(4.6, 9.0, 6.0)","(2.4, 3.45, 2.9923076923076923)","(4.6, 7.4, 4.68125)","(8.0, 14.0, 12.569230769230769)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:46.388455,"(4.6, 9.0, 6.66)","(2.4, 3.45, 2.9923076923076923)","(4.6, 7.4, 4.68125)","(8.0, 14.0, 9.728571428571428)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:47.751815,"(4.6, 8.4, 6.66)","(2.4, 3.45, 2.9923076923076923)","(4.6, 7.4, 4.68125)","(8.0, 10.5, 9.91578947368421)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:49.010333,"(4.6, 8.4, 6.66)","(2.4, 3.45, 3.291333333333333)","(4.6, 7.4, 4.68125)","(8.0, 14.5, 9.91578947368421)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:50.327165,"(4.6, 8.4, 6.66)","(2.4, 3.45, 3.291333333333333)","(4.6, 7.4, 4.68125)","(8.0, 14.5, 9.91578947368421)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:51.629005,"(4.6, 8.4, 6.66)","(2.4, 3.4, 3.307246376811594)","(4.6, 7.4, 4.68125)","(8.0, 14.5, 11.15)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:52.760430,"(4.6, 8.4, 6.66)","(2.4, 3.4, 3.307246376811594)","(4.6, 5.6, 4.6375)","(8.0, 14.5, 12.600000000000001)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 37.0)"
07-01-2023 19:06:53.955700,"(4.6, 8.4, 6.144444444444445)","(2.4, 3.3, 3.1759493670886076)","(4.6, 7.6, 4.822222222222222)","(8.0, 15.0, 12.733333333333334)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:06:55.275993,"(4.6, 8.4, 6.66)","(2.4, 3.3, 2.7711111111111113)","(4.6, 7.4, 4.822222222222222)","(8.0, 15.0, 12.733333333333334)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:06:56.593013,"(4.6, 8.4, 6.66)","(2.4, 3.3, 3.1468749999999996)","(4.6, 7.4, 4.822222222222222)","(8.0, 15.0, 12.733333333333334)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:06:57.881293,"(4.6, 8.4, 6.66)","(2.4, 3.3, 3.1468749999999996)","(4.6, 7.4, 4.822222222222222)","(8.0, 15.0, 12.733333333333334)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:06:59.009414,"(4.6, 8.4, 6.66)","(2.4, 3.3, 3.1468749999999996)","(4.6, 7.4, 4.822222222222222)","(8.0, 15.0, 12.733333333333334)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:00.224971,"(4.6, 8.4, 6.66)","(2.4, 3.3, 3.1468749999999996)","(4.6, 7.4, 4.693333333333333)","(8.0, 15.0, 12.925)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:01.525311,"(4.6, 8.4, 6.66)","(2.4, 3.3, 2.8466666666666667)","(4.6, 7.4, 4.693333333333333)","(8.0, 14.5, 12.925)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:02.798955,"(4.6, 8.4, 6.66)","(2.4, 3.3, 2.8466666666666667)","(4.6, 7.4, 4.693333333333333)","(8.0, 14.5, 12.925)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:03.968993,"(4.6, 8.4, 6.66)","(2.4, 3.3, 2.8466666666666667)","(4.6, 7.4, 4.6380952380952385)","(8.0, 14.5, 12.925)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:05.086226,"(4.6, 8.4, 6.66)","(2.4, 3.3, 2.8466666666666667)","(4.6, 7.4, 4.6380952380952385)","(8.0, 14.5, 12.925)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:06.262420,"(4.6, 8.4, 6.66)","(2.4, 3.3, 2.8466666666666667)","(4.6, 7.4, 4.6380952380952385)","(8.0, 14.5, 12.925)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:07.412416,"(4.6, 8.4, 6.66)","(2.4, 3.3, 2.8466666666666667)","(4.6, 7.4, 4.6380952380952385)","(8.0, 14.5, 12.925)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:08.611254,"(4.6, 8.4, 6.66)","(2.4, 3.3, 2.8466666666666667)","(4.6, 7.4, 4.6380952380952385)","(8.0, 14.5, 12.925)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:09.665025,"(4.6, 8.4, 6.66)","(2.4, 3.3, 2.8466666666666667)","(4.6, 7.4, 4.6380952380952385)","(8.0, 14.5, 12.925)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:10.860702,"(4.6, 8.4, 6.66)","(2.4, 3.3, 2.8466666666666667)","(4.6, 7.4, 4.6380952380952385)","(8.0, 14.5, 12.925)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:12.110697,"(4.6, 8.4, 6.271428571428571)","(2.4, 3.3, 2.8466666666666667)","(4.6, 7.4, 4.6380952380952385)","(8.0, 14.5, 9.6)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:13.377867,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.3, 2.8466666666666667)","(4.6, 7.4, 4.683333333333334)","(8.0, 11.0, 9.6)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:14.545194,"(4.6, 8.2, 6.04)","(2.4, 3.3, 2.8466666666666667)","(4.6, 5.6, 4.683333333333334)","(8.0, 11.0, 9.6)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:15.575589,"(4.6, 8.2, 6.04)","(2.4, 3.3, 2.8466666666666667)","(4.6, 5.6, 4.683333333333334)","(8.0, 11.0, 9.6)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:16.791799,"(4.6, 8.2, 6.04)","(2.4, 3.3, 2.8466666666666667)","(4.6, 5.6, 4.683333333333334)","(8.0, 11.0, 9.6)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:18.099513,"(4.6, 8.2, 6.04)","(2.4, 3.3, 2.8466666666666667)","(4.6, 5.6, 4.683333333333334)","(8.0, 11.0, 9.6)","(4.8, 7.0, 6.9349593495934965)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:19.420336,"(4.6, 8.2, 6.04)","(2.4, 3.3, 2.8466666666666667)","(4.6, 5.6, 4.693333333333333)","(8.0, 11.0, 12.925)","(4.8, 7.0, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:20.552454,"(4.6, 8.2, 6.04)","(2.4, 3.3, 2.8466666666666667)","(4.6, 7.4, 4.8625)","(8.0, 14.5, 12.925)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:21.644618,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.3, 2.8466666666666667)","(4.6, 7.4, 4.8625)","(8.0, 14.5, 12.925)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:22.657226,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.25, 2.914)","(4.6, 7.4, 4.8625)","(8.0, 14.5, 12.925)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:23.910626,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.25, 2.914)","(4.6, 7.4, 4.8625)","(8.0, 14.5, 12.925)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:25.162196,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.25, 2.914)","(4.6, 7.4, 4.8625)","(8.0, 14.5, 12.925)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:26.382527,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.25, 2.914)","(4.6, 7.4, 4.8625)","(8.0, 14.5, 12.925)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:27.385484,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.8625)","(8.0, 14.5, 12.925)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:28.458999,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.693333333333333)","(8.0, 14.0, 12.066666666666666)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:29.600551,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.693333333333333)","(8.0, 14.0, 12.066666666666666)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:30.747078,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.693333333333333)","(8.0, 14.0, 12.066666666666666)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:31.976505,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.693333333333333)","(8.0, 14.0, 9.6)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:33.226499,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.661111111111111)","(8.0, 11.0, 11.733333333333334)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:34.432838,"(4.6, 8.2, 6.04)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.693333333333333)","(8.0, 13.5, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:35.657880,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.693333333333333)","(8.0, 13.0, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:36.955429,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.693333333333333)","(8.0, 13.0, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:38.171120,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.693333333333333)","(8.0, 13.0, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:39.708900,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.693333333333333)","(8.0, 13.0, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:40.912160,"(4.6, 8.2, 6.271428571428571)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.8625)","(8.0, 13.0, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:42.456841,"(4.6, 8.0, 6.055555555555555)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.8625)","(8.0, 13.0, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:43.735095,"(4.6, 8.0, 6.055555555555555)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.8625)","(8.0, 13.0, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:45.148910,"(4.6, 8.0, 6.055555555555555)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.8625)","(8.0, 13.0, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:46.918057,"(4.6, 8.0, 6.055555555555555)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.8625)","(8.0, 13.0, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:48.096396,"(4.6, 8.0, 6.055555555555555)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.8625)","(8.0, 13.0, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:49.508909,"(4.6, 8.0, 6.055555555555555)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.8625)","(8.0, 13.0, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:50.748869,"(4.6, 8.0, 6.055555555555555)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.8625)","(8.0, 13.0, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:51.772761,"(4.6, 8.0, 6.055555555555555)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.8625)","(8.0, 13.0, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:52.900830,"(4.6, 8.0, 6.055555555555555)","(2.4, 3.15, 2.796666666666667)","(4.6, 7.4, 4.707142857142857)","(8.0, 13.0, 11.4)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:54.116858,"(4.6, 8.0, 6.055555555555555)","(2.4, 3.15, 2.8440000000000003)","(4.6, 7.4, 4.707142857142857)","(8.0, 13.0, 9.185714285714285)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:55.372540,"(4.6, 8.0, 6.055555555555555)","(2.4, 3.1, 2.8440000000000003)","(4.6, 7.4, 4.707142857142857)","(8.0, 10.5, 9.185714285714285)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:56.595587,"(4.6, 8.0, 5.916666666666667)","(2.4, 3.1, 2.8440000000000003)","(4.6, 7.4, 4.661111111111111)","(8.0, 10.5, 9.185714285714285)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:57.676268,"(4.6, 8.0, 5.916666666666667)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 10.5, 9.185714285714285)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:58.765052,"(4.6, 8.0, 5.916666666666667)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 10.5, 9.185714285714285)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:07:59.969920,"(4.6, 8.0, 5.916666666666667)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 10.5, 9.185714285714285)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:01.194472,"(4.6, 8.0, 5.916666666666667)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 10.5, 9.185714285714285)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:02.740840,"(4.6, 8.0, 5.916666666666667)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 10.5, 11.733333333333334)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:04.095450,"(4.6, 8.0, 5.916666666666667)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 13.5, 11.066666666666666)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:05.363924,"(4.6, 8.0, 5.916666666666667)","(2.4, 3.05, 2.8452380952380953)","(4.6, 7.4, 4.7)","(8.0, 12.5, 11.066666666666666)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:06.740990,"(4.6, 8.0, 5.916666666666667)","(2.4, 3.05, 2.7970588235294116)","(4.6, 5.7, 4.7)","(8.0, 12.5, 11.733333333333334)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:08.410962,"(4.6, 8.0, 5.916666666666667)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.707142857142857)","(8.0, 13.5, 11.5875)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:09.956193,"(4.6, 8.0, 5.916666666666667)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.707142857142857)","(8.0, 13.5, 11.5875)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:11.258975,"(4.6, 7.8, 5.828571428571428)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 12.5, 10.9625)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:12.528477,"(4.6, 7.8, 5.828571428571428)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 12.5, 10.108333333333334)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:13.745905,"(4.6, 7.8, 5.828571428571428)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 12.5, 10.108333333333334)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:14.880796,"(4.6, 7.8, 5.828571428571428)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 12.5, 10.108333333333334)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:16.182322,"(4.6, 7.8, 5.828571428571428)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 12.5, 10.108333333333334)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:17.446669,"(4.6, 7.8, 5.828571428571428)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 12.5, 10.108333333333334)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:18.629793,"(4.6, 7.8, 5.828571428571428)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 12.5, 10.9625)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:19.866668,"(4.6, 7.8, 5.828571428571428)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 12.5, 10.108333333333334)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:21.270800,"(4.6, 7.8, 5.828571428571428)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 12.5, 10.108333333333334)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:22.626356,"(4.6, 7.8, 5.828571428571428)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 12.5, 10.108333333333334)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:23.860819,"(4.6, 7.8, 5.828571428571428)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 12.5, 10.108333333333334)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:25.247877,"(4.6, 7.8, 5.828571428571428)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 12.5, 10.108333333333334)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:26.471321,"(4.6, 7.8, 5.828571428571428)","(2.4, 3.05, 2.7970588235294116)","(4.6, 7.4, 4.661111111111111)","(8.0, 12.5, 10.108333333333334)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:27.895273,"(4.6, 7.8, 5.828571428571428)","(2.4, 4.0, 3.3311111111111114)","(4.6, 7.4, 4.707142857142857)","(8.0, 12.5, 10.9625)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
07-01-2023 19:08:29.217673,"(4.6, 7.8, 5.96)","(2.4, 3.9, 2.9927272727272727)","(4.6, 7.4, 4.707142857142857)","(8.0, 12.5, 10.677777777777777)","(4.8, 7.2, 7.159663865546219)","(26.0, 110.0, 35.45454545454545)","(13.0, 50.0, 43.5)"
