,Power Legend,Ugly Nicos,Gold Serenade,Boys Cry,Mi Greyt Mate,Rodeo Legend,Moanastar,Gracious Gracie,Lady Goodfellow,Vardon
09-01-2023 16:05:18.555002,"(19.0, 28.0, 27.655172413793103)","(1.9, 2.04, 2.0315238095238097)","(18.0, 24.0, 23.40740740740741)","(17.0, 28.0, 26.0)","(51.0, 100.0, 96.84210526315789)","(10.0, 13.0, 12.696428571428571)","(11.0, 24.0, 22.384615384615383)","(26.0, 80.0, 75.0)","(10.0, 11.5, 10.74)","(5.0, 6.6, 6.58611111111111)"
09-01-2023 16:05:19.841107,"(19.0, 28.0, 27.655172413793103)","(1.9, 2.1, 2.0845962732919254)","(18.0, 24.0, 23.686274509803923)","(17.0, 28.0, 26.0)","(51.0, 100.0, 96.84210526315789)","(10.0, 13.0, 12.25925925925926)","(11.0, 24.0, 21.9)","(26.0, 80.0, 75.0)","(10.0, 11.5, 10.74)","(5.0, 6.6, 6.58611111111111)"
09-01-2023 16:05:21.176983,"(19.0, 28.0, 27.655172413793103)","(1.9, 2.1, 2.085909090909091)","(18.0, 24.0, 23.686274509803923)","(17.0, 29.0, 26.142857142857142)","(51.0, 100.0, 96.84210526315789)","(10.0, 13.0, 12.304347826086957)","(11.0, 24.0, 21.9)","(26.0, 80.0, 75.0)","(10.0, 11.5, 10.74)","(5.0, 6.6, 6.58611111111111)"
09-01-2023 16:05:22.475184,"(19.0, 28.0, 27.655172413793103)","(1.9, 2.1, 2.033333333333333)","(18.0, 24.0, 23.686274509803923)","(17.0, 29.0, 26.142857142857142)","(51.0, 100.0, 97.3913043478261)","(10.0, 13.0, 12.304347826086957)","(11.0, 24.0, 21.9)","(26.0, 80.0, 75.0)","(10.0, 11.5, 10.74)","(5.0, 6.6, 6.58611111111111)"
09-01-2023 16:05:23.732777,"(19.0, 28.0, 27.655172413793103)","(1.9, 2.1, 2.033333333333333)","(18.0, 24.0, 23.686274509803923)","(17.0, 29.0, 27.0)","(51.0, 100.0, 97.14285714285714)","(10.0, 13.0, 14.4)","(11.0, 24.0, 22.61111111111111)","(26.0, 80.0, 75.0)","(10.0, 11.5, 10.74)","(5.0, 6.6, 6.58611111111111)"
09-01-2023 16:05:24.999780,"(19.0, 28.0, 27.655172413793103)","(1.9, 2.08, 2.040487804878049)","(18.0, 24.0, 23.686274509803923)","(17.0, 28.0, 27.0)","(51.0, 100.0, 92.0)","(10.0, 16.0, 12.5)","(11.0, 23.0, 22.166666666666668)","(26.0, 80.0, 75.0)","(10.0, 11.5, 10.74)","(5.0, 6.6, 6.588372093023255)"
09-01-2023 16:05:26.229459,"(19.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.040487804878049)","(18.0, 24.0, 23.686274509803923)","(17.0, 28.0, 27.0)","(51.0, 100.0, 92.0)","(10.0, 13.0, 12.5)","(11.0, 23.0, 22.045454545454547)","(31.0, 80.0, 75.0)","(9.0, 11.5, 11.3125)","(5.5, 6.6, 6.588372093023255)"
09-01-2023 16:05:27.533221,"(19.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.0470967741935486)","(18.0, 24.0, 23.686274509803923)","(17.0, 28.0, 27.0)","(51.0, 100.0, 92.0)","(10.0, 13.0, 12.5)","(11.0, 23.0, 22.045454545454547)","(31.0, 80.0, 76.66666666666667)","(9.0, 11.5, 11.3125)","(5.5, 6.6, 6.588372093023255)"
09-01-2023 16:05:28.784847,"(19.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.069618320610687)","(18.0, 24.0, 23.703703703703702)","(17.0, 28.0, 27.0)","(51.0, 100.0, 92.0)","(10.0, 13.0, 12.5)","(11.0, 23.0, 21.363636363636363)","(31.0, 80.0, 77.14285714285714)","(9.0, 11.5, 12.021739130434783)","(5.5, 6.6, 6.56875)"
09-01-2023 16:05:30.081056,"(19.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.069291338582677)","(18.0, 25.0, 24.565217391304348)","(17.0, 28.0, 27.0)","(51.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.448275862068966)","(11.0, 23.0, 21.09090909090909)","(31.0, 80.0, 77.14285714285714)","(9.0, 14.5, 11.87037037037037)","(5.5, 6.6, 6.56875)"
09-01-2023 16:05:31.412618,"(19.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.064233576642336)","(18.0, 25.0, 24.565217391304348)","(17.0, 28.0, 26.454545454545453)","(51.0, 100.0, 95.22727272727272)","(10.0, 13.0, 12.25925925925926)","(11.0, 23.0, 21.923076923076923)","(31.0, 80.0, 77.14285714285714)","(9.0, 14.0, 11.785714285714286)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:32.718625,"(19.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.0585507246376813)","(18.0, 25.0, 24.767441860465116)","(17.0, 29.0, 26.142857142857142)","(51.0, 100.0, 95.22727272727272)","(10.0, 13.0, 12.25925925925926)","(11.0, 23.0, 21.02777777777778)","(31.0, 80.0, 77.14285714285714)","(9.0, 13.0, 11.1875)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:34.004610,"(19.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.0585507246376813)","(18.0, 25.0, 24.767441860465116)","(17.0, 29.0, 26.142857142857142)","(51.0, 100.0, 95.22727272727272)","(10.0, 13.0, 12.25925925925926)","(12.0, 22.0, 20.557692307692307)","(31.0, 80.0, 76.66666666666667)","(9.0, 13.0, 11.1875)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:35.231738,"(19.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.0317391304347825)","(18.0, 25.0, 24.375)","(17.0, 29.0, 26.142857142857142)","(51.0, 100.0, 95.22727272727272)","(10.0, 13.0, 12.304347826086957)","(12.0, 22.0, 20.51851851851852)","(31.0, 80.0, 76.66666666666667)","(9.0, 13.0, 11.055555555555555)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:36.486198,"(19.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.0317391304347825)","(18.0, 25.0, 24.375)","(17.0, 29.0, 26.142857142857142)","(51.0, 100.0, 95.22727272727272)","(10.0, 13.0, 12.23076923076923)","(12.0, 22.0, 20.51851851851852)","(31.0, 80.0, 76.66666666666667)","(9.0, 13.0, 11.333333333333334)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:37.746260,"(19.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.0317391304347825)","(18.0, 25.0, 24.444444444444443)","(17.0, 29.0, 27.25)","(51.0, 100.0, 95.22727272727272)","(10.0, 13.0, 12.176470588235293)","(12.0, 22.0, 20.51851851851852)","(31.0, 80.0, 76.66666666666667)","(9.0, 13.0, 11.409090909090908)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:39.017526,"(19.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.0317391304347825)","(18.0, 25.0, 24.736842105263158)","(17.0, 29.0, 27.25)","(51.0, 100.0, 95.22727272727272)","(10.0, 13.0, 12.176470588235293)","(12.0, 22.0, 20.51851851851852)","(31.0, 80.0, 76.66666666666667)","(9.0, 13.0, 11.055555555555555)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:40.344772,"(19.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.0317391304347825)","(18.0, 25.0, 24.736842105263158)","(17.0, 29.0, 27.25)","(51.0, 100.0, 95.22727272727272)","(10.0, 13.0, 12.176470588235293)","(11.0, 22.0, 20.51851851851852)","(31.0, 80.0, 76.66666666666667)","(10.0, 13.0, 10.833333333333334)","(5.0, 6.6, 6.554545454545455)"
09-01-2023 16:05:41.677420,"(20.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.0317391304347825)","(18.0, 25.0, 24.791666666666668)","(17.0, 29.0, 27.25)","(61.0, 100.0, 95.22727272727272)","(10.0, 13.0, 12.176470588235293)","(11.0, 22.0, 20.51851851851852)","(31.0, 80.0, 76.66666666666667)","(10.0, 12.5, 10.695121951219512)","(5.0, 6.6, 6.554545454545455)"
09-01-2023 16:05:42.976511,"(20.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.068088235294118)","(18.0, 25.0, 24.791666666666668)","(17.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.505882352941176)","(11.0, 22.0, 20.095238095238095)","(31.0, 80.0, 76.66666666666667)","(10.0, 12.5, 11.045454545454545)","(5.0, 6.6, 6.554545454545455)"
09-01-2023 16:05:44.236199,"(21.0, 28.0, 27.583333333333332)","(1.9, 2.08, 2.077543859649123)","(18.0, 25.0, 24.791666666666668)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.243243243243244)","(12.0, 22.0, 20.095238095238095)","(31.0, 80.0, 76.66666666666667)","(9.0, 12.0, 10.9)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:45.460062,"(21.0, 28.0, 27.583333333333332)","(1.9, 2.1, 2.077543859649123)","(18.0, 25.0, 24.791666666666668)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.243243243243244)","(12.0, 22.0, 20.680555555555557)","(31.0, 80.0, 76.66666666666667)","(9.0, 12.0, 10.9)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:46.724027,"(21.0, 28.0, 27.583333333333332)","(1.85, 2.1, 2.072620320855615)","(18.0, 25.0, 24.886363636363637)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.243243243243244)","(12.0, 22.0, 20.78787878787879)","(31.0, 80.0, 76.66666666666667)","(9.0, 12.0, 10.9)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:47.987783,"(21.0, 28.0, 27.583333333333332)","(1.85, 2.1, 2.072620320855615)","(18.0, 25.0, 24.886363636363637)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.243243243243244)","(12.0, 22.0, 20.78787878787879)","(31.0, 80.0, 76.66666666666667)","(9.0, 12.0, 10.9)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:49.334995,"(21.0, 28.0, 27.583333333333332)","(1.85, 2.1, 2.064931506849315)","(18.0, 25.0, 24.886363636363637)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.243243243243244)","(12.0, 22.0, 20.78787878787879)","(31.0, 80.0, 76.66666666666667)","(9.0, 12.0, 10.9)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:50.638865,"(21.0, 28.0, 27.583333333333332)","(1.85, 2.1, 2.074010152284264)","(18.0, 25.0, 25.285714285714285)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.3)","(12.0, 22.0, 20.78787878787879)","(31.0, 80.0, 76.66666666666667)","(9.0, 12.0, 10.620689655172415)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:51.900753,"(21.0, 28.0, 27.583333333333332)","(1.85, 2.1, 2.074010152284264)","(18.0, 27.0, 25.8)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.3)","(12.0, 22.0, 20.666666666666668)","(31.0, 80.0, 76.66666666666667)","(9.0, 12.0, 10.620689655172415)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:53.266668,"(21.0, 28.0, 27.583333333333332)","(1.85, 2.08, 2.070506329113924)","(18.0, 27.0, 26.333333333333332)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.3)","(12.0, 22.0, 20.560606060606062)","(31.0, 80.0, 76.0)","(9.0, 12.0, 10.571428571428571)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:54.556228,"(21.0, 28.0, 27.583333333333332)","(1.85, 2.08, 2.0732)","(18.0, 27.0, 26.333333333333332)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.3)","(12.0, 22.0, 20.666666666666668)","(31.0, 80.0, 76.0)","(9.0, 12.0, 10.571428571428571)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:55.821426,"(21.0, 28.0, 27.5)","(1.85, 2.08, 2.0734615384615385)","(18.0, 27.0, 26.333333333333332)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.3)","(12.0, 22.0, 20.4)","(31.0, 80.0, 76.0)","(9.0, 12.0, 10.75)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:57.068954,"(21.0, 28.0, 27.5)","(1.85, 2.08, 2.0734615384615385)","(18.0, 27.0, 26.333333333333332)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.3)","(12.0, 22.0, 20.0)","(31.0, 80.0, 76.0)","(9.0, 12.0, 10.75)","(5.5, 6.6, 6.554545454545455)"
09-01-2023 16:05:58.362053,"(21.0, 28.0, 27.5)","(1.85, 2.08, 2.0604854368932037)","(18.0, 27.0, 25.8)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.708333333333334)","(12.0, 22.0, 19.70689655172414)","(31.0, 80.0, 74.54545454545455)","(9.0, 12.0, 10.75)","(5.5, 6.6, 6.532467532467533)"
09-01-2023 16:05:59.647181,"(21.0, 28.0, 27.5)","(1.85, 2.08, 2.0451948051948055)","(18.0, 27.0, 26.823529411764707)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.75)","(12.0, 22.0, 19.85483870967742)","(31.0, 80.0, 74.54545454545455)","(9.0, 12.0, 10.75)","(5.5, 7.0, 6.494736842105263)"
09-01-2023 16:06:00.989450,"(21.0, 28.0, 27.5)","(1.85, 2.08, 2.044597701149425)","(18.0, 27.0, 26.823529411764707)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.28125)","(12.0, 22.0, 19.921875)","(31.0, 80.0, 74.54545454545455)","(9.0, 12.0, 10.75)","(5.5, 7.0, 6.553488372093024)"
09-01-2023 16:06:02.308599,"(21.0, 28.0, 27.5)","(1.85, 2.08, 2.044597701149425)","(18.0, 27.0, 26.823529411764707)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 12.5, 12.28125)","(12.0, 22.0, 19.921875)","(31.0, 80.0, 74.54545454545455)","(9.0, 12.0, 10.75)","(5.5, 7.0, 6.553488372093024)"
09-01-2023 16:06:03.603429,"(21.0, 28.0, 27.5)","(1.85, 2.08, 2.044597701149425)","(18.0, 27.0, 26.823529411764707)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 12.5, 12.28125)","(12.0, 22.0, 19.921875)","(31.0, 80.0, 74.54545454545455)","(9.0, 12.0, 10.75)","(5.5, 7.0, 6.553488372093024)"
09-01-2023 16:06:04.909091,"(21.0, 28.0, 27.5)","(1.85, 2.08, 2.0456603773584905)","(18.0, 28.0, 26.428571428571427)","(18.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 12.5, 12.333333333333334)","(12.0, 22.0, 19.921875)","(31.0, 80.0, 70.0)","(9.0, 12.0, 10.75)","(5.5, 7.0, 6.553488372093024)"
09-01-2023 16:06:06.144815,"(21.0, 27.0, 26.46153846153846)","(1.85, 2.1, 2.0456603773584905)","(19.0, 28.0, 26.428571428571427)","(19.0, 29.0, 27.833333333333332)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.375)","(12.0, 22.0, 18.97222222222222)","(31.0, 80.0, 69.0)","(8.5, 12.0, 10.625)","(5.5, 7.0, 6.92967032967033)"
09-01-2023 16:06:07.420739,"(21.0, 27.0, 26.144329896907216)","(1.85, 2.1, 2.0461224489795917)","(19.0, 28.0, 26.428571428571427)","(19.0, 29.0, 28.071428571428573)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.307692307692308)","(12.0, 20.0, 18.89)","(31.0, 75.0, 69.0)","(8.5, 11.0, 10.357142857142858)","(5.5, 7.0, 6.9409090909090905)"
09-01-2023 16:06:08.721801,"(21.0, 27.0, 26.117021276595743)","(1.85, 2.1, 2.0461224489795917)","(19.0, 28.0, 26.428571428571427)","(19.0, 30.0, 28.41176470588235)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.333333333333334)","(12.0, 20.0, 19.196428571428573)","(31.0, 75.0, 69.0)","(8.5, 11.0, 10.357142857142858)","(5.5, 7.0, 6.9409090909090905)"
09-01-2023 16:06:10.024905,"(21.0, 27.0, 26.3125)","(1.85, 2.1, 2.0461224489795917)","(19.0, 28.0, 26.428571428571427)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 95.43478260869566)","(10.0, 13.0, 12.428571428571429)","(12.0, 20.0, 18.928571428571427)","(31.0, 75.0, 71.66666666666667)","(8.5, 11.0, 10.726086956521739)","(5.5, 7.0, 6.9409090909090905)"
09-01-2023 16:06:11.339663,"(21.0, 27.0, 26.3125)","(1.85, 2.1, 2.0461224489795917)","(19.0, 28.0, 26.263157894736842)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 96.37931034482759)","(10.0, 13.0, 12.6)","(12.0, 20.0, 19.1)","(31.0, 75.0, 68.33333333333333)","(8.5, 11.0, 12.36)","(5.5, 7.0, 6.940571428571428)"
09-01-2023 16:06:12.641396,"(21.0, 27.0, 26.3125)","(1.85, 2.1, 2.0445283018867926)","(19.0, 28.0, 26.862068965517242)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 96.81818181818181)","(10.0, 13.0, 12.724137931034482)","(12.0, 20.0, 19.0625)","(31.0, 75.0, 68.33333333333333)","(8.5, 13.0, 10.600000000000001)","(5.5, 7.0, 6.937677053824363)"
09-01-2023 16:06:13.873658,"(21.0, 27.0, 26.3125)","(1.85, 2.1, 2.0445283018867926)","(19.0, 28.0, 26.862068965517242)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 96.81818181818181)","(10.0, 13.0, 12.724137931034482)","(12.0, 20.0, 19.274193548387096)","(31.0, 75.0, 72.5)","(8.5, 12.5, 10.386666666666667)","(5.5, 7.0, 6.940571428571428)"
09-01-2023 16:06:15.110438,"(21.0, 27.0, 26.3125)","(1.85, 2.1, 2.0436521739130433)","(19.0, 28.0, 27.10810810810811)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 97.55813953488372)","(10.0, 13.0, 12.724137931034482)","(12.0, 20.0, 19.642857142857142)","(31.0, 75.0, 72.5)","(8.5, 12.0, 10.846153846153847)","(5.5, 7.0, 6.940571428571428)"
09-01-2023 16:06:16.316551,"(21.0, 27.0, 26.25)","(1.85, 2.1, 2.0436521739130433)","(19.0, 28.0, 27.10810810810811)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 97.55813953488372)","(10.0, 13.0, 12.724137931034482)","(12.0, 20.0, 19.642857142857142)","(31.0, 75.0, 72.5)","(8.5, 11.5, 10.846153846153847)","(5.5, 7.0, 6.940571428571428)"
09-01-2023 16:06:17.511393,"(21.0, 27.0, 26.25)","(1.85, 2.1, 2.042048780487805)","(19.0, 28.0, 27.10810810810811)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 97.55813953488372)","(10.0, 13.0, 12.724137931034482)","(12.0, 20.0, 19.642857142857142)","(31.0, 75.0, 72.5)","(8.5, 11.5, 10.846153846153847)","(5.5, 7.0, 6.942857142857143)"
09-01-2023 16:06:18.731809,"(21.0, 27.0, 26.25)","(1.85, 2.1, 2.042079207920792)","(19.0, 28.0, 27.10810810810811)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 97.55813953488372)","(10.0, 13.0, 12.724137931034482)","(12.0, 20.0, 19.642857142857142)","(31.0, 75.0, 72.5)","(8.5, 11.5, 10.11875)","(5.5, 7.0, 6.942857142857143)"
09-01-2023 16:06:19.959516,"(21.0, 27.0, 26.25)","(1.85, 2.1, 2.042079207920792)","(19.0, 28.0, 27.10810810810811)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 97.55813953488372)","(10.0, 13.0, 12.69811320754717)","(12.0, 20.0, 19.71153846153846)","(31.0, 75.0, 72.5)","(8.5, 11.5, 10.28125)","(5.5, 7.0, 6.941573033707865)"
09-01-2023 16:06:21.177921,"(21.0, 27.0, 26.25)","(1.9, 2.1, 2.040909090909091)","(19.0, 28.0, 27.10810810810811)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 97.55813953488372)","(10.0, 13.0, 12.649122807017545)","(13.0, 20.0, 19.71153846153846)","(31.0, 75.0, 72.5)","(8.5, 11.5, 10.321428571428571)","(5.5, 7.0, 6.938718662952646)"
09-01-2023 16:06:22.442757,"(21.0, 27.0, 26.25)","(1.9, 2.1, 2.040909090909091)","(19.0, 28.0, 26.77777777777778)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 98.5)","(10.0, 13.0, 12.649122807017545)","(13.0, 20.0, 19.625)","(31.0, 75.0, 72.5)","(8.5, 11.5, 10.583333333333334)","(5.5, 7.0, 6.938718662952646)"
09-01-2023 16:06:23.800285,"(21.0, 28.0, 27.583333333333332)","(1.9, 2.1, 2.041512605042017)","(19.0, 28.0, 26.77777777777778)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 98.53658536585365)","(10.0, 13.0, 12.649122807017545)","(13.0, 20.0, 19.423076923076923)","(31.0, 75.0, 72.5)","(8.5, 11.5, 10.5)","(5.5, 7.0, 6.938718662952646)"
09-01-2023 16:06:24.941280,"(21.0, 28.0, 27.583333333333332)","(1.9, 2.1, 2.0414754098360657)","(19.0, 28.0, 26.263157894736842)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 98.53658536585365)","(10.0, 13.0, 12.649122807017545)","(13.0, 20.0, 19.423076923076923)","(31.0, 75.0, 72.5)","(8.5, 11.5, 10.5)","(5.5, 7.0, 6.938718662952646)"
09-01-2023 16:06:26.104552,"(21.0, 28.0, 27.583333333333332)","(1.9, 2.1, 2.0414754098360657)","(19.0, 28.0, 26.263157894736842)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 98.53658536585365)","(10.0, 13.0, 12.649122807017545)","(13.0, 20.0, 19.464285714285715)","(31.0, 75.0, 72.5)","(8.5, 11.5, 10.1875)","(5.5, 7.0, 6.937853107344632)"
09-01-2023 16:06:27.292642,"(21.0, 28.0, 27.583333333333332)","(1.9, 2.1, 2.0414754098360657)","(19.0, 28.0, 26.862068965517242)","(19.0, 30.0, 28.071428571428573)","(61.0, 100.0, 98.53658536585365)","(10.0, 13.0, 12.649122807017545)","(13.0, 20.0, 19.642857142857142)","(31.0, 75.0, 72.5)","(8.5, 11.5, 10.100000000000001)","(5.5, 7.0, 6.937853107344632)"
09-01-2023 16:06:28.507920,"(21.0, 28.0, 27.583333333333332)","(1.9, 2.1, 2.0374545454545454)","(19.0, 28.0, 26.533333333333335)","(19.0, 30.0, 28.2)","(61.0, 100.0, 98.53658536585365)","(10.0, 13.0, 12.649122807017545)","(13.0, 20.0, 19.642857142857142)","(31.0, 75.0, 72.5)","(8.5, 11.5, 10.100000000000001)","(5.5, 7.0, 6.937853107344632)"
09-01-2023 16:06:29.696804,"(21.0, 28.0, 27.583333333333332)","(1.9, 2.1, 2.042666666666667)","(19.0, 28.0, 26.533333333333335)","(19.0, 30.0, 28.2)","(61.0, 100.0, 98.53658536585365)","(10.0, 13.0, 12.649122807017545)","(13.0, 20.0, 20.147058823529413)","(31.0, 75.0, 73.0)","(8.5, 11.5, 10.177777777777779)","(5.5, 7.0, 6.721518987341772)"
09-01-2023 16:06:30.954687,"(21.0, 28.0, 27.583333333333332)","(1.9, 2.1, 2.058)","(19.0, 28.0, 26.533333333333335)","(19.0, 30.0, 28.2)","(61.0, 100.0, 98.53658536585365)","(10.0, 13.0, 12.661016949152543)","(13.0, 22.0, 20.147058823529413)","(31.0, 75.0, 73.0)","(8.5, 11.5, 10.4)","(5.5, 7.0, 6.690140845070422)"
09-01-2023 16:06:32.160003,"(21.0, 28.0, 27.583333333333332)","(1.9, 2.06, 2.0502439024390244)","(19.0, 28.0, 26.533333333333335)","(19.0, 30.0, 27.75)","(61.0, 100.0, 98.53658536585365)","(10.0, 13.0, 12.661016949152543)","(13.0, 22.0, 20.294871794871796)","(31.0, 75.0, 73.0)","(8.5, 11.0, 10.236363636363636)","(5.5, 7.0, 6.666666666666666)"
09-01-2023 16:06:33.393816,"(21.0, 28.0, 27.583333333333332)","(1.9, 2.06, 2.0502439024390244)","(19.0, 28.0, 26.533333333333335)","(19.0, 30.0, 27.75)","(61.0, 100.0, 98.53658536585365)","(10.0, 13.0, 14.166666666666666)","(13.0, 22.0, 20.294871794871796)","(31.0, 75.0, 73.0)","(8.5, 11.0, 10.485714285714286)","(5.5, 7.0, 6.666666666666666)"
09-01-2023 16:06:34.590052,"(21.0, 28.0, 27.583333333333332)","(1.9, 2.06, 2.0502439024390244)","(19.0, 28.0, 26.533333333333335)","(19.0, 30.0, 27.75)","(61.0, 100.0, 95.55555555555556)","(10.0, 15.0, 14.228260869565217)","(13.0, 22.0, 20.5)","(31.0, 75.0, 73.0)","(8.5, 11.0, 10.266666666666667)","(5.5, 7.0, 6.666666666666666)"
09-01-2023 16:06:35.773678,"(21.0, 27.0, 26.666666666666668)","(1.9, 2.1, 2.0971830985915494)","(19.0, 28.0, 26.533333333333335)","(19.0, 30.0, 27.75)","(61.0, 100.0, 95.55555555555556)","(10.0, 14.5, 14.228260869565217)","(13.0, 21.0, 20.5)","(31.0, 75.0, 73.0)","(8.5, 10.5, 10.266666666666667)","(5.5, 7.0, 6.666666666666666)"
09-01-2023 16:06:37.009887,"(21.0, 27.0, 26.666666666666668)","(1.9, 2.1, 2.0947368421052635)","(19.0, 28.0, 26.533333333333335)","(19.0, 30.0, 27.75)","(61.0, 100.0, 98.33333333333333)","(10.0, 14.5, 13.38888888888889)","(13.0, 21.0, 19.333333333333332)","(31.0, 75.0, 72.6470588235294)","(8.5, 10.5, 9.520754716981132)","(5.5, 7.0, 6.666666666666666)"
09-01-2023 16:06:38.149375,"(21.0, 27.0, 26.5)","(1.9, 2.1, 2.0974358974358975)","(19.0, 28.0, 26.565217391304348)","(19.0, 30.0, 27.75)","(61.0, 100.0, 98.33333333333333)","(10.0, 14.5, 13.3)","(13.0, 21.0, 19.333333333333332)","(31.0, 75.0, 72.6470588235294)","(8.5, 9.6, 9.5375)","(5.5, 7.0, 6.666666666666666)"
09-01-2023 16:06:39.295713,"(21.0, 27.0, 26.466666666666665)","(1.9, 2.1, 2.0974358974358975)","(19.0, 28.0, 26.565217391304348)","(19.0, 30.0, 27.75)","(61.0, 100.0, 98.33333333333333)","(10.0, 14.5, 13.3)","(13.0, 21.0, 18.916666666666668)","(31.0, 75.0, 72.6470588235294)","(8.5, 9.6, 9.536170212765958)","(5.5, 7.0, 6.666666666666666)"
09-01-2023 16:06:40.520535,"(21.0, 27.0, 26.466666666666665)","(1.9, 2.1, 2.0974358974358975)","(19.0, 28.0, 26.565217391304348)","(19.0, 30.0, 27.75)","(61.0, 100.0, 98.33333333333333)","(10.0, 14.5, 13.5)","(13.0, 21.0, 19.125)","(31.0, 75.0, 72.6470588235294)","(8.5, 9.6, 9.536170212765958)","(5.5, 7.0, 6.666666666666666)"
