,Keep Me Vivid,Mollys Fantasy,Violets Delight,All Eagle,Ishmy Belle,Little Zambora,Call Her Olivia,Big Kell
08-01-2023 16:30:33.617425,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 40.0, 30.357142857142858)","(14.0, 40.0, 30.357142857142858)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:34.798074,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 40.0, 30.357142857142858)","(14.0, 40.0, 30.357142857142858)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:36.037183,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 40.0, 30.357142857142858)","(14.0, 40.0, 30.357142857142858)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:37.328086,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 40.0, 30.357142857142858)","(14.0, 40.0, 30.357142857142858)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:38.654095,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 40.0, 30.357142857142858)","(14.0, 40.0, 30.357142857142858)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:39.967404,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 40.0, 30.357142857142858)","(14.0, 40.0, 30.357142857142858)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:41.206631,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 178.66666666666666)","(14.0, 40.0, 30.357142857142858)","(14.0, 40.0, 30.357142857142858)","(101.0, 620.0, 340.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:42.438364,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 40.0, 20.727272727272727)","(14.0, 40.0, 20.727272727272727)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:43.668180,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 40.0, 20.727272727272727)","(14.0, 40.0, 20.727272727272727)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:44.911452,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 40.0, 20.727272727272727)","(14.0, 40.0, 20.727272727272727)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:46.117758,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 40.0, 20.727272727272727)","(14.0, 40.0, 20.727272727272727)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:47.398004,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 40.0, 20.727272727272727)","(14.0, 40.0, 20.727272727272727)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:48.708053,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 40.0, 20.727272727272727)","(14.0, 40.0, 20.727272727272727)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:50.003202,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:51.270438,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:52.536621,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:53.749125,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:54.968262,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:56.213120,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:57.828702,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 164.70588235294116)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:30:59.346694,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 164.70588235294116)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:00.759007,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 164.70588235294116)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:02.218331,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 164.70588235294116)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:03.649147,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 164.70588235294116)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:05.041269,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 164.70588235294116)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:06.423326,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 76.3076923076923)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:07.778746,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 76.3076923076923)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:09.173389,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 76.3076923076923)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:10.575148,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 76.3076923076923)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:11.881398,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 76.3076923076923)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:13.134844,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 76.3076923076923)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:14.522689,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 76.3076923076923)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:15.980691,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 76.3076923076923)","(14.0, 40.0, 22.0)","(14.0, 40.0, 22.0)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:17.477918,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 76.3076923076923)","(14.0, 40.0, 31.4)","(14.0, 40.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:18.894215,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 30.5)","(14.0, 36.0, 30.5)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:20.275620,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 30.5)","(14.0, 36.0, 30.5)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:21.550023,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 30.5)","(14.0, 36.0, 30.5)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:22.881818,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 30.5)","(14.0, 36.0, 30.5)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:24.235537,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 30.5)","(14.0, 36.0, 30.5)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:25.470600,"(2.0, 3.15, 2.8033333333333332)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 30.5)","(14.0, 36.0, 30.5)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:26.791135,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 30.5)","(14.0, 36.0, 30.5)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:28.116283,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:29.474364,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:30.776994,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:32.125940,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:33.370072,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:34.600007,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:35.931871,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:37.309166,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:38.561664,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:39.864407,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:41.088816,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:42.326270,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:43.561211,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:44.832325,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:46.111412,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:47.457624,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:48.783189,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:49.976746,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:51.214245,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:52.661588,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:54.063577,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:55.454144,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 146.0)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:56.957707,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 164.70588235294116)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:58.413941,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 164.70588235294116)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:31:59.786210,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 164.70588235294116)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:01.214369,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 164.70588235294116)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:02.613901,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 164.70588235294116)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:04.084436,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 164.70588235294116)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:05.408902,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 164.70588235294116)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:06.750407,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 76.3076923076923)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:08.114947,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 76.3076923076923)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:09.486389,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 76.3076923076923)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:10.815769,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 76.3076923076923)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:12.062079,"(2.0, 3.25, 2.531777777777778)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:13.480417,"(2.0, 3.25, 2.9741176470588235)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:14.961962,"(2.0, 3.2, 2.9741176470588235)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:16.361395,"(2.0, 3.2, 2.9741176470588235)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:18.022839,"(2.0, 3.2, 2.9741176470588235)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:19.525449,"(2.0, 3.2, 2.9741176470588235)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:20.755328,"(2.0, 3.2, 2.9741176470588235)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:21.933440,"(2.0, 3.2, 2.9741176470588235)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:23.209139,"(2.0, 3.2, 2.9741176470588235)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:24.536470,"(2.0, 3.2, 2.9741176470588235)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:25.860042,"(2.0, 3.2, 2.9741176470588235)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:27.129789,"(2.0, 3.2, 2.9741176470588235)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:28.425570,"(2.0, 3.2, 2.9741176470588235)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:29.646504,"(2.0, 3.2, 2.9741176470588235)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:30.869527,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
08-01-2023 16:32:32.192434,"(2.0, 3.15, 2.9358823529411766)","(101.0, 730.0, 622.5)","(3.6, 5.9, 3.8)","(51.0, 440.0, 151.25)","(14.0, 36.0, 31.4)","(14.0, 36.0, 31.4)","(101.0, 620.0, 260.0)","(2.8, 5.3, 2.9768)"
