,Cobblestone Way,Crown Crusher,Dodi,Eight Decades,Electrocube,Expect Magic,Go To Hollywood,I Am Antaios,Manic Light,Mi Scusi,Ortega,Scarface
12-01-2023 17:57:07.102467,"(11.0, 19.0, 17.08823529411765)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.351515151515152)","(20.0, 28.0, 27.157894736842106)","(51.0, 95.0, 86.42857142857143)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.4)","(7.0, 11.0, 10.538461538461538)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.1, 3.085823754789272)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:08.648757,"(11.0, 19.0, 17.08823529411765)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.36)","(20.0, 28.0, 27.157894736842106)","(51.0, 95.0, 86.42857142857143)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.4)","(7.0, 11.0, 10.538461538461538)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.1, 3.085823754789272)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:10.158242,"(11.0, 19.0, 17.08823529411765)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.36)","(20.0, 28.0, 27.157894736842106)","(51.0, 95.0, 86.42857142857143)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.4)","(7.0, 11.0, 10.538461538461538)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.1, 3.085823754789272)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:11.710932,"(11.0, 18.5, 17.642857142857142)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.367441860465116)","(20.0, 28.0, 27.157894736842106)","(51.0, 95.0, 86.42857142857143)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.4)","(7.0, 11.0, 10.538461538461538)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.1, 3.085823754789272)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:13.561041,"(11.0, 18.5, 17.227272727272727)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 95.0, 102.5)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.4)","(7.0, 11.0, 10.538461538461538)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.1, 3.085823754789272)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:15.338283,"(11.0, 18.5, 17.227272727272727)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 110.0, 93.125)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.4)","(7.0, 11.0, 10.538461538461538)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.1, 3.085823754789272)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:17.268911,"(11.0, 18.5, 17.227272727272727)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 110.0, 90.0)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.54545454545455)","(7.0, 11.0, 10.538461538461538)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.1, 3.0845188284518827)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:19.011012,"(11.0, 18.5, 17.227272727272727)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.54545454545455)","(7.0, 11.0, 10.538461538461538)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.1, 3.0845188284518827)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:20.731935,"(11.0, 18.5, 16.605263157894736)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.54545454545455)","(7.0, 11.0, 10.529411764705882)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.1, 3.0845188284518827)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:22.410029,"(11.0, 17.0, 16.6)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.54545454545455)","(7.0, 11.0, 10.529411764705882)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.1, 3.098)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:24.079742,"(11.0, 17.0, 16.6)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.54545454545455)","(7.0, 11.0, 10.529411764705882)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.1, 3.098)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:25.665972,"(11.0, 17.0, 16.6)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.54545454545455)","(7.0, 11.0, 10.529411764705882)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.1, 3.098)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:27.277957,"(11.0, 17.0, 16.384615384615383)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.54545454545455)","(7.0, 11.0, 10.529411764705882)","(5.5, 7.0, 6.84)","(2.7, 3.1, 3.098)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:28.928005,"(11.0, 17.0, 16.272727272727273)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.54545454545455)","(7.0, 11.0, 10.529411764705882)","(5.5, 7.0, 6.84)","(2.7, 3.1, 3.098)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:30.647992,"(11.0, 17.0, 16.272727272727273)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.54545454545455)","(7.0, 11.0, 10.529411764705882)","(5.5, 7.0, 6.84)","(2.7, 3.1, 3.098)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:32.335774,"(11.0, 17.0, 16.214285714285715)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.54545454545455)","(7.0, 11.0, 10.529411764705882)","(5.5, 7.0, 6.84)","(2.7, 3.1, 3.098)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:33.947843,"(11.0, 16.5, 16.214285714285715)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.54545454545455)","(7.0, 11.0, 10.529411764705882)","(5.5, 7.0, 6.84)","(2.7, 3.1, 3.098)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:35.592078,"(11.0, 16.5, 16.214285714285715)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.54545454545455)","(7.0, 11.0, 10.529411764705882)","(5.5, 7.0, 6.84)","(2.7, 3.1, 3.098)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:37.223798,"(11.0, 16.5, 16.214285714285715)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 9.04)","(6.0, 7.4, 7.380952380952381)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.432432432432435)","(21.0, 44.0, 42.54545454545455)","(7.0, 11.0, 10.529411764705882)","(5.5, 7.0, 6.84)","(2.7, 3.1, 3.098)","(61.0, 120.0, 93.75)"
12-01-2023 17:57:38.712698,"(11.0, 16.5, 15.796875)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.2, 8.757142857142856)","(6.0, 7.4, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 44.0, 38.7)","(7.0, 11.0, 10.7)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.1216)","(61.0, 120.0, 107.5)"
12-01-2023 17:57:40.251525,"(11.0, 16.0, 15.796875)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.0, 8.749152542372881)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 42.0, 38.7)","(7.0, 11.0, 10.807692307692308)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.1216)","(61.0, 120.0, 107.5)"
12-01-2023 17:57:41.785982,"(11.0, 16.0, 15.729166666666666)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.0, 8.749152542372881)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 42.0, 38.7)","(7.0, 11.0, 10.807692307692308)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.1216)","(61.0, 120.0, 128.75)"
12-01-2023 17:57:43.376403,"(11.0, 16.0, 15.729166666666666)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.0, 8.749152542372881)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 42.0, 38.7)","(7.0, 11.0, 10.9)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.1216)","(61.0, 140.0, 128.75)"
12-01-2023 17:57:44.919005,"(11.0, 16.0, 15.65)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.0, 8.749152542372881)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 42.0, 38.7)","(7.0, 11.0, 10.863636363636363)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.099584487534626)","(61.0, 140.0, 117.5)"
12-01-2023 17:57:46.357304,"(11.0, 16.0, 15.65)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.0, 8.749152542372881)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 42.0, 38.7)","(7.0, 11.5, 10.863636363636363)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.099584487534626)","(61.0, 140.0, 117.5)"
12-01-2023 17:57:47.870363,"(11.0, 16.0, 15.65)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.0, 8.749152542372881)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 42.0, 38.7)","(7.0, 11.5, 10.833333333333334)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.10013698630137)","(61.0, 140.0, 117.5)"
12-01-2023 17:57:49.486937,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.0, 8.725925925925926)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 42.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.10013698630137)","(61.0, 140.0, 117.5)"
12-01-2023 17:57:51.045784,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.0, 8.725925925925926)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.10013698630137)","(61.0, 140.0, 117.5)"
12-01-2023 17:57:52.621561,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.0, 8.725925925925926)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.10013698630137)","(61.0, 140.0, 120.71428571428572)"
12-01-2023 17:57:54.160927,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.0, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.10013698630137)","(61.0, 140.0, 118.33333333333333)"
12-01-2023 17:57:55.668045,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.10013698630137)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:57:57.115036,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.10013698630137)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:57:58.621618,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.10013698630137)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:00.175853,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.84)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.10013698630137)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:01.618008,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.10013698630137)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:03.092649,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.114453125)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:04.670646,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.114453125)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:06.532158,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.114453125)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:08.333179,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.114453125)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:10.120643,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.114453125)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:11.908554,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.114453125)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:13.651755,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.114453125)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:15.315663,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.114453125)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:16.897771,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.114453125)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:18.444605,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.114453125)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:20.049711,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.114453125)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:21.686081,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.114453125)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:23.161319,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.042857142857143)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.114453125)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:24.656873,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.042857142857143)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.114453125)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:26.222486,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.042857142857143)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.113306451612903)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:27.824886,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.042857142857143)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.113306451612903)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:29.483630,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.042857142857143)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.113306451612903)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:30.983239,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.78888888888889)","(6.0, 7.2, 7.1571428571428575)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.945454545454545)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.042857142857143)","(5.5, 7.0, 6.846575342465753)","(2.7, 3.15, 3.113306451612903)","(61.0, 130.0, 118.33333333333333)"
12-01-2023 17:58:32.515475,"(11.0, 16.0, 15.625)","(81.0, 140.0, 125.45454545454545)","(7.0, 8.8, 8.909090909090908)","(6.0, 7.2, 7.11578947368421)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.666666666666664)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.84)","(2.7, 3.15, 3.1134453781512605)","(61.0, 130.0, 110.0)"
12-01-2023 17:58:34.040306,"(11.0, 16.0, 15.772727272727273)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.0, 8.909090909090908)","(6.0, 7.2, 7.11578947368421)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.666666666666664)","(21.0, 40.0, 39.27272727272727)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.84)","(2.7, 3.15, 3.1134453781512605)","(61.0, 130.0, 104.0)"
12-01-2023 17:58:36.069816,"(11.0, 16.0, 15.772727272727273)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.0, 8.909090909090908)","(6.0, 7.2, 7.11578947368421)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.51162790697674)","(21.0, 44.0, 42.0)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.84)","(2.7, 3.15, 3.1066084788029924)","(61.0, 120.0, 104.0)"
12-01-2023 17:58:37.768916,"(11.0, 16.0, 15.772727272727273)","(81.0, 140.0, 125.45454545454545)","(7.0, 9.0, 8.909090909090908)","(6.0, 7.2, 7.11578947368421)","(20.0, 28.0, 27.157894736842106)","(51.0, 100.0, 90.0)","(21.0, 34.0, 32.51162790697674)","(21.0, 44.0, 42.0)","(7.0, 11.5, 11.0)","(5.5, 7.0, 6.84)","(2.7, 3.15, 3.1066084788029924)","(61.0, 120.0, 104.0)"
