,Frame Drive,Perfect Feeling,Swinging George,Lazy Blaze,Mystical Jazz,Our Boy Roy,Wonderwoman Jujon,Vermont,Tactfilly Miracle
15-12-2022 15:09:57.334372,"(3.1, 3.35, 3.3152173913043477)","(6.0, 7.8, 7.433333333333334)","(18.0, 26.0, 24.181818181818183)","(31.0, 60.0, 54.55555555555556)","(9.0, 12.5, 11.576923076923077)","(31.0, 65.0, 63.57142857142857)","(2.7, 3.4, 3.34)","(7.5, 11.5, 11.19767441860465)","(21.0, 36.0, 33.75)"
15-12-2022 15:09:58.554762,"(3.1, 3.35, 3.3152173913043477)","(6.0, 7.8, 7.45)","(18.0, 26.0, 24.181818181818183)","(31.0, 55.0, 50.5)","(9.0, 12.5, 11.576923076923077)","(31.0, 65.0, 63.57142857142857)","(2.7, 3.4, 3.34)","(7.5, 12.0, 11.166666666666666)","(21.0, 36.0, 32.0)"
15-12-2022 15:09:59.882809,"(3.1, 3.35, 3.3152173913043477)","(6.0, 7.8, 7.45)","(18.0, 26.0, 24.181818181818183)","(31.0, 55.0, 51.0)","(9.0, 12.5, 11.576923076923077)","(31.0, 65.0, 63.57142857142857)","(2.7, 3.4, 3.3470588235294114)","(7.5, 11.5, 11.166666666666666)","(21.0, 34.0, 31.0)"
15-12-2022 15:10:01.186106,"(2.9, 3.35, 3.3152173913043477)","(6.0, 7.8, 7.45)","(18.0, 26.0, 24.181818181818183)","(31.0, 60.0, 49.4)","(9.0, 12.5, 11.576923076923077)","(31.0, 65.0, 63.57142857142857)","(2.7, 3.4, 3.3470588235294114)","(7.5, 11.5, 11.214285714285714)","(21.0, 34.0, 31.0)"
15-12-2022 15:10:02.437804,"(2.9, 3.35, 3.3152173913043477)","(6.0, 7.8, 7.45)","(18.0, 26.0, 24.181818181818183)","(31.0, 55.0, 51.0625)","(9.0, 12.5, 11.576923076923077)","(31.0, 65.0, 63.57142857142857)","(2.7, 3.4, 3.308695652173913)","(7.5, 11.5, 11.282608695652174)","(21.0, 34.0, 31.0)"
15-12-2022 15:10:03.709012,"(2.9, 3.35, 3.3152173913043477)","(6.0, 7.8, 7.45)","(18.0, 26.0, 24.181818181818183)","(31.0, 55.0, 51.785714285714285)","(9.0, 12.5, 11.576923076923077)","(31.0, 65.0, 63.57142857142857)","(2.7, 3.4, 3.3913223140495865)","(7.5, 11.5, 11.26056338028169)","(21.0, 34.0, 31.0)"
15-12-2022 15:10:04.946231,"(2.9, 3.35, 3.302941176470588)","(6.0, 7.8, 7.45)","(18.0, 26.0, 24.181818181818183)","(31.0, 55.0, 51.785714285714285)","(9.0, 12.5, 11.576923076923077)","(31.0, 65.0, 63.57142857142857)","(2.7, 3.4, 3.3913223140495865)","(7.5, 12.0, 11.26056338028169)","(21.0, 34.0, 31.0)"
15-12-2022 15:10:06.184775,"(2.9, 3.3, 3.293918918918919)","(6.0, 7.8, 7.584615384615384)","(18.0, 26.0, 24.181818181818183)","(31.0, 55.0, 51.785714285714285)","(9.0, 12.5, 11.642857142857142)","(31.0, 65.0, 63.57142857142857)","(2.7, 3.4, 3.3913223140495865)","(7.5, 11.5, 11.351063829787234)","(21.0, 34.0, 31.0)"
15-12-2022 15:10:07.454192,"(2.9, 3.35, 3.3312500000000003)","(6.0, 8.0, 7.625)","(18.0, 26.0, 24.22222222222222)","(31.0, 55.0, 53.36363636363637)","(9.0, 12.0, 11.833333333333334)","(31.0, 65.0, 63.57142857142857)","(2.7, 3.4, 3.3073529411764704)","(7.5, 11.5, 11.178571428571429)","(21.0, 38.0, 32.0)"
15-12-2022 15:10:08.693051,"(2.9, 3.35, 3.3312500000000003)","(6.0, 8.0, 7.7)","(18.0, 26.0, 24.22222222222222)","(31.0, 50.0, 49.2)","(9.0, 12.5, 11.681818181818182)","(31.0, 65.0, 64.375)","(2.7, 3.4, 3.2714285714285714)","(7.5, 11.5, 11.235294117647058)","(21.0, 38.0, 34.25)"
15-12-2022 15:10:09.863585,"(2.9, 3.35, 3.3312500000000003)","(6.0, 8.0, 7.823529411764706)","(18.0, 26.0, 24.22222222222222)","(31.0, 50.0, 49.27272727272727)","(9.0, 12.5, 11.794117647058824)","(31.0, 65.0, 62.72727272727273)","(2.7, 3.4, 3.3117647058823527)","(7.5, 11.5, 11.342105263157894)","(21.0, 38.0, 34.25)"
15-12-2022 15:10:10.933542,"(2.9, 3.3, 3.2842105263157895)","(6.0, 8.0, 7.8)","(18.0, 26.0, 24.22222222222222)","(31.0, 50.0, 49.27272727272727)","(9.0, 12.5, 11.794117647058824)","(31.0, 70.0, 62.72727272727273)","(2.7, 3.4, 3.3117647058823527)","(7.5, 11.5, 11.342105263157894)","(21.0, 38.0, 35.5)"
15-12-2022 15:10:12.039652,"(2.9, 3.3, 3.29234693877551)","(6.0, 8.0, 7.8)","(18.0, 26.0, 24.22222222222222)","(31.0, 50.0, 49.27272727272727)","(9.0, 12.5, 11.794117647058824)","(31.0, 70.0, 61.111111111111114)","(2.7, 3.4, 3.3117647058823527)","(7.5, 11.5, 11.342105263157894)","(21.0, 38.0, 35.5)"
15-12-2022 15:10:13.229792,"(2.9, 3.3, 3.29234693877551)","(6.0, 8.0, 7.8)","(18.0, 26.0, 24.22222222222222)","(31.0, 50.0, 49.27272727272727)","(9.0, 12.5, 11.794117647058824)","(31.0, 70.0, 58.05555555555556)","(2.7, 3.4, 3.353125)","(7.5, 11.5, 11.342105263157894)","(21.0, 38.0, 34.25)"
15-12-2022 15:10:14.457503,"(2.9, 3.3, 3.29234693877551)","(6.0, 8.0, 7.832558139534884)","(18.0, 26.0, 24.22222222222222)","(31.0, 50.0, 63.099999999999994)","(9.0, 12.5, 11.845454545454546)","(31.0, 60.0, 49.5)","(2.7, 3.4, 3.3521276595744682)","(7.5, 11.5, 11.274193548387096)","(21.0, 38.0, 32.285714285714285)"
15-12-2022 15:10:15.683873,"(2.9, 3.3, 3.29234693877551)","(6.0, 8.0, 7.8)","(18.0, 26.0, 24.22222222222222)","(31.0, 65.0, 50.833333333333336)","(9.0, 12.5, 11.845454545454546)","(31.0, 60.0, 49.5)","(2.7, 3.4, 3.3521276595744682)","(7.5, 11.5, 11.274193548387096)","(21.0, 38.0, 34.25)"
15-12-2022 15:10:16.942211,"(2.9, 3.3, 3.29234693877551)","(6.0, 8.0, 7.823529411764706)","(18.0, 26.0, 24.22222222222222)","(31.0, 65.0, 50.833333333333336)","(9.0, 12.5, 11.845454545454546)","(31.0, 60.0, 49.5)","(2.7, 3.4, 3.3545454545454545)","(7.5, 11.5, 11.274193548387096)","(21.0, 38.0, 34.25)"
15-12-2022 15:10:18.177706,"(2.9, 3.3, 3.290625)","(6.0, 8.0, 7.918918918918918)","(18.0, 26.0, 24.22222222222222)","(31.0, 65.0, 58.214285714285715)","(9.0, 12.5, 11.90983606557377)","(31.0, 60.0, 51.38461538461539)","(2.7, 3.4, 3.3545454545454545)","(7.5, 11.5, 11.274193548387096)","(21.0, 38.0, 32.285714285714285)"
15-12-2022 15:10:19.378242,"(2.9, 3.3, 3.275)","(6.0, 8.2, 7.845454545454545)","(18.0, 26.0, 24.22222222222222)","(31.0, 65.0, 58.214285714285715)","(9.0, 12.5, 11.90983606557377)","(31.0, 60.0, 49.111111111111114)","(2.7, 3.4, 3.3545454545454545)","(7.5, 11.5, 11.342105263157894)","(21.0, 38.0, 32.285714285714285)"
15-12-2022 15:10:20.583847,"(2.9, 3.3, 3.276)","(6.0, 8.2, 7.939130434782609)","(18.0, 26.0, 24.22222222222222)","(31.0, 65.0, 58.214285714285715)","(9.0, 12.5, 11.90983606557377)","(31.0, 60.0, 53.0)","(2.7, 3.4, 3.3545454545454545)","(7.5, 11.5, 11.342105263157894)","(21.0, 38.0, 35.14285714285714)"
15-12-2022 15:10:21.777182,"(2.9, 3.3, 3.279310344827586)","(6.0, 8.2, 8.023529411764706)","(18.0, 26.0, 24.22222222222222)","(31.0, 65.0, 58.214285714285715)","(9.0, 12.5, 11.90983606557377)","(31.0, 60.0, 53.53846153846154)","(2.7, 3.4, 3.3545454545454545)","(7.5, 11.5, 11.342105263157894)","(21.0, 38.0, 35.14285714285714)"
15-12-2022 15:10:22.978678,"(2.9, 3.3, 3.279310344827586)","(6.0, 8.2, 8.037837837837838)","(18.0, 26.0, 24.22222222222222)","(31.0, 65.0, 55.45454545454545)","(9.0, 12.5, 11.90983606557377)","(31.0, 60.0, 53.53846153846154)","(2.7, 3.4, 3.3545454545454545)","(8.0, 11.5, 11.342105263157894)","(21.0, 38.0, 35.14285714285714)"
15-12-2022 15:10:24.142068,"(2.9, 3.3, 3.2776119402985073)","(6.0, 8.2, 8.037837837837838)","(18.0, 26.0, 25.11111111111111)","(31.0, 65.0, 49.166666666666664)","(9.0, 12.5, 11.90983606557377)","(31.0, 60.0, 53.53846153846154)","(2.7, 3.4, 3.3540816326530614)","(8.0, 11.5, 11.178571428571429)","(21.0, 38.0, 35.14285714285714)"
15-12-2022 15:10:25.384640,"(2.9, 3.3, 3.2776119402985073)","(6.0, 8.2, 8.037837837837838)","(18.0, 26.0, 25.11111111111111)","(31.0, 65.0, 49.166666666666664)","(9.0, 12.5, 11.90983606557377)","(31.0, 60.0, 53.53846153846154)","(2.7, 3.4, 3.3540816326530614)","(8.0, 11.5, 11.131578947368421)","(21.0, 38.0, 34.25)"
15-12-2022 15:10:26.909660,"(2.9, 3.3, 3.2776119402985073)","(6.0, 8.0, 7.818181818181818)","(18.0, 26.0, 25.11111111111111)","(31.0, 65.0, 49.166666666666664)","(9.0, 12.5, 11.90983606557377)","(31.0, 60.0, 53.53846153846154)","(2.7, 3.4, 3.3540816326530614)","(8.0, 11.5, 11.131578947368421)","(21.0, 38.0, 34.25)"
15-12-2022 15:10:28.426019,"(2.9, 3.3, 3.2776119402985073)","(6.0, 8.0, 7.76)","(18.0, 26.0, 28.666666666666664)","(31.0, 65.0, 57.5)","(9.0, 12.5, 11.970588235294118)","(31.0, 60.0, 53.53846153846154)","(2.7, 3.4, 3.3264705882352943)","(8.0, 11.5, 11.131578947368421)","(21.0, 38.0, 35.69230769230769)"
15-12-2022 15:10:29.746044,"(2.9, 3.3, 3.2776119402985073)","(6.0, 8.0, 7.76)","(18.0, 30.0, 28.666666666666664)","(31.0, 65.0, 57.5)","(9.0, 12.5, 11.970588235294118)","(31.0, 60.0, 53.53846153846154)","(2.7, 3.35, 3.376923076923077)","(8.0, 11.5, 11.131578947368421)","(21.0, 38.0, 35.69230769230769)"
15-12-2022 15:10:31.037336,"(2.9, 3.3, 3.2776119402985073)","(6.0, 8.0, 7.684210526315789)","(18.0, 30.0, 28.666666666666664)","(31.0, 65.0, 50.833333333333336)","(9.0, 12.5, 12.108695652173912)","(31.0, 60.0, 54.61538461538461)","(2.7, 3.4, 3.206902654867257)","(8.0, 11.5, 11.263157894736842)","(21.0, 38.0, 35.857142857142854)"
15-12-2022 15:10:32.289187,"(2.9, 3.3, 3.279020979020979)","(6.0, 8.0, 7.733333333333333)","(18.0, 30.0, 27.9375)","(31.0, 65.0, 57.69230769230769)","(9.0, 12.5, 12.329787234042554)","(31.0, 60.0, 58.333333333333336)","(2.7, 3.25, 3.2047397769516732)","(8.0, 11.5, 11.552083333333334)","(21.0, 38.0, 35.69230769230769)"
15-12-2022 15:10:33.686075,"(2.9, 3.3, 3.2807692307692307)","(6.0, 8.4, 8.092307692307692)","(18.0, 32.0, 26.647058823529413)","(31.0, 65.0, 55.5)","(9.0, 12.5, 12.28)","(31.0, 60.0, 58.333333333333336)","(2.7, 3.25, 3.2518796992481205)","(8.0, 12.0, 11.516853932584269)","(21.0, 38.0, 35.69230769230769)"
15-12-2022 15:10:34.991276,"(2.9, 3.3, 3.284375)","(6.0, 8.4, 8.209523809523809)","(18.0, 32.0, 26.8)","(31.0, 65.0, 56.36363636363636)","(9.0, 12.5, 12.28)","(31.0, 60.0, 56.0)","(2.7, 3.3, 3.275)","(8.0, 12.0, 11.516853932584269)","(21.0, 38.0, 35.69230769230769)"
15-12-2022 15:10:36.419092,"(2.9, 3.3, 3.284375)","(6.0, 8.4, 8.209523809523809)","(18.0, 32.0, 26.8)","(31.0, 65.0, 56.36363636363636)","(9.0, 12.5, 12.25)","(31.0, 60.0, 58.285714285714285)","(2.7, 3.3, 3.262087912087912)","(8.0, 12.0, 11.516853932584269)","(21.0, 38.0, 35.69230769230769)"
15-12-2022 15:10:37.679454,"(2.9, 3.3, 3.284375)","(6.0, 8.4, 8.209523809523809)","(18.0, 32.0, 27.41176470588235)","(31.0, 65.0, 48.0)","(9.0, 12.5, 12.25)","(31.0, 60.0, 58.285714285714285)","(2.7, 3.3, 3.2601851851851853)","(8.0, 12.0, 11.534883720930232)","(21.0, 38.0, 35.69230769230769)"
15-12-2022 15:10:39.023141,"(2.9, 3.3, 3.2779661016949153)","(6.0, 8.4, 8.233333333333334)","(18.0, 32.0, 27.41176470588235)","(31.0, 60.0, 48.0)","(9.0, 12.5, 12.25)","(31.0, 60.0, 58.285714285714285)","(2.7, 3.3, 3.216504854368932)","(8.0, 12.0, 11.534883720930232)","(21.0, 38.0, 35.69230769230769)"
15-12-2022 15:10:40.262768,"(2.9, 3.3, 3.2779661016949153)","(6.0, 8.4, 8.372413793103448)","(18.0, 32.0, 27.666666666666668)","(31.0, 60.0, 48.0)","(9.0, 12.5, 12.254716981132075)","(31.0, 60.0, 58.5)","(2.7, 3.3, 3.1858974358974357)","(8.0, 12.0, 11.56043956043956)","(21.0, 38.0, 36.125)"
15-12-2022 15:10:41.530457,"(2.9, 3.3, 3.2789473684210524)","(6.0, 8.4, 8.262068965517242)","(18.0, 32.0, 28.923076923076923)","(31.0, 60.0, 48.0)","(9.0, 12.5, 12.284313725490197)","(31.0, 60.0, 58.5)","(2.7, 3.25, 3.184437086092715)","(8.0, 12.0, 11.56043956043956)","(21.0, 38.0, 36.125)"
15-12-2022 15:10:42.808251,"(2.9, 3.3, 3.2789473684210524)","(6.0, 8.4, 8.262068965517242)","(18.0, 32.0, 28.923076923076923)","(31.0, 60.0, 49.333333333333336)","(9.0, 12.5, 12.284313725490197)","(31.0, 60.0, 56.666666666666664)","(2.7, 3.25, 3.184437086092715)","(8.0, 12.0, 11.512195121951219)","(21.0, 38.0, 36.125)"
15-12-2022 15:10:44.075641,"(2.9, 3.3, 3.2789473684210524)","(6.0, 8.4, 8.291891891891892)","(18.0, 30.0, 27.9375)","(31.0, 60.0, 49.333333333333336)","(9.0, 12.5, 12.284313725490197)","(31.0, 60.0, 58.333333333333336)","(2.7, 3.25, 3.166101694915254)","(8.0, 12.0, 11.514705882352942)","(21.0, 38.0, 36.125)"
15-12-2022 15:10:45.292098,"(2.9, 3.3, 3.2789473684210524)","(6.0, 8.4, 8.27878787878788)","(18.0, 32.0, 29.0)","(31.0, 60.0, 49.5)","(9.0, 12.5, 12.284313725490197)","(31.0, 60.0, 57.5)","(2.7, 3.25, 3.1761904761904765)","(8.0, 12.0, 11.945945945945946)","(21.0, 38.0, 36.125)"
15-12-2022 15:10:46.540689,"(2.9, 3.25, 3.237755102040816)","(6.0, 8.6, 8.17142857142857)","(18.0, 30.0, 29.0)","(31.0, 55.0, 47.416666666666664)","(9.0, 12.5, 12.284313725490197)","(31.0, 60.0, 56.666666666666664)","(2.7, 3.2, 3.159090909090909)","(8.0, 12.5, 11.741935483870968)","(21.0, 38.0, 37.0)"
15-12-2022 15:10:47.754869,"(2.9, 3.25, 3.235)","(6.0, 8.6, 8.17142857142857)","(18.0, 30.0, 28.571428571428573)","(31.0, 55.0, 49.3125)","(9.0, 12.5, 12.284313725490197)","(31.0, 60.0, 56.666666666666664)","(2.7, 3.25, 3.159090909090909)","(8.0, 12.5, 11.741935483870968)","(21.0, 40.0, 37.5)"
15-12-2022 15:10:49.068415,"(2.9, 3.25, 3.21)","(6.0, 8.6, 8.17142857142857)","(18.0, 30.0, 28.571428571428573)","(31.0, 55.0, 49.3125)","(9.0, 12.5, 12.284313725490197)","(31.0, 60.0, 57.5)","(2.7, 3.25, 3.159090909090909)","(8.0, 12.5, 11.741935483870968)","(21.0, 40.0, 37.5)"
15-12-2022 15:10:50.423014,"(2.9, 3.25, 3.2037500000000003)","(6.0, 8.4, 8.033333333333333)","(18.0, 30.0, 29.2)","(31.0, 55.0, 51.75)","(9.0, 12.5, 12.142857142857142)","(31.0, 60.0, 53.75)","(2.7, 3.25, 3.160377358490566)","(8.0, 12.5, 11.74561403508772)","(21.0, 40.0, 37.65217391304348)"
15-12-2022 15:10:51.790945,"(2.9, 3.25, 3.206)","(6.0, 8.4, 8.033333333333333)","(19.0, 30.0, 29.2)","(31.0, 55.0, 51.75)","(9.0, 12.5, 12.153846153846153)","(31.0, 65.0, 58.8)","(2.7, 3.25, 3.1628440366972477)","(8.0, 12.5, 11.74561403508772)","(21.0, 40.0, 36.72727272727273)"
15-12-2022 15:10:53.072996,"(2.9, 3.25, 3.206)","(6.0, 8.2, 7.885714285714285)","(19.0, 32.0, 29.5)","(31.0, 55.0, 49.5)","(9.0, 12.5, 12.153846153846153)","(31.0, 60.0, 58.8)","(2.7, 3.25, 3.1628440366972477)","(8.0, 12.5, 11.74561403508772)","(21.0, 40.0, 36.72727272727273)"
15-12-2022 15:10:54.301940,"(2.9, 3.25, 3.2115384615384617)","(6.0, 8.2, 7.736363636363636)","(19.0, 30.0, 29.333333333333332)","(31.0, 50.0, 48.5)","(9.0, 12.5, 12.342105263157894)","(31.0, 60.0, 58.0)","(2.7, 3.25, 3.2)","(8.0, 12.5, 11.885714285714286)","(21.0, 40.0, 37.6)"
15-12-2022 15:10:55.606792,"(2.9, 3.25, 3.2274647887323944)","(6.0, 8.0, 7.933333333333334)","(19.0, 30.0, 29.0)","(31.0, 50.0, 48.5)","(9.0, 13.0, 12.153846153846153)","(31.0, 60.0, 53.0)","(2.7, 3.25, 3.2082474226804125)","(8.0, 12.5, 11.921875)","(21.0, 40.0, 37.6)"
15-12-2022 15:10:56.836816,"(2.9, 3.25, 3.2319444444444443)","(6.0, 8.0, 7.95)","(19.0, 30.0, 29.0)","(31.0, 50.0, 48.0)","(9.0, 13.0, 12.153846153846153)","(31.0, 60.0, 58.22222222222222)","(2.7, 3.3, 3.207920792079208)","(8.0, 12.5, 11.921875)","(21.0, 40.0, 37.75)"
15-12-2022 15:10:58.050319,"(2.9, 3.25, 3.23)","(6.0, 8.0, 7.984615384615385)","(19.0, 30.0, 28.2)","(31.0, 50.0, 48.0)","(9.0, 13.0, 12.153846153846153)","(31.0, 60.0, 54.666666666666664)","(2.7, 3.3, 3.2082474226804125)","(8.0, 12.5, 11.850877192982455)","(21.0, 40.0, 37.75)"
15-12-2022 15:10:59.137939,"(2.9, 3.25, 3.236734693877551)","(6.0, 8.0, 7.984615384615385)","(19.0, 30.0, 28.2)","(31.0, 50.0, 48.8)","(9.0, 13.0, 12.285714285714286)","(31.0, 60.0, 54.666666666666664)","(2.7, 3.3, 3.1216494845360825)","(8.0, 12.5, 12.05952380952381)","(21.0, 40.0, 38.31578947368421)"
15-12-2022 15:11:00.218450,"(2.9, 3.3, 3.277647058823529)","(6.0, 8.2, 8.12)","(19.0, 32.0, 28.666666666666668)","(31.0, 50.0, 48.8)","(9.0, 13.0, 12.333333333333334)","(31.0, 60.0, 52.8)","(2.7, 3.15, 3.18855421686747)","(8.0, 12.5, 12.157142857142857)","(21.0, 40.0, 38.31578947368421)"
15-12-2022 15:11:01.342870,"(2.9, 3.3, 3.2764044943820223)","(6.0, 8.2, 8.149999999999999)","(19.0, 32.0, 28.923076923076923)","(31.0, 50.0, 51.111111111111114)","(9.0, 12.5, 12.181818181818182)","(31.0, 55.0, 52.8)","(2.7, 3.25, 3.1903225806451614)","(8.0, 12.5, 11.84375)","(21.0, 40.0, 38.31578947368421)"
15-12-2022 15:11:02.494259,"(2.9, 3.3, 3.273972602739726)","(6.0, 8.4, 8.36)","(19.0, 32.0, 29.142857142857142)","(31.0, 60.0, 52.72727272727273)","(9.0, 12.5, 12.181818181818182)","(31.0, 55.0, 52.8)","(2.7, 3.25, 3.231012658227848)","(8.0, 12.0, 11.958333333333334)","(21.0, 40.0, 38.31578947368421)"
15-12-2022 15:11:03.708966,"(2.9, 3.3, 3.273972602739726)","(6.0, 8.4, 8.373913043478261)","(19.0, 32.0, 29.142857142857142)","(31.0, 60.0, 52.72727272727273)","(9.0, 12.5, 12.235294117647058)","(31.0, 55.0, 44.166666666666664)","(2.7, 3.25, 3.182460732984293)","(8.0, 12.5, 12.027272727272727)","(21.0, 40.0, 38.31578947368421)"
15-12-2022 15:11:04.875331,"(2.9, 3.3, 3.271212121212121)","(6.0, 8.4, 8.232)","(19.0, 32.0, 29.142857142857142)","(31.0, 60.0, 51.0)","(9.0, 12.5, 12.470588235294118)","(31.0, 55.0, 44.857142857142854)","(2.7, 3.2, 3.2303571428571427)","(8.0, 12.5, 12.316666666666666)","(21.0, 40.0, 38.31578947368421)"
15-12-2022 15:11:06.125529,"(2.9, 3.3, 3.277647058823529)","(6.0, 8.2, 7.88)","(19.0, 32.0, 29.142857142857142)","(31.0, 60.0, 42.8)","(9.0, 12.5, 12.340425531914894)","(31.0, 50.0, 44.666666666666664)","(2.7, 3.25, 3.22741935483871)","(8.0, 12.5, 12.410714285714286)","(21.0, 40.0, 38.31578947368421)"
15-12-2022 15:11:07.374394,"(2.9, 3.25, 3.2214285714285715)","(6.0, 8.2, 7.88)","(19.0, 32.0, 30.0)","(31.0, 44.0, 51.22222222222222)","(9.0, 13.0, 12.615384615384615)","(31.0, 48.0, 38.4)","(2.7, 3.3, 3.116194331983806)","(8.0, 12.5, 12.392857142857142)","(21.0, 40.0, 38.44444444444444)"
15-12-2022 15:11:08.563950,"(2.9, 3.3, 3.2654545454545456)","(6.0, 8.4, 8.372727272727273)","(19.0, 32.0, 30.0)","(31.0, 55.0, 45.0)","(9.0, 13.0, 12.631578947368421)","(31.0, 48.0, 38.4)","(2.7, 3.15, 3.1454545454545455)","(8.0, 13.0, 12.392857142857142)","(21.0, 40.0, 38.44444444444444)"
15-12-2022 15:11:10.053785,"(2.9, 3.3, 3.268852459016393)","(6.0, 8.4, 8.257142857142858)","(19.0, 32.0, 30.4)","(31.0, 50.0, 42.4)","(9.0, 13.0, 12.5625)","(31.0, 48.0, 39.333333333333336)","(2.7, 3.15, 3.1670212765957446)","(8.0, 13.0, 12.392857142857142)","(21.0, 40.0, 39.0)"
15-12-2022 15:11:11.313743,"(2.9, 3.3, 3.268852459016393)","(6.0, 8.4, 8.257142857142858)","(19.0, 32.0, 30.4)","(31.0, 48.0, 42.4)","(9.0, 13.0, 12.5625)","(31.0, 46.0, 40.0)","(2.7, 3.2, 3.1840206185567013)","(8.0, 13.0, 12.413793103448276)","(21.0, 40.0, 39.09090909090909)"
15-12-2022 15:11:12.620376,"(2.8, 3.3, 3.2968421052631576)","(6.0, 8.4, 8.236363636363636)","(20.0, 32.0, 31.04)","(31.0, 48.0, 45.14285714285714)","(9.0, 13.0, 12.634615384615385)","(31.0, 46.0, 38.666666666666664)","(2.7, 3.2, 3.1706766917293234)","(9.0, 13.0, 12.451612903225806)","(26.0, 40.0, 39.09090909090909)"
15-12-2022 15:11:13.953198,"(2.8, 3.25, 3.246938775510204)","(6.0, 8.4, 8.275862068965518)","(20.0, 32.0, 31.04)","(31.0, 46.0, 45.0)","(9.0, 13.0, 12.634615384615385)","(31.0, 44.0, 38.666666666666664)","(2.7, 3.2, 3.1672268907563024)","(9.0, 13.0, 12.459183673469388)","(26.0, 40.0, 39.09090909090909)"
15-12-2022 15:11:15.164741,"(2.8, 3.25, 3.249462365591398)","(6.0, 8.4, 8.275862068965518)","(20.0, 32.0, 31.142857142857142)","(31.0, 46.0, 41.714285714285715)","(9.0, 13.0, 12.720588235294118)","(31.0, 44.0, 38.857142857142854)","(2.7, 3.2, 3.169047619047619)","(9.0, 13.0, 12.397727272727273)","(26.0, 40.0, 39.2)"
15-12-2022 15:11:16.497524,"(2.8, 3.25, 3.237755102040816)","(6.0, 8.6, 8.385714285714284)","(20.0, 32.0, 30.76923076923077)","(31.0, 46.0, 43.5)","(9.0, 13.0, 12.758620689655173)","(31.0, 44.0, 38.857142857142854)","(2.7, 3.2, 3.1663793103448277)","(9.0, 13.0, 12.397727272727273)","(26.0, 40.0, 39.2)"
15-12-2022 15:11:17.820003,"(2.8, 3.25, 3.2394736842105263)","(6.0, 8.6, 8.385714285714284)","(20.0, 32.0, 30.0)","(31.0, 46.0, 43.5)","(9.0, 13.0, 12.758620689655173)","(31.0, 44.0, 39.2)","(2.7, 3.2, 3.1663793103448277)","(9.0, 13.0, 12.397727272727273)","(26.0, 40.0, 41.42857142857143)"
15-12-2022 15:11:19.277959,"(2.8, 3.3, 3.2545454545454544)","(6.0, 8.6, 8.385714285714284)","(20.0, 32.0, 29.782608695652172)","(31.0, 46.0, 43.5)","(9.0, 13.0, 12.758620689655173)","(31.0, 44.0, 39.2)","(2.7, 3.2, 3.1663793103448277)","(9.0, 13.0, 12.397727272727273)","(26.0, 42.0, 41.5)"
15-12-2022 15:11:20.649660,"(2.8, 3.3, 3.255357142857143)","(6.0, 8.6, 8.385714285714284)","(20.0, 32.0, 29.782608695652172)","(31.0, 46.0, 43.81818181818182)","(9.0, 13.0, 12.727272727272727)","(31.0, 44.0, 39.2)","(2.7, 3.2, 3.1663793103448277)","(9.0, 13.0, 12.397727272727273)","(26.0, 44.0, 41.27272727272727)"
15-12-2022 15:11:21.900635,"(2.8, 3.25, 3.2333333333333334)","(6.0, 8.6, 8.385714285714284)","(21.0, 32.0, 29.666666666666668)","(31.0, 46.0, 53.63636363636363)","(9.0, 13.0, 12.727272727272727)","(31.0, 44.0, 39.2)","(2.7, 3.2, 3.1663793103448277)","(9.0, 13.0, 12.273972602739725)","(26.0, 44.0, 42.0)"
15-12-2022 15:11:23.201005,"(2.8, 3.25, 3.2386363636363638)","(6.0, 8.6, 8.63076923076923)","(21.0, 30.0, 29.94736842105263)","(31.0, 55.0, 49.714285714285715)","(9.0, 13.0, 12.527777777777779)","(31.0, 44.0, 41.333333333333336)","(2.7, 3.2, 3.009895833333333)","(9.0, 13.0, 12.50943396226415)","(26.0, 44.0, 42.4)"
15-12-2022 15:11:24.443617,"(2.8, 3.25, 3.2386363636363638)","(6.0, 8.8, 8.64)","(21.0, 32.0, 30.227272727272727)","(31.0, 60.0, 52.5)","(9.0, 13.0, 13.055555555555555)","(31.0, 44.0, 42.5)","(2.7, 3.05, 3.0031697341513293)","(9.0, 13.0, 12.5)","(26.0, 44.0, 42.61538461538461)"
15-12-2022 15:11:25.598837,"(2.8, 3.3, 3.230952380952381)","(6.0, 8.8, 8.600000000000001)","(21.0, 32.0, 30.227272727272727)","(31.0, 60.0, 53.375)","(9.0, 13.5, 13.125)","(31.0, 44.0, 41.333333333333336)","(2.7, 3.05, 3.0021920668058457)","(9.0, 13.0, 12.516853932584269)","(26.0, 44.0, 42.15384615384615)"
15-12-2022 15:11:26.784929,"(2.8, 3.3, 3.2349775784753363)","(6.0, 8.8, 8.553846153846154)","(21.0, 32.0, 30.3125)","(31.0, 55.0, 53.375)","(9.0, 13.5, 13.371428571428572)","(31.0, 44.0, 41.333333333333336)","(2.7, 3.05, 2.9853949903660886)","(9.0, 13.0, 12.516853932584269)","(26.0, 44.0, 42.15384615384615)"
15-12-2022 15:11:27.914483,"(2.8, 3.3, 3.2349775784753363)","(6.0, 8.8, 8.64)","(21.0, 32.0, 30.3125)","(31.0, 55.0, 53.375)","(9.0, 13.5, 13.371428571428572)","(31.0, 44.0, 41.333333333333336)","(2.7, 3.05, 2.98756052141527)","(9.0, 13.0, 12.35)","(26.0, 44.0, 41.6)"
